;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
1;0.1139383974888406;0.2928131672307573;0.3780507821164038;0.1977980038478204;0.3433071087600681;0.2416959072382839;0.3428918492542143;0.2227953160472856;0.25268329091455;0.2031324000265888;0.2916676302716417;0.2334191910491805;0.1927335766392373;0.1995771001689567;0.3854927380499979;0.1945745906070842;0.2839621501480427
2;0.1266017405656487;0.2279647105818566;0.3101487824122863;0.2157163178805799;0.3218897479834722;0.1962699768700592;0.3023513973463039;0.2587574400981789;0.2358922209617029;0.2106335867314858;0.2667290927510393;0.2658907729909206;0.2083516614351505;0.2078953944807023;0.3095060426386334;0.2082375862390538;0.2826817209001062
3;0.0653389839326698;0.2366027299914529;0.2706796688072762;0.1684415618314153;0.2466455337235341;0.142019150723178;0.2774084149242634;0.1246342223691332;0.1542316313602716;0.1797009820074267;0.1553713494553705;0.1450625903544609;0.1606790254790013;0.1727660606314366;0.2979285965228091;0.1697414501323375;0.1478733725652882
4;0.1774090507463497;0.2600806234877625;0.3580406838982186;0.2452675813261447;0.2493064679908472;0.2887279464878214;0.3028763923369655;0.2682118312327083;0.2379753754773701;0.2533600390979534;0.2449610262512031;0.2509422359580527;0.2540418604141814;0.2625472139242929;0.3558752725967362;0.2322752390137321;0.2546288935814058
5;0.0989873422649441;0.2133122778223104;0.2335959459702928;0.1953379389327842;0.2480356386053556;0.1797259527320553;0.2578883852476071;0.1827901462399665;0.1884598690530227;0.1835218303740612;0.1341613311563608;0.1678236979794237;0.1879951109231883;0.1870793704063259;0.281309885376971;0.1924070773685976;0.1173567214052486
6;0.1430084416107888;0.2907432317568108;0.3087791484177207;0.2724523052442512;0.3417891944591232;0.278885557268224;0.3438075742866854;0.2593618098814713;0.2694989348655357;0.2666779697667286;0.2865070698775012;0.2624087699672313;0.2591581827498255;0.2672636966919325;0.3452998455984649;0.2575749401876236;0.3059792215560417
7;0.1704097007257309;0.2471856773346983;0.2990624006767384;0.2288813153275984;0.3012486692083853;0.2139623022549955;0.29397524848007;0.2442595151957682;0.2385208158589167;0.2298595124336077;0.258253086791592;0.2636120168893199;0.2216940648671348;0.2279048238198797;0.2819075294477373;0.2529388010856409;0.2541276301567334
8;0.1831497802044631;0.2915668636630503;0.4223899600867983;0.3526462110653219;0.2885746546581854;0.3407839868852471;0.3870901741144513;0.3675740529312383;0.3966049209332934;0.3454080901988514;0.3715369158270629;0.3791341265862958;0.334436666210516;0.3326323417913354;0.4291293296203949;0.3547774988220893;0.3762880316874311
mean;0.13485542969242945;0.25753366023358737;0.3225934215482169;0.23456765443198951;0.2925996269236214;0.23525884755748305;0.3135361794988201;0.24104804174946878;0.2467333824280829;0.23403680132958796;0.25114843779772145;0.24603667522186065;0.22738626858977937;0.23220825023935776;0.3358061549814681;0.23281589793201987;0.2528622177500372
std;0.04157340203167856;0.03136718769887814;0.060717586138113316;0.05749984594557398;0.041251502382088946;0.06512673738930937;0.04176730715308733;0.07039212125849431;0.07094183318720147;0.0545982510802915;0.07613538143419736;0.07089464611654395;0.05448041434914972;0.0527511019477041;0.05301237279348296;0.05802784497197109;0.08392247763573205
