;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
0;-0.3;-0.2571428571428572;0.0;-0.2008385781013735;-0.1395517817213566;-0.1785714285714286;-0.0999999999999999;-0.1506289335760301;-0.0786416757276785;-0.1757337558387018;-0.2142857142857143;-0.1727272727272727;-0.1785714285714286;-0.1757337558387018;0.0;-0.1636363636363636;-0.2466488920549918
1;-0.2510482226267169;-0.2142857142857143;0.0263157894736842;-0.1785714285714286;-0.1071428571428571;-0.1757337558387018;-0.0373013176540998;-0.1454545454545454;-0.024445953500497;-0.1636363636363636;-0.1422310021847099;-0.1506289335760301;-0.1636363636363636;-0.1636363636363636;0.0063086634852606;-0.15;-0.1999999999999999
10;-0.0623683816955825;0.033212746525872;0.1092680517938774;-0.0160782291975161;0.10749813674256;0.0238095238095238;0.0971679865960905;0.0462897616115985;0.058133516440049;-0.0333333333333333;0.0381124298652603;0.0238095238095238;0.0063022550736363;-0.0228008415265704;0.1193793182411577;0.0;0.0432986149418622
100;0.6;0.8660254037844387;0.8857142857142858;0.8660254037844387;0.8660254037844387;;0.9856107606091624;;;0.8660254037844387;;;0.8857142857142858;0.8660254037844387;0.9856107606091624;0.8857142857142858;
11;-0.0504036631871663;0.041529598454967;0.1221768716883188;0.0;0.1148490665248482;0.0357490930831437;0.1111179704568046;0.070198678584149;0.0714285714285714;-0.0158324944532815;0.0516766591191969;0.054794682087029;0.0431765704836336;0.0;0.1301615612461078;0.030185742025073;0.048471564445086
12;-0.0432904489294779;0.044042363301534;0.1378720815381536;0.0095170060647415;0.1192822567618433;0.0636018403144986;0.1161986490660199;0.0714285714285714;0.0747250282992284;0.0;0.0517338913884421;0.0642226263622963;0.047088606549825;0.0452070667644288;0.1632030337472963;0.0512433636780847;0.0575264654785246
13;-0.018086959682875;0.0555589852284023;0.1510929891211617;0.0332978023512711;0.11977397021814;0.0770271429991944;0.1263651045344338;0.0831344958973913;0.0836827408755723;0.0403078660041703;0.07915376118192;0.068108883651818;0.0510340521419905;0.052796724121066;0.1842105263157895;0.0552127343182908;0.0660384235809404
14;-0.0144141127234488;0.0558145653008367;0.1805781192998218;0.042381625091652;0.1350877192982456;0.0775867256071193;0.1310297946131832;0.0956052632137602;0.095463331711621;0.045082871526065;0.0935785083646997;0.0714285714285714;0.0523482929703482;0.055862295898506;0.1938261475595794;0.0560805092231935;0.0669427501424676
15;-0.0140893484504154;0.0942494916693206;0.1812353295832034;0.0532586966072193;0.1433459110781299;0.0857450525296107;0.1428571428571428;0.0956862661164882;0.0999999999999999;0.0549331948702937;0.0999999999999999;0.0848049812520804;0.055862295898506;0.0567844925434902;0.1948164551914965;0.0570736373148329;0.0755080917163567
16;0.0;0.0975324794628873;0.1904973039095381;0.0539136111578604;0.1440706762834465;0.0959400054056257;0.1455089618437368;0.1079019897322039;0.1061135793292751;0.0587849022880858;0.1091856383154421;0.1141624417158184;0.0684479908976053;0.0622143149194803;0.1957833545591994;0.0601049571916265;0.0896423462851453
17;0.0;0.0999999999999999;0.2;0.0591534532173235;0.1470606916901347;0.0959611140693946;0.2;0.1081183682184921;0.109520075907494;0.0604092269600123;0.1136707301067254;0.1254367295948075;0.0714285714285714;0.0666666666666666;0.2197972118301461;0.0656371834752765;0.0923743037347889
18;0.0089537258622751;0.1176787048438003;0.2306067205739026;0.0684984492195913;0.1529258845263748;0.1010511460619078;0.2142857142857143;0.1354258140992593;0.1107087977307571;0.0665441100036222;0.1148353027709883;0.1283435419321198;0.0714285714285714;0.0741292238209894;0.2235290420422382;0.0714285714285714;0.0980103447672503
19;0.0217865440798409;0.1251288451192686;0.2358105003336915;0.0714285714285714;0.1774372795944261;0.1024097546925043;0.2148762438166735;0.1388638329753959;0.1174700127355196;0.0736189931752206;0.1158791928008718;0.1299836092254549;0.0772454412148667;0.0776886578232198;0.2444595350049702;0.0714285714285714;0.0999999999999999
2;-0.2377123379950284;-0.1151515151515151;0.0274510455405995;-0.1506289335760301;-0.0635648793640648;-0.1608579730793425;-0.0244900253943904;-0.0536193243597808;0.0;-0.0920510149631295;-0.119298245614035;-0.0768543649156858;-0.1088956110476685;-0.1506289335760301;0.0188532488074401;-0.1338923854009157;-0.1818181818181818
20;0.0219394492379965;0.1523765927826657;0.2479521690865353;0.0718818728381373;0.1835749290196079;0.1131876015455379;0.2242424242424242;0.1428571428571428;0.1179720071743742;0.0774644069477986;0.1232964946629924;0.1367817671816048;0.0833862655370815;0.0779427147299438;0.25;0.0784058051914336;0.0999999999999999
21;0.0285714285714285;0.1535616865756307;0.2563044594749553;0.0791746628035754;0.1878787878787878;0.1150865178640764;0.2248501135314108;0.1490965546258518;0.1234238924373951;0.0819174057402018;0.1250793983056223;0.1368147031583061;0.0860026410129464;0.0788672895690241;0.2513792377491263;0.0807371731958272;0.1112847604897747
22;0.032363200960196;0.1604185439665487;0.2668174214832506;0.0801744822138146;0.2143683929252742;0.1246112749871513;0.2279411764705882;0.1567626105434258;0.1274449836545807;0.0898148809871438;0.1389981512293851;0.1385543739957411;0.0972646331839763;0.0854042053522424;0.255735886965159;0.0844764393347401;0.119265529972388
23;0.0331850915861064;0.1708762790510689;0.2682143185229401;0.0816147511653471;0.2177900147595773;0.1426382312608421;0.241937960255727;0.1714800596321851;0.1341096304722109;0.1070264235573091;0.1428571428571428;0.1428571428571428;0.1014434691653075;0.089683629063006;0.2571428571428572;0.0991865301557749;0.128292879843195
24;0.0339589054278611;0.1951681157513069;0.2690344574501515;0.0911126153158671;0.2228243455821211;0.1498498922975564;0.2453504747892791;0.1719685270503163;0.1368421052631578;0.1167605251126492;0.1467670545406151;0.1506507622745833;0.1048329146466531;0.1000438885252641;0.260478101311361;0.1080612586360109;0.1428571428571428
25;0.0418616650681541;0.2;0.2722482937112492;0.1064473025292237;0.2271991047481934;0.1542503311076614;0.2476728939696915;0.1724518253093746;0.1559392033460664;0.1174945942024476;0.1468919181748028;0.151588247229012;0.1128542983335759;0.115828517959133;0.2657802355557228;0.1101369293938201;0.1588151178610639
26;0.0463821095206722;0.2000060563849452;0.2760456071853477;0.1168856834410568;0.2287763647605516;0.1595562260543617;0.25;0.1731617957179119;0.1575494643629902;0.1286822367788196;0.1662058122841995;0.158470280165456;0.113726822862293;0.1182447690759455;0.2676800497926901;0.1116271083020788;0.1629984629802607
27;0.0499467035269067;0.2034313725490196;0.2833333333333333;0.1293020041007208;0.2513668954099881;0.1843667981894132;0.2532242381280269;0.1737585179330766;0.1649886413746573;0.1335176932174466;0.1690039341672881;0.1592155105661537;0.1148697612783677;0.119346971513957;0.2763799043523849;0.1136477425413638;0.1735942056866325
28;0.055725919511284;0.2040337058326913;0.2900217523195444;0.1314793227606846;0.2583090621868226;0.1880115233735775;0.2553451504914019;0.1819547918577635;0.169833123563777;0.133688291917535;0.1747533008494957;0.1594848617644181;0.114959260788708;0.1270899486484069;0.276896356324869;0.1251772549963462;0.1837117690442829
29;0.0558055223231786;0.2063146372120584;0.2902526984006719;0.1331255739607756;0.260324878898825;0.1986089230629838;0.2562648802014647;0.1840262944455837;0.1711601189680702;0.1338110517019284;0.1777986140352741;0.1596491228070175;0.1257421357241562;0.1301249725851345;0.2781398760161259;0.133391884475741;0.1856714817469921
3;-0.2075796657867003;-0.0714285714285714;0.0357142857142857;-0.1466757210029821;-0.0119803121396895;-0.1555651586395265;0.0;-0.029335285206462;0.0064678040740374;-0.0857142857142857;-0.1161752027795251;-0.0585779186129006;-0.0857142857142857;-0.1155626892750768;0.046011562862188;-0.095561454592852;-0.168899315094343
30;0.0634467070982768;0.2121175744281258;0.2902623983101611;0.1350152228546818;0.2692867975922411;0.2;0.2596491228070175;0.1921164472468848;0.1798840038456439;0.136519802264398;0.1891925563788929;0.1653083160503986;0.1271502328557239;0.1319424910676166;0.2782044773413064;0.1396209075609411;0.1860570864418415
31;0.0701513100172954;0.2243978448409286;0.290662980230196;0.1369728547055409;0.2712135738109232;0.2006052523007938;0.2597549705305241;0.1948383613626838;0.1823769121386182;0.1377228562769515;0.1906519531736751;0.1672887202071523;0.1355939758710694;0.1360798534902995;0.2797667407487558;0.1424911922293729;0.1905465444596839
32;0.0833176970946492;0.2302549804386164;0.2977961608242365;0.1447951798466095;0.2761844404751728;0.202138667738243;0.2609596775834009;0.195126776960461;0.187451276860653;0.1385964912280701;0.1932148794330341;0.1735452735696833;0.1358014648946605;0.1392381169112554;0.2836870585263117;0.1457032823969287;0.1947229780788619
33;0.0834507215577303;0.2337108813077059;0.3;0.1470495880194708;0.2772258937789646;0.2025922015058488;0.261510568283727;0.198785978275518;0.1947754021419608;0.1399887433166854;0.1998403315502015;0.1814945020775812;0.1367893087915986;0.1486463566521282;0.2913256887873525;0.1486571843895575;0.2069285061326625
34;0.0857142857142857;0.2398679115257107;0.3;0.1471195372121734;0.27728790505267;0.2090393175185667;0.2757342196388532;0.2;0.1954950679334557;0.1500658327878962;0.2021496043419255;0.1825532951494392;0.1427614973602546;0.1520252652188039;0.292952272677049;0.1488954952007975;0.207764550227277
