;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
0;-0.2857142857142857;-0.0999999999999999;0.0;-0.217575126276488;-0.1518032331241534;-0.2287757839350648;-0.0803338490184409;-0.110813270343547;-0.1071428571428571;-0.2142857142857143;-0.1311192051390294;-0.2092068521889307;-0.2142857142857143;-0.217575126276488;-0.0723313263450718;-0.2142857142857143;-0.1673654817511446
1;-0.2857142857142857;-0.0714285714285714;0.0237479034127422;-0.1999999999999999;-0.0999999999999999;-0.1999999999999999;-0.0166666666666666;-0.0999999999999999;-0.0909090909090908;-0.2142857142857143;-0.0999999999999999;-0.1662199055153205;-0.1428571428571428;-0.2142857142857143;-0.0714285714285714;-0.1428571428571428;-0.0378388076491185
10;-0.1016079608358104;0.0209241579086802;0.0823302884773289;-0.0166666666666666;0.0670383523422201;0.0349920008040437;0.0749543201464676;0.0151829698403986;0.0594054251859453;-0.0040738857815246;0.074777552267283;0.0338009068782253;0.0166666666666666;-0.0056645014607586;0.1468320237042918;-0.0168060135296968;0.05615389661138
100;0.7;0.8660254037844387;0.9285714285714288;0.8660254037844387;0.8660254037844387;;0.8857142857142858;;;0.8660254037844387;;;0.8857142857142858;0.8660254037844387;0.942857142857143;0.8857142857142858;
11;-0.0870307030707374;0.0294098675993796;0.0964875459171765;-0.0006520615508866;0.0714285714285714;0.0366165762919566;0.0789988657017263;0.0166666666666666;0.0652234801501135;-0.0034858470527745;0.0851529299275601;0.0341938920675254;0.0178649661454695;0.007530516141606;0.1576286562453913;0.0109624562848298;0.0709557526793891
12;-0.0636738104440788;0.0357142857142857;0.1023441400530493;0.0130719264479045;0.0932278315280827;0.0632024404050638;0.0795370310938887;0.0313782242538657;0.0669762525489607;0.0107775920420513;0.0907513610822536;0.0386040065644245;0.0230112821113996;0.0109353129012033;0.1649122807017544;0.01917215879026;0.0709893355847094
13;-0.0364301085963856;0.0406785924703657;0.135338442166647;0.0154955800999081;0.1084338579097104;0.0646552747929169;0.0963856514752981;0.0471928805018553;0.0687171111939612;0.024419705080704;0.0957775812200395;0.0392724939288408;0.0248147485065768;0.014573575662316;0.1657382298165081;0.0306504202951997;0.073060104271968
14;-0.0351627537612586;0.0482496217833659;0.1428571428571428;0.02907321170368;0.1168885465030326;0.0688409332999002;0.1046173868695519;0.0532734287074372;0.0714285714285714;0.0333353911370414;0.0982686607454871;0.040672671477003;0.0274191882147825;0.0504942721674525;0.1689856528873111;0.0351219806237803;0.0777790504209752
15;-0.0333353911370414;0.0512048773462521;0.1493466091775462;0.03818163300348;0.1272727272727272;0.0708806745551566;0.1111179704568046;0.0575681135904694;0.0747094745096335;0.0554805594154947;0.1;0.0488431236024748;0.0388160268793115;0.0563396252959034;0.1744005493201471;0.0514476563649546;0.0799637373438848
16;-0.0233697113646474;0.0644484228649467;0.1594786113413131;0.0463105116244206;0.1387850067003186;0.0787331806000041;0.114295874370571;0.0587377818511934;0.075438596491228;0.0673318286433666;0.1005800304120839;0.0811425684561295;0.0484761535416176;0.0649561580215186;0.1745644749926035;0.0530582269713275;0.089217472917297
17;-0.0219394492379965;0.0833402930055805;0.1727833803372395;0.0580446385140628;0.1393241792110027;0.0919984747739638;0.1250866718463747;0.0675151542495618;0.0848622443091641;0.0695030890830249;0.1029240499175771;0.0988993433212452;0.0701526506632401;0.0769633743039794;0.1761539084808269;0.0656057196017338;0.1005583152181419
18;-0.0175635535656739;0.0982148361550787;0.1876959174227147;0.0590161791463531;0.1420823219294636;0.0930829553330118;0.1291785699532686;0.0771369785874652;0.0999999999999999;0.07332233312717;0.1109853219905634;0.0989120167338509;0.07668962262622;0.0819200669343677;0.1779741006289746;0.0667891848490288;0.1084774276978134
19;0.0;0.1270012298991112;0.1935137039370173;0.0625433359231873;0.1610185464333527;0.0956574295150677;0.1865874127862075;0.0851034448208131;0.1004192890506867;0.0807622222159846;0.1159044145047537;0.1070186339207334;0.0837138048129681;0.0825115844300492;0.1904761904761905;0.0698890594781801;0.1134317852522568
2;-0.2690232468595636;-0.0714285714285714;0.0357142857142857;-0.1636363636363636;0.0;-0.1422606594884729;-0.0072233866305818;-0.0888943763654437;-0.0817685184811826;-0.1757337558387018;-0.0491074180775393;-0.0256254802310766;-0.1428571428571428;-0.2142857142857143;0.0359220063560946;-0.1428571428571428;-0.0357142857142857
20;0.0285714285714285;0.1325965054690146;0.1945422448502056;0.063007473280873;0.1621927739291631;0.0956926503232159;0.1940289720085067;0.0857142857142857;0.1148697612783677;0.0901191417957884;0.1287607073174642;0.1142561946602403;0.0858645286736731;0.0833333333333333;0.2048514758935037;0.0823682479215655;0.1200980392156862
21;0.0324557553197588;0.1348188266660885;0.2096877715089785;0.0972646331839763;0.1628596957225614;0.0988150808759301;0.1963383483764498;0.1069413815976689;0.1186792119854943;0.0935360988245491;0.1327555553234541;0.1143516633379181;0.1056147462066391;0.0934228002102954;0.2214218027360973;0.0875746013215544;0.1307192644790455
22;0.0352773818463173;0.1356787143409749;0.2142857142857143;0.0991663968152872;0.1701754385964912;0.11629284681472;0.2089691515694974;0.1216235657619664;0.1294462025111383;0.1039157804968058;0.1409622273304477;0.115890660792232;0.113978405939172;0.1039157804968058;0.2215053088361862;0.097791431672814;0.1368351164535581
23;0.0571991540655696;0.1416653241371088;0.2182551914557306;0.10099189301751;0.1816317449994691;0.1343300487988739;0.211417012600578;0.1344369110210205;0.1316151801348486;0.1060272127501003;0.1410891457784382;0.1355381886419217;0.1142274538341577;0.1097437177661579;0.2352178966804825;0.1048899415928358;0.1421590677156433
24;0.0621987116699015;0.1428571428571428;0.2184830821631365;0.1046701724748681;0.1892459008788031;0.1428571428571428;0.2237803469207771;0.1394936733462959;0.132316590488581;0.1085847082055912;0.1445294427540202;0.1372847135740555;0.1142447239082047;0.1104085025331623;0.2355700973684259;0.1054218063011073;0.1431036034647167
25;0.0646737370534482;0.1428571428571428;0.2198338934752683;0.1054218063011073;0.1951842408139857;0.146405576216531;0.2250725132379495;0.1406193946604301;0.1395963176836723;0.1109778954543462;0.1462383437997651;0.1424839982821596;0.1179248081208775;0.1222227761614487;0.2406666462364588;0.1074389863133655;0.1546789638902171
26;0.069705121667715;0.1642977304326636;0.2223630381341813;0.1079420902509429;0.1969544239556018;0.1473409452736235;0.2407152794711118;0.1407410747557723;0.1469044859789437;0.1210526315789473;0.1503462654354534;0.1428578676635975;0.1189840456024088;0.1249681898329898;0.2477027702782527;0.1126590403642045;0.1550802920251304
27;0.0701006365289919;0.1652449519029962;0.2302396008289797;0.1102917766790219;0.1971442256447846;0.1521881203502649;0.2446563309226407;0.1458073773078277;0.1529444432926806;0.1239954285540316;0.1535761446659757;0.1514949502175183;0.1234941159527257;0.1252946822686067;0.248403033632041;0.11474752959349;0.1666822270502901
28;0.072168348840709;0.1727311048298667;0.2341519807440751;0.1231447658102102;0.2093795671208841;0.1550328402554251;0.2484848484848484;0.1497162494870328;0.1535616865756307;0.1280854521800654;0.1549870309266703;0.1517713037233944;0.1244286298389607;0.1274721426237823;0.2585913783384686;0.1150124595101795;0.1692519441786313
