;mean;std
31;0.19717068115803624;0.1418971785031197
30;0.15520705087609982;0.14180437464567258
29;0.1410442363939898;0.1483195443052624
28;0.18292342436325204;0.1425802208066787
27;0.17979107663064783;0.1440347354259884
26;0.19432746139804827;0.1496517653918867
25;0.19621237815816733;0.151706851291928
24;0.19347217028325842;0.15010084190106412
23;0.18263494465045232;0.14899590435854795
22;0.18439901501887365;0.14228696807449848
21;0.18242707564721167;0.14248123382611685
20;0.18641615610898024;0.14300043674505394
19;0.20708088814144135;0.14717066108401056
18;0.19518179733068133;0.1524372053121802
17;0.20658666266789866;0.14523874300986478
16;0.20647386054650207;0.14187253362169078
15;0.20197339233600042;0.14440905414297597
14;0.1850399933477403;0.14263779911098567
13;0.170301628866946;0.1415376328138853
12;0.19023843921880257;0.14853937810413873
11;0.14858732270771682;0.14428864580733733
10;0.18318901561077103;0.14546209423116163
9;0.18315011765947012;0.14605120031806637
8;0.18544848441424208;0.14259240167141837
7;0.19304764779484296;0.13985702401802955
6;0.17694142690468953;0.14508169045695732
5;0.16333955481672316;0.15126039119159967
4;0.2043203433687379;0.1472420875093241
3;0.21558320202469664;0.1503626452127282
2;0.14360319484282463;0.15031321035354248
1;0.17432032822793034;0.15495533495112934
0;-0.03229028876971994;0.16762193057518235
