;mean;std
31;0.23238684421632771;0.15343484875361155
30;0.18940027196555403;0.16119882815605227
29;0.1763822674002216;0.1682122200551615
28;0.2194658421325361;0.15913870667848817
27;0.21323602518281232;0.1569732584202479
26;0.23162915097925782;0.15776951725648017
25;0.22813052552856394;0.155101715301231
24;0.22031037370086334;0.1520268748004892
23;0.20871414874056127;0.15263516649615372
22;0.2196022570829291;0.15543539693879935
21;0.21963149825656103;0.15663259397362
20;0.22141719189373957;0.15822363172531437
19;0.24319828117889838;0.15839395233656187
18;0.22352583746669688;0.15525600374387039
17;0.242908706901203;0.15681284748417387
16;0.24272205066984148;0.1548258535527573
15;0.24143473602222432;0.15850022965369687
14;0.22490203601778685;0.15626483430986146
13;0.20943581086250312;0.15773978279370818
12;0.22866737889603936;0.1592293115936909
11;0.1838137860127194;0.15847310377582222
10;0.22060480205748828;0.15645514933990912
9;0.21947415879005952;0.15868860334219487
8;0.22154002105043635;0.15923085358528444
7;0.22930117121505228;0.15435334191822037
6;0.2118317506176936;0.1569074042744461
5;0.18902921409640894;0.15176160392958357
4;0.23575819826192043;0.15499477986374083
3;0.24504760803152104;0.1541806532004286
2;0.16894734165630865;0.15165908040606474
1;0.198596053900148;0.15716114374508758
0;-0.02227806107180125;0.1793968724106133
