;1;2;3;4;5;6;7;8
23;0.12055231167478299;0.07044891634517965;0.1256964707828498;0.025549619181013932;0.043033660316508175;0.13045605181049055;0.06730991329990713;0.11928928653181653
22;0.1060266275241081;0.09068305684644554;0.1155383700561909;0.045107734213936955;0.09050641051753261;0.13654573483943766;0.10575296633399787;0.12852601178913176
21;0.1678184274986952;0.13474376973176047;0.16258518682472084;0.1113804312711485;0.12950736058353934;0.19231632956948275;0.1316190388340578;0.1717925182432166
20;0.19955356984119538;0.17740940573190817;0.2118247599565845;0.14577712940046378;0.168890808533513;0.21935322881655017;0.19331622859108236;0.20818172304187663
19;0.1722005521318366;0.13861574664122284;0.19434522948816474;0.15805583906752133;0.1457619950607958;0.1893734547800728;0.1469508964812379;0.2014838060310269
18;0.13260868845607374;0.12248823213912155;0.1680527463230972;0.0816340633731985;0.1287850031823097;0.1637462675500864;0.14027336719370084;0.1519797159031386
17;0.1392303481509952;0.09574669742205792;0.15433825839244575;0.09106477193113993;0.1022313435442443;0.1514794476127319;0.11824910587018708;0.14787228680251546
16;0.06621311499399887;0.04770955901456451;0.09021870665895759;0.017254112194030877;0.049049821934349015;0.06423647311440951;0.05322569995197205;0.09076095158396467
15;0.047689293802092955;0.03848298723543005;0.07445720718546224;0.026008907229386195;0.04759956296545079;0.07355525161369099;0.032615935880866136;0.08113340688582021
14;0.09970485193848579;0.0723084804059255;0.1258082277389833;0.06006403013895811;0.08422495566374658;0.07910564504944997;0.0665026490766064;0.10077325626265857
13;0.09638735055809962;0.058832222272762705;0.13522003067089478;0.09438044858850045;0.09478227164071731;0.10229918805872656;0.08799199745965222;0.11644753409041642
12;0.17985026820529962;0.15959753721740405;0.19728658182924447;0.13134850086663075;0.16701895941270403;0.18094801802204874;0.16937493177125829;0.17053625714744824
11;0.1942608198342028;0.1403890508046977;0.18915848708587224;0.1376558433232428;0.16347311416700536;0.17706414640916582;0.16638431191133243;0.17308059997063915
10;0.14493109188631254;0.10286994879686531;0.1556251433272764;0.09552639490300979;0.14388147089741413;0.11556230069010631;0.10549043313517865;0.14381779929961708
9;0.18346283420291093;0.15531666654370396;0.19250888015525874;0.1171661783575109;0.1527344285870465;0.1625300280144096;0.1729321786353796;0.1703961320584294
8;0.13011088887982766;0.08618696623142855;0.11506264763310244;0.05289209612908041;0.07378732998685861;0.09050497543327314;0.11072237862511103;0.1378447631202569
7;0.13511874076635175;0.13654312985186473;0.14956113319944425;0.08586544038900053;0.12317779907696808;0.14177678524351203;0.14556256683334298;0.15665285744999138
6;0.1253572245617438;0.08991033348026974;0.11974901246628918;0.05965471834894926;0.07984548852320919;0.12393135317287186;0.10606969611690234;0.15437619412627837
5;0.13223112655147562;0.10021678326326759;0.14676098060915596;0.09119129389422408;0.10711726461320081;0.1675032560518423;0.1314582267412594;0.17650593233954537
4;0.12542575147965013;0.10641863952424732;0.16711196847463863;0.07326542509127074;0.09825749195500415;0.16301286070862558;0.1357534724965823;0.16761306227017878
3;0.18936738083366808;0.17304028942005983;0.22894513758269835;0.16944380889829772;0.17596053805257825;0.2509431244439896;0.18818801770307833;0.23816747329558874
2;0.04989603319195186;0.048355905417029735;0.08618074422791354;0.007922813327833922;0.03317774895215183;0.08816206972963171;0.041795385222797576;0.08046780682901701
1;-0.030901820682064984;-0.030669110223708395;-0.013652992998076208;-0.07409010891261825;-0.07112472662386385;-0.02748298076269473;-0.061881542102062446;0.02312469355541432
0;0.38212364932525306;0.28526222943745294;0.3359676764558083;0.3022204339910442;0.30562204932435827;0.3757505662850272;0.33929150606115166;0.32107950712500494
