;mean;std
11;0.16094150334709045;0.1936816530159982
10;0.20244089491607203;0.1724724573878892
9;0.24600807434665736;0.16624759837458639
8;0.14333028972271808;0.175601515926873
7;0.12583315256454305;0.1765365841788935
6;0.17167210191473314;0.1796386743543928
5;0.1823505407009468;0.17157834201795977
4;0.22753987499562445;0.16974544767477404
3;0.17721944851348395;0.16775125365655869
2;0.13520226081703568;0.18231613921195267
1;0.04934991056004529;0.19531760137023296
0;0.34869152347468174;0.17998730249033856
