MEDIA_ID,MEDIA_NAME,CNT,TIME(2023/11/02 15:32:35.944),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,75,1.21349,9142707067,0.56470,0.07998,0.21057,1.00291,2,1,0.46262,0.10834,1,0.18906,0.32520,0, ,0,,0.32531,0.72038,14.27601,1.01985,1,0.58523,0.72921,14.62196,1.01985,1,0,0.00000,27,3.11311,1,3.38160,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,103,1.66605,9147232800,0.27823,0.23297,1.27791,0.38814,3,1,0.06455,0.36257,1,-0.14062,0.37891,0, ,0,,0.32065,0.72432,14.41048,1.01985,1,0.57880,0.73356,15.61602,1.01985,1,0,0.00000,26,3.36626,1,3.63434,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,398.74594,203.13420,0,
0,NewMedia0,129,2.08670,9151439357,0.06871,0.36558,1.73102,0.35568,4,1,0.17854,0.31581,1,-0.39297,0.31152,0, ,0,,0.35078,0.70166,11.61879,0.99446,1,0.60983,0.71322,13.88844,0.99446,1,0,0.00000,26,2.39887,1,2.89051,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,300.60468,206.85484,0,
0,NewMedia0,199,3.21878,9162760042,0.93599,0.04313,2.49117,0.72762,5,1,0.95340,0.16007,1,-0.70078,0.18555,0, ,0,,0.36906,0.70507,13.66284,0.98599,1,0.62764,0.71548,14.25588,0.98599,1,0,0.00000,26,2.95194,1,3.13583,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1158.18274,16.56436,0,
0,NewMedia0,225,3.63950,9166967260,0.94275,0.16836,3.23521,0.40428,6,1,0.88754,0.16222,0,-0.73281,0.16504,0, ,0,,0.36958,0.70255,11.60002,0.98599,0,0.62833,0.71513,14.40797,0.98599,0,56,0.00000,26,2.99613,0,3.29271,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,128.52711,273.86023,0,
0,NewMedia0,322,5.20825,9182654797,0.50568,0.50780,5.15999,0.04826,7,1,0.33263,0.62711,1,-0.78906,0.21680,0, ,0,,0.35247,0.71276,15.34169,1.01415,1,0.61047,0.72365,17.16536,1.02261,1,0,0.00000,27,3.42224,1,3.72985,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,658.63507,211.85272,0,
0,NewMedia0,366,5.92001,9189772460,0.35555,0.62886,5.27307,0.64694,8,1,0.46562,0.63108,1,-0.84766,0.19141,0, ,0,,0.35935,0.70875,10.67656,1.01985,1,0.61775,0.71978,12.23504,1.01139,1,0,0.00000,26,2.30587,1,2.62043,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,228.68182,212.82582,0,
0,NewMedia0,398,6.43758,9194947996,0.49254,0.62857,5.93620,0.50137,9,1,0.54435,0.56479,1,-0.81250,0.22754,0, ,0,,0.35950,0.71046,10.18977,1.00292,1,0.61831,0.72135,11.10225,1.01139,1,0,0.00000,26,2.36544,1,2.64455,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,175.34741,0.09703,0,
0,NewMedia0,424,6.85815,9199153828,0.51437,0.60503,6.45366,0.40450,10,1,0.60342,0.37674,0,-0.76797,0.30078,0, ,0,,0.36101,0.71061,10.13533,1.01985,0,0.61729,0.72195,6.89839,1.01985,0,57,0.00000,26,2.35538,0,2.06520,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,36.90298,40.78321,0,
0,NewMedia0,920,14.88089,9279381111,0.51062,0.59764,7.16534,7.71555,11,1,0.39249,0.23332,0,-0.66641,0.53906,0, ,0,,0.32514,0.73643,10.94529,1.01986,0,0.58441,0.74473,13.48272,1.01986,0,58,0.00000,22,2.29269,0,3.02935,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,8.96131,122.38693,0,
0,NewMedia0,965,15.60861,9286658435,0.54217,0.56752,15.23668,0.37193,12,1,0.48647,0.74416,0,-0.67266,0.53516,0, ,0,,0.32700,0.73635,13.41815,1.01986,0,0.58577,0.74344,9.78421,1.01986,0,59,0.00000,22,2.78029,0,2.85840,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,50.81482,37.37040,0,
0,NewMedia0,1016,16.43384,9294910670,0.63106,0.57398,15.96440,0.46944,13,1,0.54325,0.59255,1,-0.76562,0.53418,0, ,0,,0.33044,0.73790,12.22815,1.01986,1,0.58902,0.74431,12.85034,1.01986,1,0,0.00000,23,2.61524,1,2.86141,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,113.97137,356.67264,0,
0,NewMedia0,1045,16.90271,9299599388,0.53940,0.59680,16.44994,0.45277,14,1,0.54420,0.46746,0,-0.77422,0.49805,0, ,0,,0.32827,0.73150,8.08421,1.01986,0,0.58629,0.73985,11.63662,1.01986,0,60,0.00000,23,2.26734,0,2.79266,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,119.62929,191.26427,0,
0,NewMedia0,1084,17.53342,9305906464,0.55239,0.59590,17.06425,0.46916,15,1,0.65085,0.61497,1,-0.76172,0.42773,0, ,0,,0.32803,0.72759,14.26551,1.01986,1,0.58673,0.73232,14.03364,1.01986,1,0,0.00000,23,2.93789,1,2.94394,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,16.65272,3.17261,0,
0,NewMedia0,1159,18.74644,9318036652,0.64843,0.60064,17.54987,1.19658,16,1,0.66146,0.69754,1,-0.90938,0.33301,0, ,0,,0.32981,0.72865,14.36893,1.01986,1,0.58847,0.73313,14.67706,1.01986,1,0,0.00000,23,2.89984,1,2.97312,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,123.02694,357.73892,0,
