;mean;std
31;0.22271550046518201;0.20258961785211638
30;0.16895147645938807;0.20596060812051176
29;0.14399360914353848;0.21877925420919908
28;0.19040966318890504;0.20400212877652968
27;0.20879702624714028;0.20024629786509981
26;0.21259341926676611;0.19826827427590907
25;0.22995890181000142;0.19574311352455137
24;0.2415253470091884;0.19350641776757663
23;0.24222003538521464;0.2097054708736557
22;0.2285000225388455;0.19435099972720923
21;0.2168251122319683;0.1988854849554993
20;0.22825254121069277;0.1885334006481653
19;0.23743431835399056;0.19058271826767306
18;0.21956046670353635;0.1991468404149028
17;0.2371161705484363;0.19216773733526138
16;0.2179504191652849;0.18697207278784417
15;0.21673884153563397;0.19800761408167689
14;0.19564234254549914;0.1996495389144918
13;0.1901898476970113;0.19528190850471455
12;0.2218698480534589;0.18801047038100593
11;0.1819636916111838;0.19644196990773974
10;0.20647669694251597;0.18402190169531676
9;0.22383352941143664;0.1905984067598355
8;0.2261548594082956;0.18948484266102814
7;0.2179153451240563;0.1897847643968497
6;0.18181861183095235;0.19583933940467427
5;0.19014442255930591;0.19971678849323937
4;0.24504219300117128;0.18959151611385758
3;0.26209839455822115;0.1956041986851366
2;0.17250298632696662;0.1938290551743293
1;0.18968292770907216;0.20825166661531444
0;-0.0630815529729211;0.2331139356083326
