;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1864687144068756;0.2718476374302296;0.3181475064058363;0.2155832020246966;0.2947330432903031;0.2367989090527494;0.2975162321272801;0.2385669877230265;0.2177521150362772;0.2187635186610399;0.2572538546814661;0.2305275333958752;0.2209181702963256;0.2190712927208569;0.3206117358349012;0.2216422955944205;0.2477415073180014
std;0.1497715087516485;0.1473622017663583;0.1485147899298458;0.1503626452127282;0.148464676814715;0.1589352606442572;0.157234034269828;0.1554498290787745;0.1636297598219086;0.1503255486952386;0.156252024362674;0.1540155061986829;0.1488750809427042;0.150328772045986;0.1557796881894365;0.1498371341447145;0.1503720587411383
