;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
1;0.1850137631325794;0.3571564915962392;0.3873593147255009;0.2352288291329098;0.375413886280054;0.2732537180031791;0.3817651755775501;0.2777866538346083;0.2497095052652294;0.2392763587403626;0.3177903443625059;0.2671837068653512;0.2310029332184981;0.2399570427139375;0.4012150163675089;0.2279651893221682;0.2981732139698011
2;0.1879277747390222;0.2765679984744744;0.3040071797745747;0.2165486829850057;0.2936443003711638;0.2455065955026771;0.2742137700370051;0.241796368486505;0.2366894417707286;0.2184316039416867;0.2492735975258292;0.2408981355893994;0.2217906051916251;0.2203407051334778;0.2957481993391463;0.2226628799157954;0.2639489649350601
3;0.2046696715831679;0.2736005020639039;0.3284969729359629;0.2262199955801289;0.308218973907155;0.2610125663500909;0.3186411566131458;0.2641516743866001;0.2380193636965518;0.2312661986310422;0.2823022098242141;0.2549631805985604;0.2306606160055365;0.2303618729498126;0.3193795779855684;0.2350633844633647;0.2732706099694138
4;0.2528437381250745;0.3002181826501945;0.3647736146570355;0.2699151217144189;0.3394225004706347;0.2983926415846809;0.3168974533858753;0.2941888561916816;0.2673924005688135;0.2724614057283753;0.300586684016933;0.2894408223528876;0.2718510647839259;0.2746470899119858;0.3424782991049654;0.2746027008171209;0.2874266917754784
5;0.2090546993544312;0.2952268991476018;0.3480796917519266;0.2558719444425441;0.3029651400092663;0.2663454405138615;0.3317462684178711;0.2801143371829728;0.2564232946444043;0.2607984379941025;0.3021726539735045;0.2729997575356377;0.2576800266069829;0.2592734935661381;0.348319649787718;0.2584430487500213;0.2984451138190155
6;0.2157657920321809;0.3970659738452073;0.4188905138166299;0.2831040577848345;0.4048375509215131;0.265500439124453;0.411010009202162;0.2758590671559917;0.2716704891022627;0.2750496426101491;0.3225236597818991;0.2888583788697451;0.2725808015631232;0.2723563993051859;0.400756784883233;0.2726841906835391;0.3166981391835832
7;0.1967124946488175;0.2931573308526546;0.3613769120552847;0.2328084487272213;0.3227591875880573;0.2520972244767003;0.3380783782660104;0.254818820733621;0.2509205923274177;0.2349698948443914;0.2950514457958414;0.2531159657909857;0.2369079300641756;0.2361734122707597;0.3555143996976722;0.2350255254661332;0.2841912823014779
8;0.2167940741826144;0.3202469845107854;0.3700657963206866;0.2893936021083271;0.3409146530572768;0.3120621486578975;0.3428634666881689;0.3289039884004116;0.3137059284791327;0.2901754460499255;0.3305461417877659;0.3264143002260117;0.2864888217682367;0.2858403400100733;0.372522546791943;0.2889408750707373;0.3157489104279256
mean;0.20859775097473598;0.3141550453926326;0.36038124950470024;0.2511363353094238;0.3360220240756401;0.2717713467766925;0.3394019597734736;0.27720247079654897;0.2605663769818176;0.2528036235675044;0.3000308421335617;0.2742342809785724;0.251120349900263;0.25236879448267135;0.3544918092447194;0.25192347431111;0.29223786579771943
std;0.021436345081666655;0.042780720147875206;0.03507379125165307;0.027429682603340076;0.038098252832061426;0.022664206593286412;0.04171615333114469;0.02644982402915578;0.02478554197457529;0.025321388801981662;0.025836859793551523;0.02711812606106453;0.02411226615289366;0.023875543712208;0.036869963984207964;0.02495176082504205;0.018794931257216634
