;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
0;-0.1279803887117895;-0.0260062259856071;0.0278481686665024;-0.067248409164108;0.0163093277979317;0.007268547167672;-0.0563394252163199;0.0177282460194999;-0.031387506093141;-0.0581388317363557;0.0389921715577443;-0.0148667618147423;-0.0704242815203998;-0.0704242815203998;-0.023818855043675;-0.0564259109552548;0.0375335270518465
1;-0.1152243457603371;-0.023642705625163;0.0297571239643005;-0.0525300813896767;0.0175438596491228;0.010413821779546;-0.042122544429521;0.0249383626825971;-0.0299897228814689;-0.0577952071944782;0.0521621109132868;-0.006240891248644;-0.0534570828259651;-0.0650779243606133;-0.0199319666866113;-0.0496791156490286;0.0384615384615384
10;-0.0378163713544396;0.0274241540496144;0.076399569650717;-0.0189551196775312;0.0439307173843989;0.0482995805759078;0.0139998531812874;0.0437158262833896;0.0330453674657804;-0.0090555930059853;0.0778352823269763;0.0496043707106391;-0.0211740095479497;-0.0107238648719561;0.0476731294622796;-0.0246945075209823;0.0830653273391458
100;0.1432566693168915;0.2638299226468869;0.2960203523133221;0.1661559210640007;0.2836176457007432;0.2594158891619747;0.282090065055029;0.2614333284009178;0.2373809390008742;0.1716232660642066;0.284351843342544;0.2529388662573537;0.1704741765630538;0.169547402389203;0.2909355745389889;0.168810453958305;0.2723168094758856
101;0.1451126611398604;0.2666774928039857;0.2960875292682107;0.1668994896638405;0.284058346776325;0.2601905036667673;0.2852697127809479;0.2622395969157771;0.2390657980468638;0.1716303169328814;0.2868370901124195;0.2577111444590045;0.1705772943066227;0.1704741765630538;0.2962807414391236;0.1688119168506144;0.2741549899467269
102;0.1453695866455695;0.2672054409831913;0.2969654143521321;0.1692102670141429;0.2853076193319808;0.2634614668326877;0.289047457462752;0.2624666193569512;0.2409643958895037;0.1728329154583741;0.2882727004338178;0.25967247145162;0.170859070843401;0.1716232660642066;0.2974821207174466;0.1690878353670208;0.2746474782492882
103;0.1456650102745859;0.2674962279730217;0.3008667751606593;0.1693794645974464;0.285446281285135;0.2636754534995472;0.2893042992384989;0.263212347769903;0.2451439978864105;0.1741466336829127;0.2916403893789565;0.2599890389023343;0.1717646079663325;0.1727187417722976;0.3002682164147727;0.1707908879631701;0.2764899509546675
104;0.1458973304832155;0.2684093722714992;0.3010588132400112;0.1716232660642066;0.2857142857142857;0.2662300458792493;0.2895426113222763;0.2658978651904664;0.2467314455080526;0.1780907378790745;0.2931031134429105;0.2601749340916356;0.1735906164480851;0.173743552328362;0.3003114131866741;0.1735723500990811;0.2793255501895839
105;0.146824101131909;0.2696288149201053;0.3017601564786929;0.1723744790137212;0.2868618629173034;0.2674217523706486;0.2907458875525223;0.2680485030961387;0.2503701244557891;0.1784569549847847;0.2939522741368714;0.2615483278104105;0.1737701267455403;0.1758398992221198;0.3012441159148982;0.1792758995710173;0.2840929975371853
106;0.1484573988611517;0.2714185544335625;0.3053061074432674;0.1738209744164046;0.287728569894778;0.2692777873712606;0.2913278199242926;0.2730108009847802;0.250446164066559;0.1799180251546066;0.2966847347546142;0.2617795883774524;0.1741237892301042;0.1777799350161069;0.304639608505907;0.1799617984080201;0.2844729942725685
107;0.1498050151492118;0.272112141178232;0.3053418712029958;0.1739264274338561;0.2880066811817326;0.271129885029489;0.2918475108076206;0.2732810267744776;0.2516904252051516;0.180439790723267;0.2967882969754564;0.2667109446157504;0.1779718675142867;0.1794504894167764;0.3048570211798964;0.1799770834576069;0.2899285199749672
108;0.150084595599491;0.2729882431896434;0.3054888055046647;0.1776283218641985;0.2888315815114653;0.2734989882973031;0.2942783115277389;0.2756578420080753;0.2545603174591173;0.1806237060966605;0.2979464853644011;0.2681260561458259;0.1783652754306275;0.1797781884554825;0.3077899638872291;0.1800186271447991;0.2900158835231482
109;0.1503346748319205;0.2734036749533441;0.3056301488507507;0.178542743785803;0.2893443518194223;0.2736617458509965;0.2947595797781109;0.2785431171119555;0.2577499979885564;0.1822261570851415;0.300185297723138;0.2687230128141628;0.1836299751038879;0.1799732417688236;0.3088888460711179;0.1833864129194079;0.2906568696168067
11;-0.0306640475622116;0.0288464666150268;0.0832401799342434;-0.0171990691132909;0.0530227687544117;0.0511587236963402;0.0233939908555247;0.0519933213570549;0.0350544140917251;-0.0074491696240979;0.0807060858101553;0.0549155241630759;-0.018909307968123;-0.0098058328611139;0.0527057875442673;-0.0196560789866182;0.0845091378244798
