;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.209237994391114;0.3170330768304278;0.3631355202523063;0.245047608031521;0.3388189339607269;0.2715888311073403;0.3419028310729025;0.2739869968858403;0.2536435890535082;0.2492974218277418;0.2996387996284814;0.2634880081761905;0.2503771370050733;0.2496347235622794;0.3566757515726195;0.2512557897666911;0.2877643597004635
std;0.13936281536633;0.1484343535010146;0.1466122118454308;0.1541806532004286;0.1486813446156442;0.1549869949545444;0.1597998381445111;0.1566106080200368;0.1673824055523989;0.15579511183782;0.1599859707638805;0.1562145471091073;0.1555565311510051;0.1551521985079802;0.1510967827476868;0.1555979896911943;0.1573363953141976
