;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.2149968589644685;0.327534521908268;0.3735085172251019;0.2524286723981571;0.3492805114410511;0.2806066607330267;0.3519806219239759;0.2807135536821367;0.2627013195938446;0.2575276866886941;0.3051065173608288;0.2715436005220855;0.2584699491719427;0.2580495913775772;0.3661193275505323;0.2590312327945163;0.2943668001951081
std;0.1338637775832276;0.1443699598823815;0.1429654207116456;0.1521063378678012;0.145495663273626;0.151616706754444;0.154239757616948;0.1551243282904506;0.1617716441212476;0.1537030120491636;0.1617695501650718;0.1543169399366135;0.1524925778156002;0.1530161718725939;0.1471031987942376;0.1517717192569068;0.1556069753146138
