;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1819319552037233;0.2741272767858725;0.3193785984958466;0.2165502390899011;0.2950422736934305;0.2358136395161414;0.2983214626836008;0.2431624551512767;0.2208432477519633;0.2207069556010427;0.2573878546785164;0.2320165912671336;0.2225098663970855;0.2209305359900376;0.3211215685041386;0.2231306017160333;0.2470816590765361
std;0.1467792329846643;0.1505810458609255;0.1515166440734459;0.1551269662814536;0.1521292492334081;0.1654359639585688;0.1610669638120417;0.1537552061133241;0.1711057874831818;0.1544609577210768;0.1609633161055912;0.1621064448232565;0.1534464613441731;0.1548818759220158;0.1597068230072439;0.1542395236393668;0.1546990398863358
