;1;2;3;4;5;6;7;8
11;0.13331294281562514;0.12704012211997348;0.1719319365336899;0.18290539437132616;0.12989837118123543;0.16480019690747233;0.17683061043392007;0.23454234194874662
10;0.2220336411982647;0.16362129306464462;0.16787759311210051;0.21955411003406397;0.18858011770795285;0.22035088678213433;0.24904564680682617;0.17753368876672268
9;0.2791594364719494;0.20852488599321659;0.2207061967281901;0.23084779201624786;0.2212474398213992;0.27015409847232885;0.28567418066869193;0.28490720701601213
8;0.16469355658465684;0.10571292102983801;0.10668779311033341;0.11782292639714367;0.10997115954867404;0.16662609051243438;0.13306051766225502;0.22328067507089683
7;0.09426403991633338;0.10850738709676576;0.13102825015042985;0.12055537374328534;0.11271458416835461;0.1528041775315233;0.14938451937427477;0.23921843827184983
6;0.11628876243968561;0.12328949112889878;0.1504784327314676;0.19948998841527435;0.12299486102456206;0.20932369481817334;0.19618636691029898;0.30077365521713034
5;0.1634817235094877;0.13394184532250622;0.16435466417538214;0.19149459337614474;0.13699231921979244;0.2031771194741661;0.2384703892894688;0.31558160730138674
4;0.19002007857473477;0.19814883270968;0.22824206926629276;0.21884550267584715;0.20178858724641338;0.2534197475779742;0.2641404654241266;0.2935774592516108
3;0.2084375944555623;0.14038461341649522;0.1628924417302398;0.20077559699301162;0.11676769157343551;0.18590895700340826;0.19684265779288113;0.238798105177659
2;0.18125794288683567;0.11495314142026007;0.15921231478808728;0.11057960026569282;0.06706375467538053;0.15312699295329082;0.1284869372465815;0.20072036088196402
1;0.0721806854558311;0.04159298476500414;0.051893576892056974;0.009924124104323515;-0.024633718539045123;0.0885659218083109;0.03598693026878878;0.13683663432803278
0;0.39751598194103127;0.27478033480400954;0.336395165567319;0.338010366999045;0.33106546990243657;0.3668062936777101;0.35475248114596764;0.4358937272319346
