MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/10/07 16:05:00.035),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,169,2.73309,4301427926804,0.63023,0.62198,0.00000,2.73309,1,1,0.63399,0.64545,0,-0.25729,0.46065,0, ,0,,0.35150,0.46218,12.59489,1.16079,0,0.58710,0.47325,17.04452,1.17272,0,34,0.00000,16,3.11759,0,3.75298,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,269,4.35056,4301444101603,0.69919,0.51978,2.99203,1.35852,2,1,0.70806,0.55032,1,-0.25677,0.41759,0, ,0,,0.36312,0.51336,15.45305,1.29000,1,0.58548,0.53035,16.27548,1.29000,1,0,0.00000,17,3.78831,1,3.92647,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,344.75195,39.81580,0,
0,NewMedia0,619,10.01175,4301500713533,0.68202,0.98497,4.70648,5.30527,3,1,0.66587,1.09127,0,-0.31302,0.08843,0, ,0,,0.37306,0.50338,19.20228,1.17272,0,0.60957,0.51298,15.38681,1.17272,0,36,0.00000,15,4.18828,0,4.13123,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1006.97125,266.24579,0,
0,NewMedia0,688,11.12784,4301511874469,1.26227,0.32254,10.90158,0.22626,4,1,1.13224,0.34339,1,-0.31302,0.08843,0, ,0,,0.37899,0.47097,15.83484,0.86000,1,0.61243,0.47435,14.17325,0.98000,1,0,0.00000,16,3.79821,1,4.08424,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2648.02295,32.70721,0,
0,NewMedia0,699,11.30600,4301513655969,1.29260,0.00140,11.24130,0.06470,5,1,1.18673,0.22194,1,-0.31302,0.08843,0, ,0,,0.38498,0.46915,14.73918,1.06625,1,0.61856,0.47439,13.18706,0.93968,1,0,0.00000,16,3.45308,1,3.74815,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,703.37195,80.46883,0,
0,NewMedia0,707,11.43521,4301514948168,1.10694,0.39649,11.37061,0.06461,6,1,1.12674,0.38738,1,-0.31302,0.08843,0, ,0,,0.40748,0.46384,14.63915,0.80625,1,0.63481,0.47515,12.90185,0.80625,1,0,0.00000,16,3.48666,1,3.63751,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1112.00586,230.12428,0,
0,NewMedia0,763,12.34103,4301524006296,0.57774,0.52352,12.08215,0.25888,7,1,0.38938,0.85731,1,-0.31302,0.08843,0, ,0,,0.33809,0.47813,15.77369,1.13693,1,0.56670,0.48644,15.99481,1.13693,1,0,0.00000,17,3.72603,1,3.64415,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2050.56860,187.68977,0,
0,NewMedia0,780,12.61591,4301526755129,0.46258,0.75480,12.40573,0.21017,8,1,0.66991,0.53449,1,-0.31016,0.11574,0, ,0,,0.34997,0.47442,15.55163,1.13636,1,0.58094,0.48705,15.52450,1.14829,1,0,0.00000,17,3.58052,1,3.64275,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,667.17218,228.48477,0,
0,NewMedia0,801,12.95563,4301530152329,0.69976,0.51907,12.68109,0.27454,9,1,0.81050,0.51868,1,-0.28177,0.20000,0, ,0,,0.37658,0.49300,14.97691,1.16022,1,0.60904,0.51495,14.83751,1.16022,1,0,0.00000,17,3.76320,1,3.80537,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1043.43909,29.20786,0,
0,NewMedia0,821,13.27924,4301533388449,0.77957,0.49074,12.97232,0.30692,10,1,0.75825,0.45154,1,-0.28099,0.19722,0, ,0,,0.38455,0.51256,17.01299,1.09596,1,0.61883,0.54133,16.95339,1.13230,1,0,0.00000,16,3.90154,1,3.91248,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,312.51993,11.29174,0,
