;mean;std
31;0.25226205526044454;0.16528194071219662
30;0.1996620478576582;0.1845048220288856
29;0.17235193407001587;0.197957237415802
28;0.2238898437627385;0.19284994020874835
27;0.22392042235898418;0.16475784569577182
26;0.2344067690584899;0.16165441065437006
25;0.2460750871568158;0.18160967399432948
24;0.26142730966732725;0.16792213870270994
23;0.24095768479267568;0.1767248605704255
22;0.24314349195021512;0.17093140152422287
21;0.23822489483223264;0.1669771656678105
20;0.2580216224299955;0.17388132444201881
19;0.2748271418303443;0.16439664250404137
18;0.25976903726257666;0.17410343172358603
17;0.2680566443398919;0.16843703106874208
16;0.27445924005383643;0.16553145607403547
15;0.270797162788301;0.18088232919192127
14;0.24407180660722436;0.1850048987420939
13;0.2338271386854363;0.19060054935357426
12;0.26123580777208233;0.17849888202472533
11;0.21179246610896793;0.18263251108138967
10;0.25356687465963623;0.17878274351345194
9;0.25032269930484213;0.18134543026172056
8;0.2611284616745329;0.18080127710643246
7;0.26842607501296295;0.1798431410102776
6;0.24127546876757733;0.17330139370720168
5;0.21686859557036656;0.18785729991807415
4;0.2781508723560329;0.1743310334123917
3;0.2958288527955888;0.17426560623812798
2;0.21174558805317964;0.17285343212183488
1;0.2145241059661851;0.17840015202467013
0;-0.01736105245514322;0.2148624888975979
