;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1561097691486941;0.3062897597741915;0.3938726556714924;0.2630571267152874;0.3586549516620611;0.2910083423063987;0.3707932594926474;0.2929039797570588;0.2696288974690106;0.2628519533230332;0.288591178142354;0.2819843841874573;0.2675108834427303;0.2630259164954875;0.403476492268872;0.2682917729781677;0.2909719804861216
std;0.1751343009357112;0.1925878878356812;0.1746947286498442;0.1946294572707078;0.1826506143667514;0.1810166707456509;0.1875806853564717;0.1662105047071342;0.1844802779674014;0.1890390629452698;0.1742433181963755;0.1720014287791194;0.1884393862538961;0.1914154413073694;0.1802040924273934;0.1897546586897896;0.1702538594659857
