;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
1;0.0900686983109634;0.2960148715799204;0.3758490307749293;0.1797287633905345;0.3170230881097431;0.2334473036685813;0.3058862278154021;0.2113172743382843;0.2505077663218883;0.1821877187627688;0.2743127761261266;0.2210495448382997;0.1757508002612028;0.1781177618229717;0.3796669569895588;0.1823621641366185;0.2734860141074649
2;0.1316583509097178;0.2209571762764729;0.3129733830147779;0.2066826503518379;0.3206579007953216;0.2152735775153908;0.3142773949167221;0.2551500209889602;0.2383355891332298;0.2195792587229093;0.2545019200971508;0.2687172197219405;0.2199973726177067;0.2166241595071296;0.3121017405304785;0.2180838447596252;0.2684269379142117
3;0.1208893295419511;0.2688655416041575;0.3387093933208399;0.1847037132418446;0.3063059606895574;0.203073125622254;0.3474977059308876;0.1807134163734644;0.2115912624337505;0.217056935950977;0.2031561466132156;0.2021304542992509;0.2002289009457857;0.2106211533020565;0.3676214877519363;0.2111226334628166;0.2021389970095545
4;0.1577202689054428;0.2410875966294312;0.3438495949401675;0.2476777989161943;0.234702586890094;0.2853840880805476;0.2850371932462147;0.264329361543791;0.2339113460299015;0.2546844293390329;0.2237511046439606;0.2472107530708834;0.2506077082276015;0.2640976892086515;0.3406115483154687;0.2347595673595608;0.2380009513202721
5;0.0982717559775092;0.2112354702050163;0.2375913283355279;0.1923759934802023;0.2439826692322211;0.1776698929718629;0.2521387107152408;0.1773255163661434;0.1960359391632454;0.1803381464328205;0.1421788033758298;0.1621242099342212;0.1838392129374344;0.1846796421775133;0.2755832787552813;0.1909463969540484;0.1228625405034476
6;0.1448942817144746;0.2899315998697581;0.3095455254683302;0.2731496385107713;0.3418295972313734;0.2822280119301872;0.344164340564857;0.2593413521553025;0.2665321270972375;0.2647872890411308;0.2845638287358382;0.2657904914502773;0.2580958178652087;0.2663212624643676;0.3451208353884401;0.2560943946591776;0.3047940849077737
7;0.1546974083682958;0.2691754774654639;0.311945338130997;0.2226233535154068;0.3191176875369936;0.2007099932711064;0.3061281714288925;0.2323842332438764;0.2265142537485391;0.2256031792354837;0.2519825855126772;0.2494693755398009;0.2072517819647598;0.2227908608769521;0.285378550355201;0.2412394655542107;0.2449257012748728
8;0.1861232014996702;0.2821771575030343;0.4238413945398235;0.3594402765332503;0.2973561790539465;0.3569767949547583;0.387519052453892;0.3777289262911668;0.4012246065434061;0.3519410026624375;0.3761192685439962;0.3867274961897395;0.3454875395863988;0.3449789892809826;0.4267347811083209;0.3607990455882639;0.3828632519976395
mean;0.1355404119035031;0.2599306113916568;0.3317881235656741;0.23329777349250524;0.2976219586924064;0.2443453485018361;0.31783109963401357;0.24478626266262363;0.2530816113088998;0.23702224501844507;0.25132080420609937;0.2504024431305517;0.23015739180076228;0.2360289398300781;0.34160239739933573;0.2369259390592902;0.2546873098794046
std;0.03205219875998217;0.03186477479398968;0.05441120066603737;0.06027888636042353;0.038237870843077254;0.0595484308199778;0.04159868720782831;0.06358931635216293;0.06369605793922987;0.055216909917117384;0.06783471775129434;0.06563168296854933;0.05494006148776591;0.054462825506681495;0.05039376585878816;0.055866466829024235;0.07558793202227981
