;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1457064499864322;0.2918265571779527;0.3745793008908766;0.2421394359739273;0.3498427070213647;0.2709703403532269;0.3566628768296735;0.2741926755812348;0.2600080593219532;0.2407309101505683;0.2712270541973862;0.261622446064479;0.2430220434140947;0.2411197611780841;0.382363476043861;0.2448197536624773;0.2734398516686788
std;0.1705130655572369;0.1934293766079036;0.1832725873826624;0.1993709467456251;0.1989223566570946;0.192277458806711;0.2039563769176338;0.1739412766863813;0.1667223699912445;0.1930451959958264;0.1990002883111268;0.179286644259386;0.1935410351021651;0.1944136639776215;0.1942474834029274;0.1956597687538556;0.2076666056786445
