;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
1;0.1399859239374626;0.3261287080254334;0.4091498260540961;0.2503344100163089;0.3519770145532172;0.2878474461986212;0.384944588357308;0.2801022225885603;0.2517874430704268;0.2540594989675341;0.3568137952999378;0.288484060946816;0.2550416821678635;0.2518657655750786;0.4484648339351297;0.2523574963389953;0.3209585242869524
2;0.1402384788517361;0.2887680700190447;0.3657456745206986;0.25981318639102;0.3626315949292765;0.2575198424451956;0.3535637827682631;0.2708963447866473;0.2578353367632844;0.2518390017856746;0.2929705979297775;0.2680301316714062;0.2646558776276958;0.2643733109164131;0.3767778994102757;0.2689683841905207;0.2790485197561423
3;0.1840704224049019;0.3641365831168503;0.4181847453174485;0.2685202132500555;0.3883877600583799;0.2768526834929193;0.4253702111997731;0.258941417345281;0.2757046963244664;0.2879534166477631;0.3040103173231251;0.2795032710764334;0.2695509875141462;0.2814284478210451;0.435125908016611;0.2761740683947253;0.2951460460177763
4;0.1507550648039955;0.2089320816891308;0.3152279129390918;0.2541312486060605;0.2124987384931713;0.2665364821578843;0.2421101804030103;0.269073639871181;0.2107097286038265;0.2488367463079591;0.196788018518081;0.2551913110339749;0.2485050071105413;0.2581108415841406;0.3100541291250153;0.2396885498431323;0.2252736892929417
5;0.1430288787342998;0.2095961754123435;0.2657199606993202;0.2355897474303464;0.2520117513532495;0.2146367600671734;0.2730624905397004;0.2169297017357869;0.2203548495079376;0.2266957571108993;0.1750518138102209;0.2126458963467239;0.2316579375435054;0.231026161062281;0.3270435298691823;0.2369992229302224;0.1668480936781451
6;0.1407121158570034;0.2832369147603197;0.3799813126399594;0.2648048752066886;0.3721808693044103;0.304219596880084;0.3646370050044046;0.2810067192681775;0.2917375289712791;0.2615056122758915;0.30164252906102;0.2633942100230643;0.2483913740646964;0.2586211971841449;0.3704114051065551;0.243729540900201;0.3130914567510413
7;0.1657726340644884;0.249515054181143;0.3269772306020903;0.2214506653484801;0.3027928005176993;0.244742274806313;0.3156177031559184;0.2711803676054491;0.2378096147795039;0.2130827747504503;0.2509716547500268;0.2905648894705589;0.2090936238061021;0.2129225925778831;0.3006823497384305;0.2519108871407762;0.2639974323617901
8;0.2346504928691986;0.3374808077035487;0.4986381823327966;0.3908513983578568;0.3605597852040371;0.3990335765527795;0.4162226900526411;0.414656628889667;0.4392240628032309;0.3843754298950981;0.3822167761560962;0.4344247262314147;0.3651715170948746;0.3889340861001281;0.4593403121723643;0.3975354471470567;0.3826370660572327
mean;0.16240175144038577;0.2834742993634768;0.3724531056381877;0.26818696807585213;0.32538003930168014;0.28142358282512125;0.34694108143512736;0.28284838026134373;0.27314540760299444;0.26604352971765877;0.2825581878560357;0.286529812100049;0.26150850086617816;0.26841030035263935;0.3784875459216955;0.2709204496107037;0.28087510352525275
std;0.03311419324914793;0.0578647877736208;0.0719097761966912;0.05194965990010354;0.06339024224082052;0.05478912906415436;0.06566262270260613;0.057033698938449694;0.07226792694795292;0.05277664826892184;0.07200238603453728;0.0646538119063601;0.04604648828389532;0.05300113069612618;0.06335084792053007;0.05296109363004398;0.06501164652208338
