MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/10/02 16:49:56.954),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,29,0.46899,8281625733,0.49702,1.03176,0.14551,0.32349,2,1,0.49697,0.89920,1,-0.09818,0.00000,0, ,0,,0.40571,0.46757,17.20964,0.97596,1,0.68314,0.48475,18.27062,0.98548,1,0,0.00000,26,3.42735,1,3.65639,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,46,0.74396,8284375496,0.44289,0.40912,0.53387,0.21008,3,1,0.20853,0.23053,1,-0.07812,0.00000,0, ,0,,0.39849,0.43197,17.50229,0.97793,1,0.67395,0.45312,19.37909,0.96960,1,0,0.00000,26,3.33222,1,4.35310,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1360.87024,98.78574,0,
0,NewMedia0,62,1.00287,8286964681,0.18008,0.07415,0.80865,0.19421,4,1,0.16408,-0.01134,1,-0.03516,0.00185,0, ,0,,0.40384,0.36855,15.28276,0.96111,1,0.67662,0.39231,17.36872,0.96111,1,0,0.00000,26,3.27506,1,3.60344,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1241.76013,144.36151,0,
0,NewMedia0,79,1.27789,8289714926,0.02960,-0.05962,1.06824,0.20966,5,1,-0.00772,-0.05197,1,-0.03229,0.00185,0, ,0,,0.39971,0.37296,14.09406,1.00838,1,0.67069,0.39581,16.25053,1.00838,1,0,0.00000,25,3.14443,1,3.34221,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,646.05798,153.43323,0,
0,NewMedia0,83,1.34265,8290361944,0.04965,-0.01461,1.29395,0.04871,6,1,0.10147,0.02131,1,-0.03229,0.00231,0, ,0,,0.40397,0.37346,14.17331,1.00096,1,0.67581,0.39749,16.12882,1.01048,1,0,0.00000,25,2.94224,1,3.55280,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,124.01535,308.37650,0,
0,NewMedia0,101,1.63373,8293272984,0.53908,0.30971,1.40717,0.22656,7,1,0.64826,0.60900,1,-0.10521,0.09583,0, ,0,,0.42373,0.39007,16.74734,1.05183,1,0.69378,0.41484,17.07317,1.03398,1,0,0.00000,25,3.13128,1,3.38015,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2005.72461,339.55759,0,
0,NewMedia0,118,1.90863,8296021783,0.52143,0.66248,1.69836,0.21027,8,1,0.22957,0.65378,1,-0.20547,0.36528,0, ,0,,0.40885,0.38933,17.21205,1.07192,1,0.68047,0.41245,18.24403,1.07192,1,0,0.00000,25,3.58982,1,3.43208,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,764.99152,264.91708,0,
0,NewMedia0,137,2.21600,8299095520,0.25767,0.71718,1.97333,0.24268,9,1,0.35006,0.93856,1,-0.27396,0.47593,0, ,0,,0.41212,0.39961,17.73312,1.07192,1,0.68427,0.42282,18.26400,1.06240,1,0,0.00000,25,3.20316,1,3.35101,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1019.70673,186.65373,0,
0,NewMedia0,207,3.34808,8310416720,0.31723,0.92338,2.28058,1.06750,10,1,0.50583,0.68687,1,-0.23385,0.44815,0, ,0,,0.41211,0.36126,16.11011,1.02684,1,0.68749,0.38383,16.40166,1.04469,1,0,0.00000,25,3.09729,1,3.16176,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,500.68195,297.18066,0,
0,NewMedia0,226,3.65552,8313490841,0.46582,0.61808,3.41296,0.24255,11,1,0.35654,0.50977,1,-0.24583,0.23611,0, ,0,,0.41161,0.35860,17.12969,1.03270,1,0.68654,0.38043,18.13127,1.03270,1,0,0.00000,24,3.57228,1,3.32140,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,872.03204,49.13208,0,
