MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/10/02 11:32:13.732),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,27,0.43628,663767326150,-0.19310,1.11577,0.00000,0.43628,1,1,-0.13843,1.05629,0,-0.23828,0.01296,0, ,0,,0.39193,0.55084,13.60603,0.88828,0,0.60078,0.50761,9.99080,0.94448,0,0,0.00000,16,3.53426,0,4.13272,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,71,1.14795,663774442970,0.61769,0.37292,0.79227,0.35568,2,1,0.59524,0.33264,1,-0.04271,0.00417,0, ,0,,0.39193,0.55084,13.60603,1.00421,0,0.43402,0.54180,14.34706,1.00421,1,0,0.00000,17,3.53426,0,3.37938,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,3502.58032,27.26501,0,
0,NewMedia0,95,1.53619,663778325471,0.34603,0.86966,1.26138,0.27481,3,1,0.34766,0.99528,1,-0.03438,0.00370,0, ,0,,0.39193,0.55084,13.60603,0.94449,0,0.42603,0.54985,13.17570,0.94449,1,0,0.00000,17,3.53426,0,3.24226,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1496.48022,225.80637,0,
0,NewMedia0,143,2.31287,663786092140,0.32627,0.81116,1.94104,0.37183,4,1,0.35132,0.92281,1,-0.20391,0.37546,0, ,0,,0.39193,0.55084,13.60603,1.00421,0,0.42855,0.54995,15.97608,1.00421,1,0,0.00000,18,3.53426,0,3.65104,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,147.39186,120.98452,0,
0,NewMedia0,171,2.76590,663790622541,0.32177,0.86085,2.32898,0.43692,5,1,0.33712,0.84307,1,-0.31380,0.48380,0, ,0,,0.39193,0.55084,13.60603,0.97861,0,0.42776,0.54976,14.72099,0.95942,1,0,0.00000,18,3.53426,0,3.53663,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,108.71233,260.85394,0,
0,NewMedia0,183,2.95953,663792558659,0.32959,0.84977,2.78162,0.17792,6,1,0.31896,0.88699,0,-0.32448,0.48796,0, ,0,,0.39193,0.55084,13.60603,0.98928,0,0.42788,0.54970,13.86814,1.00421,0,44,0.00000,17,3.53426,0,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,38.39929,38.55459,0,
0,NewMedia0,225,3.63901,663799353575,0.26611,1.00041,3.41266,0.22635,7,1,0.24961,1.00822,1,-0.27344,0.48750,0, ,0,,0.57900,0.50163,9.65545,1.06254,1,0.42788,0.54970,13.86814,1.06254,0,0,0.00000,18,3.40814,1,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,406.56381,233.16095,0,
0,NewMedia0,240,3.88162,663801779525,0.33023,1.04968,3.70370,0.17792,8,1,0.34543,1.04636,0,-0.27083,0.48750,0, ,0,,0.55954,0.50852,10.71590,1.06254,0,0.42788,0.54970,13.86814,1.06254,0,45,0.00000,18,3.22938,0,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,268.23615,336.62469,0,
0,NewMedia0,282,4.56082,663808571716,0.34745,0.95599,4.28586,0.27496,9,1,0.53833,1.06238,1,-0.25313,0.47130,0, ,0,,0.58186,0.49504,9.19512,1.06254,1,0.42788,0.54970,13.86814,1.06254,0,0,0.00000,19,3.35270,1,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,212.89961,71.90514,0,
0,NewMedia0,308,4.98163,663812779765,0.75721,0.62950,4.77112,0.21051,10,1,0.76142,0.96623,1,-0.24297,0.45694,0, ,0,,0.44633,0.55541,9.16513,1.11879,1,0.42788,0.54970,13.86814,1.11879,0,0,0.00000,20,2.91119,1,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1724.28772,24.14148,0,
0,NewMedia0,326,5.27267,663815690032,0.89726,0.98219,5.04620,0.22647,11,1,0.99477,1.00028,1,-0.24323,0.45694,0, ,0,,0.47890,0.54983,12.69565,1.06254,1,0.42788,0.54970,13.86814,1.06254,0,0,0.00000,20,3.30071,1,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,932.51031,305.21976,0,
0,NewMedia0,369,5.96857,663822648955,1.05524,0.72104,5.72568,0.24289,12,1,1.04158,0.66155,1,-0.30859,0.07731,0, ,0,,0.49193,0.54846,14.22196,1.06254,1,0.42788,0.54970,13.86814,1.06254,0,0,0.00000,21,3.62247,1,3.44807,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,828.37610,42.91806,0,
0,NewMedia0,395,6.38879,663826851318,1.10027,0.70906,5.98444,0.40436,13,1,1.00182,0.85677,0,-0.31328,0.08333,0, ,0,,0.50336,0.54843,12.58708,1.21433,0,0.72034,0.50414,10.70047,1.21433,0,48,0.00000,21,3.76872,0,2.91173,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,174.84081,8.51117,0,
