;mean;std
31;0.17940016101052556;0.1698624286218567
30;0.16700713825410374;0.1727018240283218
29;0.18028983060648776;0.18352131519915274
28;0.14892257837738188;0.1862525208482564
27;0.15914236386441194;0.19337831191729002
26;0.20103590616754072;0.17022628513240215
25;0.1820362397666183;0.19721788132126522
24;0.18240192115187187;0.19799532445397913
23;0.2158318803751297;0.19399939196853097
22;0.2064476450107252;0.18518494770105964
21;0.21259540026166363;0.1657532274496547
20;0.23345926809442022;0.18169353510182681
19;0.18292730658463913;0.17499208950955403
18;0.17818878156754028;0.16167071979130535
17;0.1863382004009578;0.15760291570771376
16;0.1675749871916243;0.1777013970337616
15;0.15110891331644127;0.18035195792691827
14;0.17616355667166847;0.1719003825666163
13;0.18273473982948726;0.17368008591629502
12;0.16555724741637326;0.17958424352014407
11;0.17460821773997587;0.1729446491997143
10;0.16566031746341447;0.17234332445936332
9;0.16983966924333196;0.16345371660700425
8;0.1851501148571476;0.17835803486546906
7;0.20337455398709167;0.1763385325858012
6;0.16079126753740358;0.17920359352321863
5;0.22979670090685236;0.19383655097608865
4;0.18062330992156841;0.2038123673155095
3;0.24484568529325615;0.17558845233259188
2;0.17450316957985834;0.18878308939362512
1;0.20935520037499977;0.1724253934053696
0;0.0907332975848539;0.1937284242409013
