;1;2;3;4;5;6;7;8
31;0.2662544774363645;0.1664497340431707;0.15423844869726108;0.18829552617619907;0.19097131527797742;0.22260001042772093;0.1431253093317499;0.408863992472409
30;0.21576050301515298;0.13010876517668285;0.14812361067746374;0.17985259025872932;0.15152970602731244;0.20641037466819576;0.11159217166547637;0.3937276210229573
29;0.24975209910791188;0.157642903090383;0.1771824350010281;0.22758664340204807;0.16982014293116388;0.22625531349264622;0.10673246731373184;0.4215792737606293
28;0.21313024966333108;0.1593731686138872;0.13342293461787239;0.20209843572044175;0.1702895414323988;0.16968502766257904;0.08866305640305226;0.39165783100867585
27;0.22234775783312022;0.15811013800491594;0.14649258262805623;0.18323730604445013;0.16403581072599452;0.21611245173401064;0.1497031047600126;0.3953728495738657
26;0.24735018241290696;0.1997950912828749;0.20540365017296464;0.24557940258676833;0.19808062389250883;0.24812081498031388;0.19753250279656828;0.40805373084838775
25;0.2661408080316376;0.1805881007743698;0.17592096148881367;0.23325157533608393;0.21057268612469596;0.24098566131453894;0.1707464136430764;0.40994116658530994
24;0.24911921210809104;0.18132936796426238;0.1756179319607476;0.20748321422011806;0.21519910255709976;0.21362529476884995;0.1491668334080335;0.3968996328655772
23;0.27441997024855297;0.23207238178542025;0.24147108141496032;0.2808649385303923;0.21454331358612788;0.26356418527971875;0.2242755928342566;0.4677042223207293
22;0.27855711894839436;0.2383179351564402;0.23445480291603746;0.2507014526333398;0.25276198238714237;0.28622062749022403;0.21006787798111412;0.4777960893291808
21;0.2773088010604152;0.23005466538593752;0.22040293699420407;0.30139794631498135;0.21745809813284314;0.27145326389353786;0.21390893962135174;0.4457601429036039
20;0.2583255008687213;0.26682956317242684;0.20365133087751133;0.2823176884388471;0.20490053941781738;0.2695093918775437;0.19324107010668906;0.4554893305021118
19;0.2250529643437843;0.24484583315654482;0.1687278866304066;0.22827297380620565;0.1882236319577489;0.21963219481625676;0.1953079830390908;0.3919251403966034
18;0.25460472940534823;0.218478505037512;0.20956330063367007;0.21332263602802495;0.20905082396812483;0.26502657502845006;0.19652217691149562;0.4149086923457011
17;0.2662731207255532;0.21063274704123316;0.21538538342241162;0.23200483059609772;0.18713397751180194;0.25004636535510844;0.18297863427021943;0.4357112310895225
16;0.2380182599020229;0.25263152985701565;0.16008164759821006;0.20460024818727893;0.19700983064760458;0.2513385527364122;0.20418226715852406;0.43496618492303724
15;0.2291838552626184;0.20670060392830406;0.1593588288794896;0.16185744012285944;0.1735526240524132;0.21495800328396147;0.1818065590689149;0.37595300236262635
14;0.2519535725130464;0.20139638588520709;0.1575209716970163;0.1843898510139267;0.19393479301978875;0.25020758378858987;0.2071187216194548;0.41289070228089775
13;0.2525384926975474;0.23268623678925074;0.18866715478960322;0.1936361678927428;0.20329122242152128;0.2518895492045623;0.2095417955223093;0.390836836976148
12;0.24586269464543992;0.22440491598048234;0.16419038603784253;0.17830671593617511;0.18283988798551795;0.21981567104078387;0.20710409614780537;0.41951262538789486
11;0.23942701088519802;0.21894562214654742;0.1428446782612068;0.1953370471036652;0.2084410392670013;0.24650481500416876;0.19745784132294064;0.4236272369769945
10;0.23458999139187767;0.18008239672884502;0.16189655246474938;0.18353783945242652;0.16865294127946992;0.2222528382756425;0.19162538438045143;0.3962292923768112
9;0.25400177805405705;0.19561447362505693;0.1380079429818284;0.20680412612262325;0.20045148673395782;0.24155105704411284;0.177467996264558;0.40155090119858444
8;0.26674007062725297;0.23116683134137878;0.17594180369344992;0.23813248830586195;0.20712621860104954;0.27534065668734475;0.173526524980929;0.4103521310776599
7;0.2645022096192396;0.24511500562347352;0.16527453419655969;0.23636165647820004;0.21197716184198012;0.25803884955362216;0.20047790379354183;0.41407718011951833
6;0.2204831689237354;0.18094527208826755;0.14055719710378828;0.23347401670879686;0.1801907345345198;0.21468063502107382;0.14344802383122007;0.3761705327176102
5;0.2819144816980487;0.2593626762218611;0.23647115575476124;0.2968644538154149;0.23737811619284907;0.2880815950076013;0.2401049287401028;0.439232005732075
4;0.24209316096234237;0.18495420981151914;0.16246555695018636;0.23862587534516796;0.18751563559635356;0.2360540615171395;0.19372169981534812;0.411858827199811
3;0.30477708731580194;0.24060984266847837;0.23339757538098613;0.32862138759536075;0.24606334565492335;0.3045857741372076;0.2641162227164285;0.4860696267613896
2;0.22242747406931335;0.19003136728641956;0.2015196361565311;0.23877221473221566;0.1600191805780645;0.20413501639469006;0.11813679502038944;0.3701676587448139
1;0.2943298179635236;0.20448676665713186;0.2034215377387089;0.245369265564622;0.21194805288093885;0.2768641530462907;0.19908431485444444;0.42198035397651107
0;0.19672126304857818;0.14103274386553655;0.07847612001395332;0.1179299866277075;0.14171710197261925;0.14130484435569984;0.05808395092361158;0.33374683193323856
