;mean;std
31;0.24258237131310903;0.18028313625037234
30;0.19215897296826542;0.19695449651055122
29;0.16481211074338384;0.1982068480908212
28;0.21763047001184174;0.1817902979680826
27;0.2024150455961991;0.18293122509282636
26;0.2362796035642006;0.18558064275144015
25;0.22841440958617754;0.18625724688330203
24;0.23899387842345676;0.17754258831081843
23;0.22881325451972961;0.17932555969616587
22;0.2369969320170514;0.17332590252485378
21;0.2398526477552743;0.17676200055890492
20;0.24790017500207615;0.1839858582410863
19;0.259634347162285;0.1727535393057794
18;0.2411528737659882;0.1745202740121091
17;0.25656298490356216;0.1701619143265069
16;0.2578695539561648;0.16765126416263496
15;0.2563281860102511;0.17348334543401037
14;0.23414585330817006;0.18064822924419394
13;0.21697924407241886;0.1833343454087617
12;0.24210573365924395;0.17779938647152443
11;0.1983862997522708;0.18979564283906622
10;0.24003871667181148;0.18727298260399708
9;0.23357963114051944;0.18660572922557742
8;0.23806426156163066;0.18288660502407805
7;0.2529589211901244;0.17902244721168936
6;0.23194708515825144;0.17549110877702598
5;0.21161386739775565;0.18876645943678932
4;0.2642209081756117;0.18068248643410226
3;0.28336144439743444;0.18196851115999083
2;0.195801024733833;0.1744837798670274
1;0.2006431247886741;0.17936074446886519
0;-0.04302089439573947;0.21815434344879212
