;mean;std
39;0.19297719697430593;0.22239421673143298
38;0.13007196929439319;0.2254172573555294
37;0.12383293661679115;0.21935570517443675
36;0.11601627406155382;0.22231477406101496
35;0.12584998575346287;0.22474023078079028
34;0.12090378732233494;0.22754861089017653
33;0.1317330533150865;0.22147948858284872
32;0.12772731488069064;0.22308315294909845
31;0.14428172193798122;0.2056213406347592
30;0.13436578410803118;0.21863495633574817
29;0.15814102462743765;0.20593216391106794
28;0.15023391021275675;0.22767961052327812
27;0.13873523165045173;0.23679318004607175
26;0.13392020813876818;0.23545951414316058
25;0.1470219338892135;0.2285536265136499
24;0.1412663528980434;0.22963368716872132
23;0.16960238097878952;0.2206068847911228
22;0.13469717182149102;0.2326448494742784
21;0.16986507767567754;0.2233235884713064
20;0.16871781919068138;0.22265251683273476
19;0.17875925089513028;0.23238583713588518
18;0.1920580499029273;0.22144832700223974
17;0.18948688291378185;0.2319894022418936
16;0.1790331063467413;0.23181838294580429
15;0.1964327351503179;0.21303854856631108
14;0.2001977689924569;0.21433313433430276
13;0.18406855027151753;0.21699517206295066
12;0.20508195301756152;0.20128369359792295
11;0.17832065290218807;0.20514105540481722
10;0.1870231416511795;0.2118623743871947
9;0.18772960601668173;0.21675850627056545
8;0.20057180081611592;0.21256611705627168
7;0.19005620404130102;0.2125338460731424
6;0.21024713182715374;0.21170550286860823
5;0.20075845516290558;0.21321703807590472
4;0.20611084508103816;0.20947822908432276
3;0.18907950549362273;0.21290516024818268
2;0.23264683858664065;0.20579929077879847
1;0.17272629015684796;0.19843642346185653
0;0.02703181314589961;0.22180129457201953
