;mean;std
11;0.2933591025721689;0.15277498624823516
10;0.27903599171278504;0.16260667546402935
9;0.26045164268594034;0.16321077409526122
8;0.21944689063931824;0.17494991312776778
7;0.16342760606823034;0.1746157146229233
6;0.2615598365852939;0.17511000798626453
5;0.24268249851466908;0.15932413136750967
4;0.21696385777276447;0.16767574803877403
3;0.1371014067614661;0.1755448345119318
2;0.14036366956021573;0.1805385206489818
1;0.07274256686601627;0.19349196150223386
0;0.3792227857905541;0.1692478222761118
