MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/09/23 09:43:15.854),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,13,0.20981,4309789063739,0.36138,1.33740,0.09698,0.11282,2,1,0.40213,1.26496,0,-0.31589,0.05278,0, ,0,,0.42678,0.49547,9.27047,0.94167,0,0.43562,0.49203,8.60947,0.94167,0,0,0.00000,21,1.93994,0,2.03474,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,46,0.74445,4309794409968,1.05643,1.19275,0.46866,0.27579,3,1,0.42384,1.49812,1,-0.31589,0.05278,0, ,0,,0.45806,0.50274,10.17616,0.98409,1,0.46125,0.49916,10.01317,0.98409,0,0,0.00000,21,2.08483,1,2.64417,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2687.21777,6.67691,0,
0,NewMedia0,124,2.00543,4309807019972,1.29787,1.47312,1.87567,0.12976,4,1,1.28856,1.44959,0,-0.27708,0.44167,0, ,0,,0.84022,0.52643,6.40944,0.75333,0,0.91046,0.53993,33.90730,0.75333,0,0,0.00000,21,6.37816,0,27.44803,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1107.39331,326.84750,0,
0,NewMedia0,218,3.52661,4309822231771,0.51463,1.12881,3.33160,0.19501,5,1,0.56638,1.11706,1,-0.06458,0.00000,0, ,0,,0.36416,0.50265,10.47488,0.98409,1,0.66018,0.48489,9.34732,0.98409,1,0,0.00000,20,1.97026,1,2.29942,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,3098.22729,166.11089,0,
0,NewMedia0,223,3.60681,4309823033688,0.55036,1.09605,3.54169,0.06512,6,1,0.55022,1.04706,1,-0.06458,0.00000,0, ,0,,0.36620,0.50165,9.86956,1.11727,1,0.66138,0.48774,7.47071,1.13000,1,0,0.00000,20,1.87083,1,2.04583,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,154.37601,27.28214,0,
0,NewMedia0,269,4.35074,4309830472767,1.13170,1.28541,4.15637,0.19437,7,1,0.98936,1.33360,0,-0.06458,0.00000,0, ,0,,0.36620,0.50165,9.86956,0.94167,0,0.40878,0.50386,7.65638,0.94167,0,0,0.00000,21,1.87083,0,1.43823,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2269.50684,349.61725,0,
0,NewMedia0,316,5.11075,4309838073145,0.37220,0.50489,4.75513,0.35562,8,1,0.37712,0.58968,1,-0.06458,0.00000,0, ,0,,0.38798,0.47982,12.65146,0.91426,1,0.68037,0.47083,11.36282,0.91426,1,0,0.00000,21,2.36144,1,2.40089,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,3368.70776,149.96918,0,
0,NewMedia0,348,5.62842,4309843249704,0.36818,0.51290,5.12680,0.50162,9,1,0.66122,0.27509,1,-0.06432,0.00000,0, ,0,,0.40110,0.47537,11.21064,0.97496,1,0.69319,0.46921,9.17990,0.97496,1,0,0.00000,20,2.11330,1,1.98080,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,23.18698,228.25999,0,
0,NewMedia0,388,6.27551,4309849720595,0.69146,0.33693,5.69370,0.58182,10,1,0.67392,0.38307,0,-0.02812,0.00046,0, ,0,,0.39686,0.47781,11.33593,0.94167,0,0.69064,0.47261,10.48048,0.94167,0,35,0.00000,19,2.88287,0,2.21153,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1298.28137,17.02374,0,
0,NewMedia0,446,7.21408,4309859106198,0.16805,0.59227,7.11646,0.09763,11,1,0.11564,0.69463,0,-0.25104,0.46343,0, ,0,,0.38737,0.47665,10.22046,0.90513,0,0.68030,0.46939,13.52006,0.90513,0,0,0.00000,19,2.31759,0,2.59748,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2084.19434,195.34479,0,
0,NewMedia0,497,8.03888,4309867354274,0.66097,0.60228,7.52057,0.51831,12,1,0.67354,0.66931,0,-0.36068,0.49537,0, ,0,,0.40885,0.47022,9.17571,0.94167,0,0.70028,0.46984,9.42688,0.94167,0,36,0.00000,19,2.33794,0,2.12880,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1892.93616,359.34555,0,
0,NewMedia0,559,9.04187,4309877384079,0.35852,1.03198,8.54004,0.50183,13,1,0.32651,1.01871,0,-0.36276,0.49583,0, ,0,,0.39785,0.47926,10.07486,0.94167,0,0.70028,0.46984,9.42688,0.94167,0,37,0.00000,19,1.89113,0,2.12880,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1486.71948,218.63049,0,
