;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97
27;-0.13376077030551084;-0.06488847863821631;-0.061391521604381445;0.03716134040242697;0.04756575647735928;0.0606538394081614;0.06316978966494805;0.0700140042014005;0.07826417889247755;0.08724196593214836;0.10105656569878832;0.10140048201670508;0.10462790932953409;0.11843188121708315;0.11912884001644213;0.12301401103546597;0.13253352098378124;0.13830276529165786;0.14242358355189175;0.15183032868829266;0.15784366718196888;0.159595987206023;0.17551476194312504;0.17988733645872618;0.18935414566967343;0.2002709838729916;0.20087495963227217;0.21256437464333644;0.21741118421489355;0.21873506101133078;0.2201172865824686;0.2202768150229994;0.22391686260201954;0.23206844944116728;0.23469911376838465;0.2349300155460619;0.23698489694012181;0.24005978016670146;0.24107094412854838;0.2462066962815922;0.2520752283159582;0.25281122645088927;0.25574397925609227;0.25807502075031796;0.2588431939444296;0.26247309181776957;0.26372513385923896;0.26817632374537387;0.27043754057293273;0.272308410178469;0.2735082441866434;0.2742990981509858;0.2755902741712089;0.2756515850845143;0.27720824512832204;0.28190849385084016;0.2821308262579623;0.28214329384674103;0.2827967118526098;0.2828477646465674;0.2865268845374845;0.28678864254560954;0.29531830947465965;0.29649972666444047;0.2979767970507093;0.3026378736346499;0.314161853392872;0.31988781517218956;0.32194260328570284;0.3333604732313962;0.33534382895647313;0.33568447585853195;0.339068768441855;0.34138151696148733;0.34616625378859844;0.352431312544171;0.36096526007330126;0.37641854978565403;0.3804723716472055;0.38332811505581693;0.38795807016989675;0.38891283776353147;0.3930495986790809;0.39489981797113083;0.401113659986528;0.40506747204950927;0.4097443088119963;0.43165813240710255;0.43174515032677735;0.44476380557940465;0.4503638783167363;0.4615287124753534;0.4798248634801581;0.48952074471729146;0.5226458519413921;0.6957252427829381;0.8072875102923989;0.9999999999999999
20;-0.05855726366443038;-0.01808463155506547;-0.01186250517056773;-0.0010724568565480348;0.04000800240080028;0.06621463283437655;0.07742550113734814;0.07939950882134089;0.08880495955220044;0.09183849904474752;0.09202415327333453;0.09973360926305402;0.11246346563904669;0.11722469609484165;0.14070978255819733;0.14286218715872304;0.15683870433341335;0.15941571513510347;0.16030957748381686;0.16252156239298693;0.18111315409709527;0.18289786006565534;0.19047385171825282;0.19069746395620626;0.1984394508510788;0.19971648153766403;0.20065089394181465;0.2094869937503328;0.21024554212569888;0.21464874761100733;0.22560215692009722;0.22657892969533683;0.2311610674347552;0.23478219420395255;0.23623022255509482;0.24022285653189523;0.24430621377732611;0.2491776352704668;0.24935750373775176;0.2503942240688347;0.25159486490008076;0.254932363067424;0.2615604302457535;0.2706850920898151;0.27943331076705324;0.28018020115458003;0.2850026555108792;0.294900765228089;0.2976444810824482;0.30324563589406067;0.30636745528254355;0.30759873291667356;0.3104357912071384;0.320922743126904;0.3220090971733082;0.32330951882407977;0.32378531063902966;0.3243819646859396;0.331147088359783;0.33168888084600995;0.3334706286380565;0.33598124912903005;0.33944951334099155;0.34485878274155635;0.35324318569062585;0.35390931046445434;0.3570223173867548;0.36112652553999264;0.37951372435978464;0.3881734864429306;0.3896759980792488;0.39120094054821225;0.3915831648183212;0.3925243288531401;0.3941234174294392;0.4008964258739667;0.4076871241636057;0.40903211346290164;0.4142385719868698;0.4146096937369142;0.4162628039105731;0.4182749562380176;0.4280563289871195;0.4318225285235467;0.4321980388906376;0.43234981329045535;0.4402992209434296;0.45226825053174663;0.4640134570534045;0.47050663572562407;0.48196269271187986;0.49019821519780526;0.5040719038662903;0.518723559536388;0.5493410747159823;0.5678574308290558;0.8406680016960504;0.9999999999999999
29;-0.13283725944165664;-0.12002400720240083;-0.09316263377539641;-0.08611675399045285;-0.07038132651974804;-0.03990757506240718;-0.010850778933039283;0.005230141880065443;0.014128550225854911;0.028051599973827262;0.033614632272640714;0.03706246583305506;0.03851327701984476;0.051903909859020776;0.06885849536767494;0.07247017575487254;0.07278258196405502;0.07384383656990272;0.07954946663699826;0.08325876884784729;0.09375100801562329;0.10147232766062515;0.11160140368688014;0.11186555201798316;0.12104576718689822;0.12461148654905983;0.13013009965908476;0.13596793150980982;0.13823041942816974;0.14168365121125354;0.1422695151773789;0.1444164995979523;0.14571130562912812;0.15934547812754718;0.1605557859775551;0.16061440152507275;0.16421645175117996;0.16453551808208006;0.16798944624005765;0.18450463086078991;0.18515609173068903;0.19135035892761648;0.19942488123752752;0.19986859474407875;0.20260982418443155;0.2048115337749013;0.20660349093791536;0.20868291570822037;0.21254921693883683;0.21561561806137922;0.22074803727330547;0.22395401069076062;0.2262981628729706;0.22754262120671467;0.23662691801654834;0.24416983831241695;0.24797217806640812;0.2544323158342272;0.25760581106962926;0.2690176646202007;0.26906590138314435;0.2714769338504685;0.27239457372353626;0.27318439525377936;0.27634694969332685;0.28006541636843446;0.28299647784156884;0.29124410564114844;0.2945117124212028;0.2953676274387867;0.2979728766031754;0.3179034625826284;0.31872728900894537;0.3195301388236541;0.32229484746974724;0.35229718030810425;0.3552851855209668;0.36028963317500157;0.360308305308175;0.3615771762590016;0.3694783277244522;0.38466826075463634;0.3867323530860338;0.38927829569844646;0.3973017361464791;0.3986180160447635;0.4046335959456731;0.40616528709745126;0.4139677548448624;0.41631543419535033;0.4177667945600686;0.429069378723757;0.4300990423471618;0.4340311573215713;0.555936987495826;0.6957252427829381;0.8072875102923989;0.9999999999999999
15;-0.016708996506149282;-0.016392683080034224;-0.010311778583278976;-0.0009454553866936624;0.02435421565370148;0.03706246583305506;0.03780097658303497;0.050421948408961074;0.06012419714577349;0.06751350405135048;0.08751501534988257;0.10762582230606621;0.12829682226235192;0.1321601999060358;0.1421044539980184;0.1531722955242863;0.15764797385139387;0.1774307752960911;0.17977664031873652;0.18029248313253596;0.18456769400188636;0.19143373923506027;0.19228332744664808;0.1926624508574801;0.19624284600315595;0.19810721293758185;0.20504826968380022;0.20609802364870525;0.21691955328083404;0.2186544446878223;0.23109534577193533;0.23804107429904772;0.24273363463351644;0.24690739856534485;0.2541867448004609;0.2580044379644906;0.26064962126041663;0.26694255785697346;0.26774739457141017;0.268599867965275;0.2725378967795892;0.2799639343780168;0.28353550169621716;0.28551907523839776;0.2871553949898995;0.28827645384275824;0.2923019146337434;0.2943266065192393;0.2994506707384294;0.3001446295992118;0.3059607453957991;0.30972233258425647;0.3098845765311008;0.31192964305232324;0.31771827883126497;0.31804108861467983;0.31936149331287467;0.32041140961878894;0.32328110560431267;0.3281246024325552;0.33045281504484686;0.33175854775556674;0.3369165216402292;0.3419363946974189;0.3531794565657745;0.35599260720583825;0.35600969773893937;0.3569022947434417;0.3642568652528279;0.36564530748225643;0.36960929025644507;0.3696789787380891;0.3828759460301013;0.391021391867424;0.39535262985006053;0.3983273520702001;0.4050779432449327;0.40542403984866604;0.410031769156788;0.42158032302162635;0.42318385752444526;0.4258589688096792;0.4308589902958376;0.4368390432048861;0.4503403636397722;0.4574393237121229;0.46138794241725684;0.4642011175270434;0.4657221048383697;0.47969348274136825;0.4889054365093076;0.5009919437065515;0.558815115051523;0.5929994533288809;0.6617466857776403;0.686796837114429;0.898645105261295;0.9999999999999999
12;-0.0492844286983381;-0.008403658068160179;-0.008196341540017112;0.01609917911541391;0.03244181991057806;0.048759920135423476;0.05001000300100036;0.05292109139766095;0.05636563530291924;0.06157427582075181;0.06631693385402211;0.07412493166611012;0.08313534289881266;0.10585741992144916;0.1152592004531583;0.11608419003002274;0.13504906001810066;0.13541994110864106;0.1409193431346283;0.14101618465936655;0.14268545941163355;0.1552933170336091;0.16785159034843614;0.16943000255964652;0.17451581838279584;0.18369110131183858;0.18998800021961706;0.1979479928837801;0.20883519746166995;0.210641120288388;0.21264994861023534;0.21405333752478758;0.21508783118937458;0.2197678366465684;0.22149909665370313;0.2242170822239117;0.23965669665697945;0.24411690021745344;0.25156864434876064;0.2529554555873318;0.25585286561463594;0.2624397038544854;0.2637362860498816;0.2695304147601177;0.27687632333869616;0.28053532478516;0.2838524493818717;0.2880540834648353;0.2882020801677901;0.28987814766767767;0.2910515985881993;0.2916225317376817;0.30258218847284385;0.30346596901602196;0.3041980854248169;0.3047466630634475;0.3086381619575034;0.3105556584571519;0.3138270305780394;0.31398281357221103;0.31960634189557374;0.32950096220243535;0.3311124686255975;0.3329346752405819;0.3397078950720213;0.343407888328788;0.3458581029997441;0.35300469826921194;0.35774252516667193;0.36277290560510245;0.36531005036921554;0.36541404946031747;0.36917589763182085;0.3694965929418054;0.3792868165028635;0.3816394791786226;0.3822869789644678;0.3837458888554191;0.38434849314367714;0.3904262834155391;0.3962032550292719;0.3980219017752557;0.400218427068769;0.4059308990059798;0.41224480672755887;0.43143178826182615;0.43269875211423797;0.4353909001526507;0.4469308397171044;0.4785034138941101;0.5213841411780071;0.5289665597028085;0.555936987495826;0.5986013044726671;0.6295558932968847;0.7229440390678199;0.753702346348183;0.9999999999999999
7;-0.09954720833857868;-0.05870926374976337;-0.03928591289870271;-0.03012497910232754;-0.022225257224515196;0.004909250710918337;0.01665714675300759;0.04124914598037076;0.05249493980510839;0.05931512987962814;0.06243782676618092;0.07251450435145051;0.07776391568678152;0.08681340524196797;0.08881561099472836;0.09204324122227946;0.09780679795716445;0.10181697937529971;0.10255245155082589;0.10607085338067002;0.1111619547845171;0.11353451800058896;0.12419031125612508;0.12428851701341298;0.12621140778305193;0.1268747130864794;0.13447045968073795;0.1358137818697204;0.15912705729253043;0.1641459764339964;0.16996448985327342;0.18368199465044213;0.18675968502762982;0.19106633770067472;0.19122828830711078;0.20907143637282566;0.21553801795650973;0.21654357659807874;0.2197949514236322;0.22089144688144913;0.22130105570926656;0.2227206137565626;0.22282812090383125;0.22282976861518258;0.22605902828679725;0.23152084521849428;0.23998380844715467;0.2444616962577898;0.2588841031704192;0.2786771503827282;0.2857243743174461;0.28683376740937666;0.2872356240577243;0.292320750089807;0.2941747605283646;0.29739965160809084;0.30748257584789473;0.30958698228339604;0.3096554208402507;0.3109582782835034;0.31346080253181086;0.3198435165265667;0.32199818886451675;0.3242030895299568;0.32491558969418854;0.3286417412858768;0.3288008221129192;0.3294058001246184;0.34462662995533777;0.346935979338634;0.35997856807816636;0.3646086032342992;0.3670254704133387;0.36812751136455074;0.36957490842260515;0.3724334289421926;0.37337812241492135;0.37682875822498785;0.3769657187082639;0.3890600141391592;0.3984681146696226;0.4018561819297779;0.40256597138330513;0.40435283733089894;0.4073591716621541;0.40816634613364466;0.4307693913376269;0.4358515018409784;0.4371147922702734;0.45023297065673934;0.4571929946859797;0.48739460662546824;0.5188745216627708;0.6438128833603307;0.6583581813059819;0.7229440390678199;0.898645105261295;0.9999999999999999
0;-0.25412665715917265;-0.2535827822597971;-0.2062954710060753;-0.18699625805204603;-0.16457687359402387;-0.16260881612093772;-0.15171756326025768;-0.1447703344013102;-0.1359892781339887;-0.13444153402120002;-0.1265536889389899;-0.1190852044714137;-0.1097998263263192;-0.10570454261953102;-0.09236656538200017;-0.08592942153458184;-0.08553389468761162;-0.0665578705913951;-0.06546979324754262;-0.06001200360120042;-0.057423370137045335;-0.05570837081610144;-0.05511758747746889;-0.04230108073435711;-0.041954394553649715;-0.03706246583305506;-0.033081776353505433;-0.02127224013634143;-0.013208588104846057;-0.00625648848012477;-0.0006175189718828789;0.0007704152936498449;0.0032611151672794366;0.007011118479989455;0.007616589101431916;0.016276168399558925;0.01649545928482859;0.024858505133203437;0.02555601470076002;0.030510405216312285;0.03360204182732134;0.040527952014534824;0.04052882879339003;0.05823917352251385;0.058433635763597815;0.06494498183160802;0.06702716062671599;0.06922250341428368;0.07204547581276005;0.08240445995904531;0.08314889370791193;0.0862743824878468;0.10362103413369536;0.11106440190670742;0.13532992218067574;0.13584494601434183;0.13644321666432596;0.13859772191522599;0.14286218715872304;0.14660886491667363;0.14789995953573526;0.1602329868704782;0.16592418974729495;0.17380898512769785;0.17608700403457928;0.17623163171636333;0.1769364970069072;0.18580250293270234;0.19096719120732136;0.1958477135213156;0.1973419936566039;0.1975003915094616;0.1976992334073403;0.21073996028257255;0.22528269246261115;0.23093537058862837;0.23401439152932949;0.23989552774148654;0.24399231632188503;0.24713707350240838;0.2534789500081294;0.2550334142729989;0.28123707263587117;0.30877746997988037;0.3167170260738736;0.31864622655499536;0.3188740696088466;0.32241838725581845;0.3300433557144603;0.3335621924974956;0.33599830945825954;0.35039242090686673;0.3767324174491285;0.38078976293796124;0.6040266939391866;0.6626987024788349;0.6672993923013153;0.9999999999999999
31;-0.16003200960320113;-0.12770741168522426;-0.11950838313296457;-0.1176512129542425;-0.11666834982187232;-0.0602007154490912;-0.04024908044736714;-0.03230457834160516;-0.026181853465346273;-0.005610319994765453;0.011900803200536415;0.01494636599578411;0.02735851690738973;0.033045459549832526;0.03758773412398829;0.051041453064813246;0.06234276094988232;0.07012121455701584;0.07717265997797576;0.0832329154464883;0.08509609956448876;0.08871867606155195;0.10258391102879422;0.10385827838606;0.10961853720074931;0.1113436940806281;0.11369125936670935;0.1186632424356874;0.11866939688391838;0.11911219850689533;0.12090000291192833;0.13693076026356069;0.1477311306970028;0.1501622712739834;0.15412413250396084;0.16884788828794575;0.17056733279944597;0.18209908588569493;0.19031900274648128;0.19397895091191272;0.19713567808098972;0.20730114525378396;0.20754812144359713;0.2155894444331941;0.21611921866348557;0.21743837627688828;0.22750183268041485;0.2309668113333703;0.23478103940800638;0.23642100635227623;0.2372072553600544;0.2439913860028573;0.24899831402787337;0.25391238957870194;0.2549025971620013;0.26301774182759163;0.2644587874316942;0.26565949669195654;0.28018020115458003;0.2842945921189646;0.2862042719153945;0.29269548519290794;0.29572186034900527;0.2988013552262433;0.31651179527075723;0.32097084610715404;0.3232271081056754;0.32425922818302877;0.32484800986438556;0.32562835148008235;0.32635965048755755;0.3338816113641032;0.3420204322539881;0.3493922386797754;0.35043921148394425;0.36699978424446195;0.37062465833055064;0.381472489037313;0.38456624225679004;0.39037975638522143;0.39091845133412323;0.394586917960696;0.413052403588268;0.4135449003379681;0.4204258331107568;0.44720604934240554;0.452909728626711;0.45859740893004114;0.46348747170863036;0.4753204391418751;0.4817323857207827;0.5064516351064072;0.5131766149461469;0.5717144759864665;0.5732828202955755;0.686796837114429;0.753702346348183;0.9999999999999999
9;-0.02571074200829631;-0.009783509419024932;0.0;0.033323378104365683;0.03951616691965232;0.058537821378477;0.062195636666471904;0.08384443829669258;0.0933876320121758;0.09404008408634044;0.10752150645215076;0.11002870215077085;0.11776111261981785;0.11793618411226914;0.11835802652102484;0.13024687066682897;0.1331538047744835;0.13445852909056286;0.13562705748407614;0.1427890761123955;0.1536726845029463;0.16418200089596927;0.16692678044249512;0.17433129776384776;0.17802522859827466;0.18179092103765745;0.1863975306798377;0.19931397729343847;0.19986885697007722;0.20979663824181877;0.22849809541728763;0.2320846522305287;0.23551091498085294;0.2417301421716028;0.2465731813668082;0.255353498662716;0.2580522878074784;0.2605971732181209;0.2627794686585709;0.2632854813650725;0.2683766384789571;0.27504152261775433;0.27818578270153227;0.2789157802259453;0.2803178705218303;0.28086770472565264;0.2831637843746811;0.2885022217954541;0.29785560741161493;0.29834536932030753;0.300074535302689;0.3010394655456223;0.3049786762361694;0.3089019176862806;0.31024168779435735;0.3141219991393975;0.3241226917103287;0.32747975716000577;0.33112563113027216;0.33742638554027565;0.3406071392206338;0.34124424712648677;0.34329265385420105;0.3500259394409989;0.3502280957354004;0.35961814655051116;0.36105402191314045;0.3616618882487911;0.37153589564315775;0.3730494447970151;0.37701736515605;0.37817855008474316;0.3794671557534204;0.37951488128376265;0.3828063510727132;0.3949048185777791;0.4068593420330713;0.40788487440884597;0.41400314258973625;0.41626672689401395;0.42757975415429933;0.43583586846268;0.44144954839503187;0.44304867045120766;0.44320095732990217;0.444222975080293;0.4554521051185246;0.46065064390090465;0.47021613228223924;0.5099449388873305;0.5236003597789982;0.5432035001829726;0.5533897255850035;0.5929994533288809;0.7139861297157086;0.7831893756568049;0.898645105261295;0.9999999999999999
13;-0.07957237884228809;-0.07376887755730345;-0.050421948408961074;-0.0450045234362707;-0.02106813272139758;-0.009885854979938023;0.04236825875724673;0.04932903417769657;0.055011003301100384;0.07256464999470752;0.08162713053546279;0.09150364937999117;0.09249224980735336;0.10450927206740962;0.10935880403279019;0.11041410635693713;0.11118739749916519;0.11603477324222232;0.11928915334080992;0.1229009546685827;0.1258982264994397;0.12627493374557508;0.1301847399304109;0.13253206432626283;0.14025677020786717;0.1486293232738012;0.1538720334233682;0.15413185749989236;0.16263975219839844;0.16872152564257728;0.20266641197856172;0.20459917180416873;0.2149268294988054;0.21758016340253122;0.219606430246861;0.22854972195839013;0.2393994376642925;0.2414698379730406;0.24487846286829332;0.24682929358913092;0.2475941380607323;0.2578714650186038;0.25883212912675857;0.26643807228339317;0.2677156274269669;0.27016651606432646;0.2793701263875015;0.27943948023436166;0.28037419385033674;0.2806752965615637;0.28495972704192013;0.2867534941668272;0.2870769092436055;0.2932047077802803;0.29454819686435557;0.29668552753840627;0.2972583024408209;0.3027522404541036;0.30783919417310085;0.3097125953102193;0.31136131259357164;0.3187473972724807;0.3232007674094496;0.3250642826219083;0.33179989163827056;0.3327910693375906;0.3386313314035809;0.34074527097309304;0.3464759760556327;0.34934100235357235;0.350755063677054;0.35293147257345425;0.35720393082417595;0.36279772810391653;0.36389793398950954;0.36554134976021696;0.3657005763838569;0.36634078627520733;0.3741641002078194;0.3755395367904685;0.3857549063772146;0.39263743811907587;0.3966986971994538;0.4041508367951991;0.40807672511073667;0.421668006021125;0.4292058485116676;0.43181301464899285;0.43271982457515157;0.4508712331331136;0.460789819169949;0.48700463570842306;0.5519026658213775;0.5929994533288809;0.6022182307836802;0.7831893756568049;0.898645105261295;0.9999999999999999
