;mean;std
23;0.13092551196505176;0.19181516903515827
22;0.06500808310713993;0.19964982787710842
21;0.13658545154535792;0.19599910599120612
20;0.16643818977581085;0.1819100975285792
19;0.1495292780833599;0.17975525023423045
18;0.14957361410793313;0.18016422310431407
17;0.12946155450697086;0.17887867155464296
16;0.13125491374235038;0.17897943116866907
15;0.09088745301885508;0.1740530009418625
14;0.1627462377667542;0.17731790085714497
13;0.23418263324258012;0.1728618687613615
12;0.13404111028225338;0.18290462990302575
11;0.06095174947783911;0.18384086054884763
10;-0.0024826970453000045;0.20849558935874907
9;0.0010363220947076932;0.212629656925017
8;0.002572089478918275;0.2050847319699911
7;0.06053832533783198;0.17609532317312623
6;0.009235880245689804;0.20037467477291462
5;-0.002483175369395578;0.20184172152626534
4;-0.052049808296251214;0.2076251004537592
3;-0.05565628541087157;0.2140291119094718
2;-0.05632657364039229;0.21935136558560936
1;0.08655519166508265;0.20255754281509797
0;0.32175110724200223;0.17512365884390743
