;mean;std
39;0.221803635332016;0.19143957001129194
38;0.1581429756096022;0.2030964710342137
37;0.14887149105307157;0.19905340808340177
36;0.152310210844807;0.20639321689339168
35;0.1727429404682956;0.1995788671333979
34;0.16177419060833384;0.2059223208923287
33;0.170620847113775;0.20122677772885286
32;0.17381258602346167;0.2006312133531838
31;0.1815809411142997;0.19752593863506868
30;0.17463698149594745;0.20277341536257631
29;0.2018768602079793;0.19452972478260963
28;0.20647904464452832;0.1983452251675431
27;0.19248800768750118;0.1933070573768085
26;0.18522307676599709;0.19491336846803933
25;0.1990071227882548;0.18206947674893867
24;0.1940596985273983;0.20320674573086797
23;0.2063722245936727;0.18636489509413579
22;0.19931173427354887;0.20818746461196536
21;0.21694008721388633;0.17165685876402725
20;0.22231481509215442;0.18600168810356268
19;0.24405317052306413;0.1728803205604985
18;0.24886385268584144;0.16345779778929764
17;0.25648561483107246;0.18219470488626377
16;0.21214289978535428;0.18625490286364077
15;0.22837972283604646;0.16798016226946166
14;0.24598372622788467;0.1832696799451705
13;0.22930383139139388;0.18766581763300177
12;0.24162483513380975;0.17691912308377652
11;0.2331571251446968;0.17696282323481197
10;0.2222951663453205;0.17568438751913099
9;0.2184388624840763;0.18306254658272472
8;0.27778929614515113;0.18144446742261977
7;0.2529194649013028;0.17233762263105865
6;0.2713396888841958;0.16675034308507317
5;0.2890573504709085;0.1766339087434362
4;0.2595582889991829;0.17251157168487832
3;0.275475573407147;0.16202080286179724
2;0.286027749531879;0.15758895914267576
1;0.23157355580970576;0.17438433796641412
0;0.028655890323910495;0.19873451702713282
