;mean;std
31;0.17738436150323736;0.20881364222260093
30;0.1754452301239875;0.21234604421866826
29;0.17059374265817398;0.23570655240086527
28;0.14756423712984332;0.23630628503780104
27;0.17015617493008006;0.20382040022323064
26;0.19644591241529527;0.24082551379767925
25;0.18714798361638224;0.23533153882954205
24;0.20290966814211114;0.19578927804153054
23;0.21246394803191296;0.23334591040911115
22;0.22700698102242417;0.20034872764741254
21;0.22004379680850103;0.19435400555684085
20;0.22391115057377753;0.22408666945319866
19;0.18040813333233277;0.23904400419361158
18;0.18001832422045927;0.24202786184968283
17;0.19812759922668952;0.2147748129962136
16;0.1695378021194501;0.2499359948203272
15;0.15540376557064925;0.20850360958455041
14;0.18165836675004704;0.21155150607056875
13;0.175145838302424;0.20518858793013675
12;0.15670410429830708;0.20354842656710065
11;0.1697424122224403;0.214187701425384
10;0.14781748297058706;0.2099303924870239
9;0.1642477919071901;0.20161633207212537
8;0.17555566408945142;0.20469685309817515
7;0.1773034695091109;0.21643498088901317
6;0.151193583322013;0.21237168186664915
5;0.21544763092249086;0.20566328244763948
4;0.1666985696462804;0.19906250071369205
3;0.2274793528587357;0.2112848942987112
2;0.16530964042872223;0.2139424063389475
1;0.2100073336933142;0.2198821433009333
0;0.09940549375384002;0.21088657409465353
