;mean;std
31;0.17632951178221412;0.20720137656212023
30;0.17400926926912488;0.21029799890965695
29;0.16900292412818285;0.23488161549552813
28;0.15616778467859335;0.22604786621307293
27;0.16950130178660067;0.2037454834170743
26;0.19552982741951683;0.23756101817827707
25;0.18722385866767152;0.2405200794614146
24;0.20154235622882924;0.19700672517987206
23;0.21412599858867837;0.228245409218887
22;0.22446002725741;0.1997953490554731
21;0.22157150627477404;0.1923457095125668
20;0.22399230472977866;0.22318858235345013
19;0.18634588369237748;0.2293757414161999
18;0.17793272524544085;0.2435569073575529
17;0.1988169741827575;0.21599538257748715
16;0.16886353498959933;0.2492723972553773
15;0.1540740694847478;0.21056200236141184
14;0.1798706661976254;0.21088334164846445
13;0.1735475724414104;0.2031556012970563
12;0.15569274312112932;0.20231203415478044
11;0.16788253436824402;0.21239052175709877
10;0.1452065337920023;0.21508027512867572
9;0.16244740150381864;0.19849847299588227
8;0.1687918304043012;0.21263102691156194
7;0.17620676432339372;0.21292580052108895
6;0.14811244646493193;0.2077811618193216
5;0.21045538359784588;0.21409970806457623
4;0.16569806883532692;0.20047791450777075
3;0.2312122948267476;0.2062578737534706
2;0.16405950345377054;0.21633648780654804
1;0.21037347816890323;0.2183306945424224
0;0.09965326991418366;0.211538572649685
