;mean;std
23;0.06045204481816534;0.2199937619858074
22;0.0721564210381922;0.19890630563360784
21;0.15886219954249392;0.22408090937892708
20;0.1812736637208784;0.2107346572653012
19;0.16146684258326535;0.210992318366935
18;0.10519573727940118;0.20839611365271146
17;0.07980197829093251;0.20659941270078608
16;0.027844443352347936;0.2015527008716606
15;0.016646556116018608;0.2011483426162195
14;0.04770688248047016;0.19707041324521193
13;0.07548072211700237;0.1963291747477014
12;0.1428479620703993;0.19241365051518364
11;0.1485059163060554;0.20682576708185305
10;0.10243723269669297;0.19379715320573948
9;0.11203029263239304;0.20376573703866185
8;0.04908888413406365;0.1801423476553866
7;0.10152286926385086;0.18782840230888684
6;0.08894430021041284;0.1928805917641459
5;0.1159144233857213;0.19920010438205146
4;0.12518713787313043;0.22161460195132388
3;0.2162212714250384;0.22394731522663064
2;0.06408121340631123;0.21816564145863068
1;-0.0527109114309923;0.21722836714245708
0;0.3294419955991411;0.1928499512703393
