;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
25;25;Not;1120;206;1161;224;[];0.0;0;;;215.0;0.0;2;1285.4511556389618;;;0.0
26;26;Safe;1180;206;1236;224;[];0.0;0;;;215.0;0.0;2;1339.4861468240508;;;0.0
27;27;for;11;305;51;323;[];0.0;0;;;314.0;99.0;3;670.7386082324041;;;0.0
28;28;Work,;68;304;137;327;[];0.0;0;;;315.5;1.5;3;675.7973823665955;;;0.0
29;29;typically;160;304;292;328;[];0.0;0;;;316.0;0.5;3;695.3874796209251;;;0.0
30;30;used;310;304;366;323;[];0.0;0;;;313.5;2.5;3;750.7728729872587;;;0.0
31;31;to;385;306;411;323;[];0.0;0;;;314.5;1.0;3;789.4684449257883;;;0.0
32;32;warn;428;309;486;323;[];0.0;0;;;316.0;1.5;3;815.4762306858137;;;0.0
33;33;that;505;304;561;323;[];0.0;0;;;313.5;2.5;3;857.3563522908911;;;0.0
34;34;the;580;304;621;323;[];0.0;0;;;313.5;0.0;3;906.2190655760573;;;0.0
35;35;content;640;306;741;323;[];0.0;0;;;314.5;1.0;3;949.1832792108921;;;0.0
36;36;is;761;304;786;323;[];0.0;0;;;313.5;1.0;3;1037.0792453875174;;;0.0
37;37;explicit;805;304;921;328;[];0.0;0;;;316.0;2.5;3;1071.09861115284;;;0.0
38;38;or;940;309;966;323;[];0.0;0;;;316.0;0.0;3;1182.4433921391512;;;0.0
39;39;sexual;986;304;1070;323;[];0.0;0;;;313.5;2.5;3;1217.7859422794888;;;0.0
40;40;in;1091;304;1116;323;[];0.0;0;;;313.5;0.0;3;1306.8301011277413;;;0.0
41;41;nature.;1135;306;1232;323;[];0.0;0;;;314.5;1.0;3;1345.8236234862065;;;0.0
42;42;-;1257;315;1264;317;[];0.0;0;;;316.0;1.5;3;1457.0578494258705;;;0.0
43;43;LTR:;71;404;123;422;[];0.0;0;;;413.0;97.0;4;775.2309083192843;;;0.0
44;44;Long-term;146;404;278;427;[];0.0;0;;;415.5;2.5;4;788.7052942725454;;;0.0
45;45;Relationship,;295;403;483;427;[];0.0;0;;;415.0;0.5;4;834.1231968082068;;;0.0
46;46;indicating;506;403;652;427;[];0.0;0;;;415.0;0.0;4;937.1611952345992;;;0.0
47;47;the;671;403;712;422;[];0.0;0;;;412.5;2.5;4;1040.6881770509083;;;0.0
48;48;person;731;408;816;427;[];0.0;0;;;417.5;5.0;4;1085.6744183472051;;;0.0
49;49;is;836;403;861;422;[];0.0;0;;;412.5;5.0;4;1158.5519659702547;;;0.0
50;50;looking;880;403;982;427;[];0.0;0;;;415.0;2.5;4;1191.8731188568447;;;0.0
51;51;for;1001;404;1042;422;[];0.0;0;;;413.0;2.0;4;1287.4156878077656;;;0.0
52;52;a;1061;408;1072;422;[];0.0;0;;;415.0;2.0;4;1338.3424429694899;;;0.0
53;53;serious;1091;403;1191;422;[];0.0;0;;;412.5;2.5;4;1360.1254096051373;;;0.0
54;54;commitment.;85;502;242;521;[];0.0;0;;;511.5;99.0;5;874.2225689683048;;;0.0
55;55;-NSA:;266;503;332;521;[];0.0;0;;;512.0;0.5;5;917.1200498590914;;;0.0
56;56;No;354;503;381;521;[];0.0;0;;;512.0;0.0;5;949.3676490451644;;;0.0
57;57;Strings;399;502;500;526;[];0.0;0;;;514.0;2.0;5;967.6409776841524;;;0.0
58;58;Attached,;518;502;647;524;[];0.0;0;;;513.0;1.0;5;1026.1895610916838;;;0.0
59;59;meaning;668;502;771;526;[];0.0;0;;;514.0;1.0;5;1113.804819209157;;;0.0
60;60;a;790;507;801;521;[];0.0;0;;;514.0;0.0;5;1197.8859081287928;;;0.0
61;61;casual;820;502;905;521;[];0.0;0;;;511.5;2.5;5;1215.0972323618973;;;0.0
62;62;and;925;502;966;521;[];0.0;0;;;511.5;0.0;5;1290.8925579201168;;;0.0
63;63;non-committed;985;502;1176;521;[];0.0;0;;;511.5;0.0;5;1335.9798127567433;;;0.0
64;64;relationship.;50;601;234;625;[];0.0;0;;;613.0;101.5;6;968.8349770386815;;;0.0
65;65;-FWB:;259;602;324;620;[];0.0;0;;;611.0;2.0;6;1009.2197885958947;;;0.0
66;66;Friends;348;601;448;620;[];0.0;0;;;610.5;0.5;6;1037.45341289792;;;0.0
67;67;with;465;601;523;620;[];0.0;0;;;610.5;0.0;6;1085.7787936470036;;;0.0
68;68;Benefits,;542;601;669;624;[];0.0;0;;;612.5;2.0;6;1123.1120235904975;;;0.0
69;69;indicating;693;601;839;625;[];0.0;0;;;613.0;0.5;6;1207.2803120789897;;;0.0
70;70;a;857;606;868;620;[];0.0;0;;;613.0;0.0;6;1316.0152545975834;;;0.0
71;71;friendship;888;601;1034;625;[];0.0;0;;;613.0;0.0;6;1333.5275624948824;;;0.0
72;72;with;1050;601;1108;620;[];0.0;0;;;610.5;2.5;6;1450.039865911811;;;0.0
73;73;sexual;1128;601;1212;620;[];0.0;0;;;610.5;0.0;6;1509.1353868800315;;;0.0
74;74;benefits.;86;700;213;719;[];0.0;0;;;709.5;99.0;7;1070.8793152234955;;;0.0
75;75;-ONS:;238;701;303;719;[];0.0;0;;;710.0;0.5;7;1099.0379137834793;;;0.0
76;76;One;325;701;367;719;[];0.0;0;;;710.0;0.0;7;1123.5795960827797;;;0.0
77;77;Night;386;700;457;724;[];0.0;0;;;712.0;2.0;7;1143.49238203564;;;0.0
78;78;Stand,;476;700;558;723;[];0.0;0;;;711.5;0.5;7;1179.3695450424104;;;0.0
79;79;meaning;580;700;683;724;[];0.0;0;;;712.0;0.5;7;1227.758063045624;;;0.0
80;80;a;701;705;712;719;[];0.0;0;;;712.0;0.0;7;1296.4568487124986;;;0.0
81;81;brief;731;700;802;719;[];0.0;0;;;709.5;2.5;7;1309.584283569997;;;0.0
82;82;sexual;822;700;906;719;[];0.0;0;;;709.5;0.0;7;1364.6082464112337;;;0.0
83;83;encounter;926;702;1057;719;[];0.0;0;;;710.5;1.0;7;1433.479139190223;;;0.0
84;84;with;1074;700;1132;719;[];0.0;0;;;709.5;1.0;7;1534.9492548529229;;;0.0
85;85;no;1151;705;1177;719;[];0.0;0;;;712.0;2.5;7;1594.675152052462;;;0.0
86;86;commitment.;26;799;183;818;[];0.0;0;;;808.5;96.5;8;1164.803957931781;;;0.0
87;87;-BAE:;208;800;273;818;[];0.0;0;;;809.0;0.5;8;1188.8344378312493;;;0.0
88;88;Before;296;800;382;818;[];0.0;0;;;809.0;0.0;8;1209.6731243495253;;;0.0
89;89;Anyone;399;800;487;823;[];0.0;0;;;811.5;2.5;8;1241.5649121063072;;;0.0
90;90;Else,;506;799;573;822;[];0.0;0;;;810.5;1.0;8;1281.7316304178275;;;0.0
91;91;a;596;804;607;818;[];0.0;0;;;811.0;0.5;8;1326.435925785163;;;0.0
92;92;term;626;801;683;818;[];0.0;0;;;809.5;1.5;8;1338.286344222918;;;0.0
93;93;used;701;799;757;818;[];0.0;0;;;808.5;1.0;8;1375.0185382072282;;;0.0
94;94;to;776;801;802;818;[];0.0;0;;;809.5;1.0;8;1418.0643494332487;;;0.0
95;95;refer;824;800;892;818;[];0.0;0;;;809.0;0.5;8;1445.1462040131241;;;0.0
96;96;to;911;801;937;818;[];0.0;0;;;809.5;0.5;8;1499.0957418168935;;;0.0
97;97;a;956;804;967;818;[];0.0;0;;;811.0;1.5;8;1530.0924969470123;;;0.0
98;98;significant;987;799;1147;823;[];0.0;0;;;811.0;0.0;8;1546.5253502007467;;;0.0
99;99;other;1166;799;1237;818;[];0.0;0;;;808.5;2.5;8;1669.9039123295515;;;0.0
100;100;or;559;903;585;917;[];0.0;0;;;910.0;101.5;9;1398.3799301525828;;;0.0
101;101;a;604;903;615;917;[];0.0;0;;;910.0;0.0;9;1417.9845827982554;;;0.0
102;102;crush.;634;898;716;917;[];0.0;0;;;907.5;2.5;9;1427.266937980959;;;0.0
