;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
26;26;"""wya""";889;404;957;427;[416];0.275;1;12.7067;13.441;415.5;0.0;2;296.82477965966115;0.275;13.07;0.275
27;27;-;979;414;987;416;[417];0.3074;1;13.7604;12.9774;415.0;0.5;2;348.1881216526583;0.3074;13.37;0.3074
28;28;Where;1006;403;1079;422;[];0.0;0;;;412.5;2.5;2;359.21117051117216;;;0.0
29;29;you;1097;408;1138;427;[418, 419];0.5985;2;12.3464;11.7723;417.5;5.0;2;418.1020614873914;0.2993;12.06;0.259
30;30;at?;1158;404;1198;422;[];0.0;0;;;413.0;4.5;2;468.4544385743467;;;0.0
31;31;"""omg""";117;503;184;526;[420];0.6471;1;14.3766;15.3406;514.5;101.5;3;626.6409064687738;0.6471;14.86;0.6471
32;32;-;207;513;214;515;[];0.0;0;;;514.0;0.5;3;601.3318251182175;;;0.0
33;33;Oh;234;502;261;521;[];0.0;0;;;511.5;2.5;3;554.9167693087013;;;0.0
34;34;my;279;507;307;526;[];0.0;0;;;516.5;5.0;3;509.9667927032175;;;0.0
35;35;god/gosh;324;502;441;526;[421, 422];0.7766;2;13.4019;15.5534;514.0;2.5;3;387.33933657712385;0.3883;14.48;0.3721
36;36;"""imo""";462;502;529;521;[423];0.6472;1;13.8073;14.976;511.5;2.5;3;314.8331063595543;0.6472;14.39;0.6472
37;37;-;552;513;559;515;[];0.0;0;;;514.0;2.5;3;294.83473998158087;;;0.0
38;38;In;581;503;606;521;[];0.0;0;;;512.0;2.0;3;256.3009575869868;;;0.0
39;39;my;624;507;652;526;[];0.0;0;;;516.5;4.5;3;222.6290404686828;;;0.0
40;40;opinion;670;502;771;526;[424];0.3073;1;14.2997;14.067;514.0;2.5;3;179.3644381141546;0.3073;14.18;0.3073
41;41;"""btw""";792;502;859;521;[425];0.453;1;13.7771;14.1478;511.5;2.5;3;183.99975233680723;0.453;13.96;0.453
42;42;-;882;513;889;515;[];0.0;0;;;514.0;2.5;3;213.38797505952954;;;0.0
43;43;By;910;503;937;526;[];0.0;0;;;514.5;0.5;3;218.445585123633;;;0.0
44;44;the;955;502;996;521;[426];0.3558;1;15.156;14.9516;511.5;3.0;3;250.68931540854786;0.3558;15.05;0.3558
45;45;way;1013;507;1057;526;[];0.0;0;;;516.5;5.0;3;290.1117330616023;;;0.0
46;46;These;1074;502;1146;521;[427, 428];0.469;2;12.2726;13.3289;511.5;5.0;3;342.8805110530582;0.2345;12.8;0.4204
47;47;abbreviations;26;601;216;620;[429];0.4042;1;13.9827;14.4448;610.5;99.0;4;574.872313387944;0.4042;14.21;0.4042
48;48;may;234;606;277;625;[];0.0;0;;;615.5;5.0;4;513.8184557798663;;;0.0
49;49;be;296;601;322;620;[430];0.2747;1;13.409;14.1287;610.5;5.0;4;470.29359415157506;0.2747;13.77;0.2747
50;50;used;341;601;397;620;[432];0.7925;1;13.2369;14.6984;610.5;0.0;4;396.7551697205802;0.7925;13.97;0.7925
51;51;to;416;603;442;620;[431];0.2586;1;12.8691;13.7839;611.5;1.0;4;352.9275062955655;0.2586;13.33;0.2586
52;52;save;461;606;517;620;[433];0.4045;1;13.101;15.0771;613.0;1.5;4;280.7070086406936;0.4045;14.09;0.4045
53;53;time;536;601;592;620;[];0.0;0;;;610.5;2.5;4;210.4400738927983;;;0.0
54;54;while;609;601;682;620;[434];0.4852;1;12.9986;14.298;610.5;0.0;4;133.121541081849;0.4852;13.65;0.4852
55;55;texting.;701;601;813;625;[435];0.2914;1;13.9629;14.3961;613.0;2.5;4;79.84992;0.2914;14.18;0.2914
56;56;If;836;602;862;620;[];0.0;0;;;611.0;2.0;4;99.21661504005465;;;0.0
57;57;you;880;606;921;625;[436];0.469;1;12.8913;13.7924;615.5;4.5;4;124.42567861983473;0.469;13.34;0.469
58;58;want;939;603;996;620;[439];0.1942;1;12.5753;14.6155;611.5;4.0;4;176.19954795630548;0.1942;13.6;0.1942
59;59;me;1014;606;1042;620;[437];0.2589;1;14.1737;14.8097;613.0;1.5;4;244.61169371067768;0.2589;14.49;0.2589
60;60;to;1061;603;1087;620;[];0.0;0;;;611.5;1.5;4;289.1534829463522;;;0.0
61;61;explain;1105;601;1206;625;[438];0.4047;1;13.2859;13.6701;613.0;1.5;4;330.2234841739854;0.4047;13.48;0.4047
62;62;a;1226;606;1237;620;[];0.0;0;;;613.0;0.0;4;449.5049017530358;;;0.0
63;63;specific;447;700;562;724;[440];0.3724;1;12.2357;13.8397;712.0;99.0;5;222.57600000000002;0.3724;13.04;0.3724
64;64;one,;581;705;633;723;[];0.0;0;;;714.0;2.0;5;151.5760742993643;;;0.0
65;65;let;656;700;697;719;[441];0.2588;1;12.0592;13.425;709.5;4.5;5;87.57600000000002;0.2588;12.74;0.2588
66;66;me;715;705;742;719;[442];0.5663;1;12.8514;13.7847;712.0;2.5;5;42.576264514473344;0.5663;13.32;0.5663
67;67;know!;762;700;828;719;[443];0.9706;1;13.9403;11.9985;709.5;2.5;5;0.0;0.9706;12.97;0.9706
