;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
21;21;Artificial;249;403;396;422;[];0.0;0;;;412.5;2.5;3;586.6010916265384;;;0.0
22;22;bird;416;403;472;422;[3185, 3191];1.0187;2;14.0646;15.6509;412.5;0.0;3;531.1115610655133;0.5093;14.86;0.4204
23;23;Helicopter:;491;403;648;427;[3186, 3190, 3192];1.0837;3;14.5902;15.5532;415.0;2.5;3;423.10542314823437;0.3612;15.07;0.5338
24;24;An;669;404;697;422;[3189];0.6146;1;14.9457;16.4729;413.0;2.0;3;407.6624219834917;0.6146;15.71;0.6146
25;25;aircraft;716;403;832;422;[3187, 3188, 3193, 3194];1.601;4;14.4349;14.749;412.5;0.5;3;381.1222196322938;0.4002;14.59;0.4689
26;26;Gyrocopter:;850;404;1008;427;[3195, 3196, 3197];1.0514;3;14.8481;15.5965;415.5;3.0;3;376.0744318581714;0.3505;15.22;0.5821
27;27;Unpowered;1031;403;1162;427;[3198, 3199];0.5179;2;14.077;14.4224;415.0;0.5;3;420.804272670141;0.259;14.25;0.2267
28;28;helicopter;63;502;209;526;[3200];0.6631;1;13.1383;14.484;514.0;99.0;4;690.9826834714792;0.6631;13.81;0.6631
29;29;Grape:;227;503;310;526;[3201];1.0674;1;13.8457;15.0143;514.5;0.5;4;599.8207719456258;1.0674;14.43;1.0674
30;30;Small;333;502;403;521;[3202];0.5984;1;11.8933;14.4965;511.5;3.0;4;521.7952779179268;0.5984;13.19;0.5984
31;31;purple;423;502;509;526;[3203];0.2749;1;12.6453;10.855;514.0;2.5;4;433.169653666374;0.2749;11.75;0.2749
32;32;berry;528;502;600;526;[3204];0.3718;1;12.3076;13.8891;514.0;0.0;4;367.8376577478799;0.3718;13.1;0.3718
33;33;Lemon:;619;503;700;521;[3205];0.4529;1;13.9031;14.7893;512.0;2.0;4;315.74103828524795;0.4529;14.35;0.4529
34;34;Medium;722;502;810;521;[3206];0.4044;1;13.5595;13.8957;511.5;0.5;4;283.8039098699072;0.4044;13.73;0.4044
35;35;yellow;828;502;916;526;[3207];0.3882;1;13.7556;14.2435;514.0;2.5;4;276.99008000000003;0.3882;14.0;0.3882
36;36;fruit;934;502;1004;521;[3208];0.5334;1;14.2748;15.2718;511.5;2.5;4;296.6073661550677;0.5334;14.77;0.5334
37;37;Banana:;1023;503;1120;521;[3209];0.5337;1;14.087;14.914;512.0;0.5;4;335.0621793898058;0.5337;14.5;0.5337
38;38;Long;1144;503;1200;526;[3210];0.9868;1;11.933;11.4679;514.5;2.5;4;409.7636451144079;0.9868;11.7;0.9868
39;39;yellow;26;601;114;625;[3212];0.3396;1;12.7188;14.6719;613.0;98.5;5;749.4769649678677;0.3396;13.7;0.3396
40;40;fruit;132;601;202;620;[3211];0.307;1;14.388;15.635;610.5;2.5;5;665.6804237901596;0.307;15.01;0.307
41;41;Pomegranate:;221;602;393;625;[3213, 3214, 3215];1.1965;3;12.5308;13.5129;613.5;3.0;5;483.024926289986;0.3988;13.02;0.2745
42;42;Red;416;601;457;620;[3216];0.3881;1;12.0664;13.7366;610.5;3.0;5;426.30678462516454;0.3881;12.9;0.3881
43;43;fruit;477;601;547;620;[3217];0.3558;1;12.5956;13.6216;610.5;0.0;5;347.1759476367083;0.3558;13.11;0.3558
44;44;Breadfruit:;566;601;723;620;[3218];0.8409;1;13.4057;13.4417;610.5;0.0;5;218.29967525730868;0.8409;13.42;0.8409
45;45;Rare;746;602;802;620;[3219];0.4045;1;14.1455;14.1693;611.0;0.5;5;187.31840971310433;0.4045;14.16;0.4045
46;46;fruit;822;601;892;620;[];0.0;0;;;610.5;0.5;5;182.99008000000003;;;0.0
47;47;Electron:;911;601;1038;620;[3220, 3221];0.825;2;12.766;12.4717;610.5;0.0;5;195.55437355744928;0.4125;12.62;0.275
48;48;Charged;1060;601;1162;625;[3222, 3223];0.5499;2;12.5227;9.9933;613.0;2.5;5;281.4056193778767;0.275;11.26;0.3073
49;49;atom;1181;603;1238;620;[];0.0;0;;;611.5;1.5;5;385.20449765993953;;;0.0
50;50;component;34;702;164;724;[3224, 3225];0.6147;2;13.423;13.9418;713.0;101.5;6;682.6208062881225;0.3074;13.68;0.275
51;51;Neutron:;183;701;296;719;[3226];0.469;1;14.1933;14.7018;710.0;3.0;6;552.45703287898;0.469;14.45;0.469
52;52;Uncharged;319;700;450;724;[3227];0.6309;1;11.4343;14.2577;712.0;2.0;6;399.91377917927065;0.6309;12.85;0.6309
53;53;nucleus;469;700;569;719;[3228];0.4207;1;11.9825;13.34;709.5;2.5;6;285.661607461427;0.4207;12.66;0.4207
54;54;component;589;702;719;724;[3229];0.5823;1;12.7409;13.3871;713.0;3.5;6;146.2090735127147;0.5823;13.06;0.5823
55;55;Proton:;738;701;836;719;[3230];0.5498;1;12.0545;12.2221;710.0;3.0;6;84.20663380902009;0.5498;12.14;0.5498
56;56;Charged;858;700;960;724;[3231];0.5981;1;10.9608;12.039;712.0;2.0;6;80.5872668443744;0.5981;11.5;0.5981
57;57;nucleus;979;700;1079;719;[3232];0.4851;1;12.8343;13.7127;709.5;2.5;6;160.66639342888854;0.4851;13.27;0.4851
58;58;component;1099;702;1229;724;[3233];0.4041;1;12.4667;7.7639;713.0;3.5;6;268.83143636384193;0.4041;10.12;0.4041
59;59;Baryon:;244;800;341;823;[3234];0.7439;1;13.0202;7.8784;811.5;98.5;7;501.03520000000003;0.7439;10.45;0.7439
60;60;Many;363;800;421;823;[];0.0;0;;;811.5;0.0;7;421.03520000000003;;;0.0
61;61;quarks;439;799;525;823;[];0.0;0;;;811.0;0.5;7;317.03520000000003;;;0.0
62;62;Higgs-Boson:;544;799;716;823;[3235];0.4852;1;11.0982;11.3262;811.0;0.0;7;126.03520000000003;0.4852;11.21;0.4852
63;63;Mass;738;800;795;818;[3236];0.2589;1;13.3778;12.0311;809.0;2.0;7;47.03520000000003;0.2589;12.7;0.2589
64;64;giving;813;799;901;823;[3237];0.4852;1;14.8119;14.316;811.0;2.0;7;0.0;0.4852;14.56;0.4852
65;65;particle;919;799;1035;823;[];0.0;0;;;811.0;0.0;7;76.96479999999997;;;0.0
