;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
20;20;is;694;354;719;373;[];0.0;363.5;0.0;2;399.44876044709827;0;;;;
21;21;inherited,.;739;354;881;373;[2258];0.3718;363.5;0.0;2;310.3658386851286;1;0.3718;17.2292;16.1128;16.67
22;22;Canine;903;354;990;373;[2259, 2260];1.1;363.5;0.0;2;288.6532955341464;2;0.55;17.3601;17.0099;17.18
23;23;ancestors,,;1009;355;1151;376;[2261];0.3241;365.5;2.0;2;285.9421993438192;1;0.3241;17.6169;17.4968;17.56
24;24;such;1174;354;1229;373;[];0.0;363.5;2.0;2;339.5250450595998;0;;;;
25;25;as;71;458;97;472;[];0.0;465.0;101.5;3;917.9570405727105;0;;;;
26;26;wild;114;453;172;472;[];0.0;462.5;2.5;3;844.7164544017176;0;;;;
27;27;wolves,,;189;453;288;475;[2263];0.307;464.0;1.5;3;731.3684121425167;1;0.307;18.2807;18.221;18.25
28;28;did;310;453;352;472;[2264];0.2264;462.5;1.5;3;670.5279355381169;1;0.2264;17.923;17.6607;17.79
29;29;the;371;453;412;472;[];0.0;462.5;0.0;3;613.2114809240031;0;;;;
30;30;same;432;458;487;472;[2265];0.2429;465.0;2.5;3;542.3827802733131;1;0.2429;18.1068;17.0085;17.56
31;31;thing,,;506;453;588;477;[];0.0;465.0;0.0;3;447.0574523575662;0;;;;
32;32;and;611;453;652;472;[2266];0.2263;462.5;2.5;3;392.05962854776186;1;0.2263;18.1169;17.5948;17.86
33;33;domestic;670;453;787;472;[2267];0.2589;462.5;0.0;3;281.5708087444595;1;0.2589;18.6893;17.6256;18.16
34;34;dogs;805;453;862;477;[2262];0.1943;465.0;2.5;3;227.62207473889163;1;0.1943;17.529;17.9277;17.73
35;35;retained;884;453;997;472;[2268, 2270];0.4691;462.5;2.5;3;189.6071428571429;2;0.2346;17.6317;15.6121;16.62
36;36;this;1016;453;1072;472;[2269];0.2263;462.5;0.0;3;190.74880743273076;1;0.2263;18.9842;18.8695;18.93
37;37;genetic;1090;453;1192;477;[];0.0;465.0;2.5;3;207.54305410790687;0;;;;
38;38;predisposition,.;108;552;326;576;[2271];0.2588;564.0;99.0;4;674.615319884394;1;0.2588;17.2066;16.8058;17.01
39;39;Turning;347;552;450;576;[];0.0;564.0;0.0;4;551.8421450222185;0;;;;
40;40;in;469;552;494;571;[2272];0.2909;561.5;2.5;4;509.2863670385206;1;0.2909;16.4645;16.0953;16.28
41;41;circles;514;552;614;571;[2273];0.2749;561.5;0.0;4;391.7828730959213;1;0.2749;17.2081;16.591;16.9
42;42;before;634;552;720;571;[];0.0;561.5;0.0;4;289.69563415987943;0;;;;
43;43;lying;738;552;810;576;[2274, 2277];0.4364;564.0;2.5;4;203.9936298581975;2;0.2182;17.0523;16.8344;16.94
44;44;down;828;552;884;571;[];0.0;561.5;2.5;4;143.41044470782003;0;;;;
45;45;is;904;552;929;571;[2275];0.243;561.5;0.0;4;112.19185198264044;1;0.243;17.3405;16.8334;17.09
46;46;an;949;557;974;571;[];0.0;564.0;2.5;4;93.04551386979762;0;;;;
47;47;act;994;553;1034;571;[2276];0.3395;562.0;2.0;4;90.60714285714289;1;0.3395;16.2074;16.1379;16.17
48;48;of;1053;553;1080;571;[];0.0;562.0;0.0;4;107.49388285523366;0;;;;
49;49;self-;1099;552;1168;571;[];0.0;561.5;0.5;4;137.81171086411595;0;;;;
50;50;preservation;33;651;209;675;[2278];0.275;663.0;101.5;5;786.1616;1;0.275;16.921;17.6948;17.31
51;51;in;229;651;254;670;[];0.0;660.5;2.5;5;741.1616;0;;;;
52;52;that;273;651;329;670;[];0.0;660.5;0.0;5;666.1616;0;;;;
53;53;the;348;651;389;670;[2279];0.2427;660.5;0.0;5;606.1616;1;0.2427;16.8538;17.4705;17.16
54;54;dog;407;651;450;675;[];0.0;663.0;2.5;5;545.1616;0;;;;
55;55;may;467;656;509;675;[];0.0;665.5;2.5;5;486.1616;0;;;;
56;56;innately;529;651;644;675;[2280];0.3718;663.0;2.5;5;351.1616;1;0.3718;16.7149;17.0756;16.9
57;57;know;664;651;721;670;[];0.0;660.5;2.5;5;274.1616;0;;;;
58;58;that;738;651;794;670;[];0.0;660.5;0.0;5;201.16160000000002;0;;;;
59;59;he;813;651;839;670;[];0.0;660.5;0.0;5;156.16160000000002;0;;;;
60;60;needs;858;651;929;670;[2281];0.2102;660.5;0.0;5;66.16160000000002;1;0.2102;17.6076;16.587;17.1
61;61;to;948;652;974;670;[];0.0;661.0;0.5;5;21.16160000000002;0;;;;
62;62;position;993;651;1109;675;[2282];0.2264;663.0;2.0;5;0.0;1;0.2264;17.898;18.2869;18.09
63;63;himself;1128;651;1229;670;[];0.0;660.5;2.5;5;132.83839999999998;0;;;;
64;64;in;259;750;284;769;[];0.0;759.5;99.0;6;716.6338803799591;0;;;;
65;65;a;304;755;315;769;[];0.0;762.0;2.5;6;686.5435367694216;0;;;;
66;66;certain;334;750;434;769;[];0.0;759.5;2.5;6;568.0806619736652;0;;;;
67;67;way;452;755;495;774;[];0.0;764.5;5.0;6;508.80630094355763;0;;;;
68;68;to;514;751;540;769;[];0.0;760.0;4.5;6;463.8568367747998;0;;;;
69;69;ward;557;750;615;769;[];0.0;759.5;0.5;6;390.30262529021957;0;;;;
70;70;off;633;751;675;769;[];0.0;760.0;0.5;6;332.4071795595325;0;;;;
71;71;an;694;755;719;769;[];0.0;762.0;2.0;6;291.526079587858;0;;;;
72;72;attack;739;750;825;769;[];0.0;759.5;2.5;6;191.75053404994094;0;;;;
73;73;in;844;750;869;769;[];0.0;759.5;0.0;6;154.04559879606282;0;;;;
74;74;the;889;750;930;769;[];0.0;759.5;0.0;6;109.81498672056354;0;;;;
75;75;wild,.;947;750;1016;769;[];0.0;759.5;0.0;6;88.39285714285711;0;;;;
