;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
73;73;mph,,;1068;601;1121;625;[];0.0;613.0;2.0;6;319.02060865747467;0;;;;
74;74;while;1142;601;1215;620;[];0.0;610.5;2.5;6;350.45434730958266;0;;;;
75;75;hurricanes;34;700;179;719;[];0.0;709.5;99.0;7;832.6595147286707;0;;;;
76;76;and;199;700;240;719;[];0.0;709.5;0.0;7;773.8610833141731;0;;;;
77;77;typhoons;259;700;374;724;[];0.0;712.0;2.5;7;644.495711287659;0;;;;
78;78;are;394;705;435;719;[];0.0;712.0;0.0;7;588.9107167204428;0;;;;
79;79;classified;454;700;600;719;[];0.0;709.5;2.5;7;439.2571732689013;0;;;;
80;80;as;619;705;644;719;[];0.0;712.0;2.5;7;401.38652128364447;0;;;;
81;81;storms;664;702;749;719;[];0.0;710.5;1.5;7;317.46578314549987;0;;;;
82;82;with;767;700;824;719;[];0.0;709.5;1.0;7;266.8221944819913;0;;;;
83;83;winds;842;700;914;719;[];0.0;709.5;0.0;7;224.80114650104787;0;;;;
84;84;greater;933;702;1035;724;[];0.0;713.0;3.5;7;208.70015999999998;0;;;;
85;85;than;1054;700;1109;719;[];0.0;709.5;3.5;7;224.94458755032448;0;;;;
86;86;74;1128;701;1155;719;[];0.0;710.0;0.5;7;257.8180883262181;0;;;;
87;87;mph,.;1172;700;1226;724;[];0.0;712.0;2.0;7;281.0452637355513;0;;;;
88;88;Additionally,,;47;799;236;823;[236];0.2427;811.0;99.0;8;755.7734447492751;1;0.2427;16.2604;16.2624;16.26
89;89;a;259;804;270;818;[];0.0;811.0;0.0;8;722.926807213694;0;;;;
90;90;storm;289;801;361;818;[];0.0;809.5;1.5;8;633.2441088460165;0;;;;
91;91;may;377;804;420;823;[237];0.275;813.5;4.0;8;574.3433528719432;1;0.275;15.2471;15.5722;15.41
92;92;be;439;799;465;818;[];0.0;808.5;5.0;8;531.2984326987852;0;;;;
93;93;further;484;799;585;818;[238];0.3074;808.5;0.0;8;414.9377309768124;1;0.3074;15.683;14.8747;15.28
94;94;classified;604;799;750;818;[239];0.275;808.5;0.0;8;260.3926891988052;1;0.275;15.6801;15.3393;15.51
95;95;as;769;804;794;818;[];0.0;811.0;2.5;8;221.74000042433838;0;;;;
96;96;a;814;804;825;818;[];0.0;811.0;0.0;8;195.8670788779615;0;;;;
97;97;Category;843;800;960;823;[240];0.3075;811.5;0.5;8;112.24579719608923;1;0.3075;16.3905;15.941;16.17
98;98;1,,;979;800;1001;821;[];0.0;810.5;1.0;8;111.70015999999998;0;;;;
99;99;2,,;1023;800;1046;821;[];0.0;810.5;0.0;8;118.38897764650896;0;;;;
100;100;3,,;1069;800;1091;821;[];0.0;810.5;0.0;8;140.5031915231309;0;;;;
101;101;4,,;1113;800;1136;821;[241];0.275;810.5;0.0;8;170.8139983379161;1;0.275;16.3708;15.9997;16.19
102;102;or;1158;804;1185;818;[];0.0;811.0;0.5;8;208.5961624483672;0;;;;
103;103;5;1203;800;1215;818;[];0.0;809.0;2.0;8;247.42290716137342;0;;;;
104;104;hurricane;184;898;315;917;[242];0.2586;907.5;98.5;9;668.9538645588241;1;0.2586;15.314;16.0095;15.66
105;105;or;333;903;360;917;[];0.0;910.0;2.5;9;623.9671537093805;0;;;;
106;106;typhoon,,;379;898;491;922;[243];0.2264;910.0;0.0;9;492.8857596930404;1;0.2264;15.5226;15.0973;15.31
107;107;with;512;898;569;917;[];0.0;907.5;2.5;9;415.0666405629168;0;;;;
108;108;Category;588;899;705;922;[244];0.2427;910.5;3.0;9;278.9748793497106;1;0.2427;15.3821;15.1778;15.28
109;109;5;723;899;735;917;[];0.0;908.0;2.5;9;249.26453600178584;0;;;;
110;110;being;754;898;825;922;[245];0.2753;910.0;2.0;9;159.12975619973025;1;0.2753;16.8313;15.5731;16.2
111;111;the;844;898;885;917;[];0.0;907.5;2.5;9;100.00964407588697;0;;;;
112;112;most;902;900;959;917;[];0.0;908.5;1.0;9;29.326235833901322;0;;;;
113;113;intense,.;979;898;1091;917;[246];0.4366;907.5;1.0;9;15.700159999999983;1;0.4366;16.7121;16.0358;16.37
