;mean;std
39;0.2318446186194452;0.17295320783816018
38;0.16421889508169693;0.18617306722532811
37;0.15542565757319632;0.17960663806226282
36;0.14980652889690055;0.17848641940952895
35;0.16141630641207277;0.17891510855730325
34;0.1577874123792907;0.1780907347046024
33;0.16446132302674385;0.17823335009386712
32;0.16163707879448674;0.1778360146112919
31;0.1752256554968436;0.1692165179106001
30;0.17517862172234044;0.1665131577409475
29;0.1901894151808751;0.1672014134029774
28;0.1939964716941035;0.16823335917026686
27;0.18337357454115108;0.18473483383738654
26;0.1837103511908818;0.16689763147023146
25;0.19201866864580622;0.16955474428486536
24;0.18649625397877215;0.17676632023047903
23;0.2108466966963478;0.16752306254354413
22;0.18330048690389578;0.17330762052139095
21;0.214043676016746;0.16379927069684586
20;0.21176973157643664;0.16740610069231676
19;0.2245966849300301;0.16236555041893053
18;0.2337565362571718;0.16403468672167898
17;0.22982802409562744;0.16009307031447692
16;0.21208921143942078;0.17705709355576102
15;0.22559017236352671;0.17321358663263822
14;0.22659858928949644;0.17320607014335887
13;0.21450047637144218;0.17390977936841057
12;0.2234807073306847;0.17134313297938952
11;0.2131302738998574;0.15115594907513077
10;0.21107857644619143;0.16988444608769293
9;0.21075796508652186;0.17637125865328426
8;0.23289305514751057;0.15923603506209844
7;0.22530888678487523;0.1622118369504304
6;0.23028268266834817;0.15541016115676265
5;0.23688469430191347;0.14847730472461973
4;0.2271909930435394;0.16313112147292827
3;0.20850789368590475;0.17229337740442416
2;0.249878296043153;0.1672188359974719
1;0.1930706554125848;0.17657321910901236
0;0.05594411535859644;0.17697963752733406
