;mean;std
11;0.17192270327641837;0.18601224614080475
10;0.22234172793542148;0.19190277307170456
9;0.20575246214652418;0.18633638177366837
8;0.20838037143310412;0.19455809694608217
7;0.22082364201574978;0.1824066207199463
6;0.22882384097861955;0.18021102696353747
5;0.2445557551245814;0.17288282567204735
4;0.23080349919791132;0.17621560975161554
3;0.20928368851484913;0.1874637521481794
2;0.27496043117708197;0.17186067209239336
1;0.24242491831630408;0.18782507146428723
0;0.3388492880575451;0.17239639860877015
