;mean;std
31;0.23422713087714603;0.16918989393849118
30;0.18867909401096353;0.16948281505747742
29;0.24310520004237385;0.16241049090926207
28;0.20713908372236955;0.17093621989009597
27;0.23290799376769375;0.16090092527195318
26;0.26139050500890504;0.1682612810742449
25;0.2346879801396544;0.1502909276985535
24;0.23502593236595323;0.16378956147784182
23;0.28958781977432047;0.1540283683043095
22;0.30033819754385654;0.1543415619862415
21;0.2959164521236206;0.15628063937357112
20;0.2802275905243612;0.17397617229243065
19;0.25480857981976174;0.16827051589039244
18;0.2787523782796607;0.1697627926988942
17;0.25126828027861503;0.16810091084761317
16;0.2724094531053328;0.17642203786903096
15;0.24479631166044477;0.1761855119659911
14;0.27011396476633237;0.1689073979853555
13;0.28424861178562494;0.164273371354609
12;0.2666043077810373;0.1676053955656423
11;0.281935350261269;0.16866783867630322
10;0.27120328907042957;0.16609977495625572
9;0.28780973848991137;0.16386433538544545
8;0.3109043712114983;0.16025708875773584
7;0.3086368576532144;0.16731089247112158
6;0.2512536084005938;0.17342753638880967
5;0.3314637741646778;0.1624239445400607
4;0.27015139970666946;0.17666894918806111
3;0.346360439987253;0.15490841704445626
2;0.24171623830319358;0.18124230651818093
1;0.289819078512991;0.16248181931861413
0;0.18505325666536762;0.19205629504545774
