;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
0;-0.1119224568912681;-0.0963925385423759;0.0901089302199304;-0.0110843089959553;0.0789809637155558;-0.0084667646569581;-0.0361472019533909;-0.0124179214968719;0.0020300711084509;0.0018082453234927;0.0623698725462839;-0.007817646033258;0.0;-0.0062701493684747;-0.1482498633322202;-0.0050669354232604;-0.0246366225857091
1;-0.0880576312221882;0.0654170311818393;0.1066215479125377;0.0004633994521845;0.0815265500839128;0.0454926364661841;-0.0280074202669224;0.0540067569995004;0.0250025130201503;0.0156526037182352;0.0705300630647553;0.0391688825457852;0.005702930429707;0.0275465229909731;0.0041595178614241;0.0337838834467397;-0.0115879311427828
10;0.0283459951675518;0.203812746859282;0.2219990503494077;0.0629376013238873;0.215366859150429;0.1119367121165899;0.1885120736050172;0.1214621453003843;0.1000200060020007;0.0850423324974995;0.1436208164045751;0.1117354707685496;0.093814254392422;0.0900180054018006;0.2355498650514363;0.1008444157732143;0.1240644161559999
100;0.710894971750023;1.0;1.0;1.0;1.0;;1.0;;;1.0;;;1.0;1.0;1.0;1.0;
11;0.0457255874683467;0.2040021885688471;0.2379799039960831;0.0757442333155933;0.21550769635799;0.1233050764066929;0.1925385115538513;0.1249879349287947;0.1194632776459064;0.0864881665600247;0.1605136019979968;0.1156017047406701;0.09946547355286;0.0952132943104962;0.2499151899959931;0.1027116655866872;0.1532327472970045
12;0.047694463304244;0.2049568645435275;0.2393961469336864;0.0850502050423968;0.2158255311418966;0.1300942021171636;0.1999118094993782;0.1327560218327066;0.1249096916922379;0.0900180054018006;0.1606012042962548;0.1198361659643881;0.105448722593906;0.095848547241847;0.2530834533828999;0.1085942586945278;0.1550310093031011
13;0.0523625468090512;0.2292954073265615;0.2528548312305476;0.0882237848868218;0.2230145810642782;0.1350270081027009;0.2107942174094019;0.1434794094310525;0.1282081834483084;0.0919014088350605;0.1722903071489552;0.119909859095409;0.1116339712472486;0.0973404484522201;0.2535824780010143;0.1089137437976693;0.1555562575805064
14;0.0799999895050508;0.2307481260793728;0.2643126603523035;0.1050210063021007;0.2278136922549844;0.1382475516259748;0.2225465452639336;0.1481821817044027;0.129728302305788;0.095848547241847;0.1898090443359008;0.1237232084766907;0.1119233077181744;0.1027723498653285;0.2558121466707529;0.1093012816126383;0.1713346686297243
15;0.0809271231807854;0.2380991882580208;0.2662938597357627;0.1119076276995302;0.2420010392994218;0.1482498633322202;0.2462156641411533;0.1482498633322202;0.131188067948996;0.0991514335397032;0.1902957173188136;0.1265924208854583;0.1144452587389214;0.108212914299292;0.261810821397282;0.1111873974991651;0.19192876435995
16;0.0949389402388533;0.2462312769799838;0.2775070919042823;0.1155966789609309;0.2483340427185291;0.1624178515537775;0.2631108220485268;0.1516443959948864;0.1323303412450965;0.1034606121061886;0.1951426581977349;0.1446736455338311;0.1180080024822888;0.1111873974991651;0.2686363312908544;0.1123128371260921;0.1979800570277638
17;0.0955043741085505;0.246976043247827;0.2784205133725125;0.1164977834721544;0.2554665935408704;0.1740897409052737;0.2636423858607593;0.1700340102034012;0.1366757031333912;0.1051392776857367;0.1964295644935135;0.1482498633322202;0.1200240072024008;0.1140391606384547;0.2718036054169986;0.1150230069023008;0.2054419476468875
18;0.1000200060020007;0.2537333801256868;0.2786771503827282;0.1286832913002884;0.2661516243332563;0.1742687615263816;0.2677962462816978;0.179471616479685;0.1389504754779194;0.108988557747158;0.2050203148102424;0.1550310093031011;0.1238260592543497;0.1147487815602395;0.2721005197461245;0.1229282245817328;0.2239923185930417
19;0.1000323418627765;0.2612576496518073;0.2797400181573066;0.1331780219664769;0.2712925273335629;0.1751446568015993;0.2706252800758034;0.1885818618407266;0.1511241308604387;0.1152511203730159;0.2050410123041014;0.1774652067011186;0.1314476510988382;0.1184258030570394;0.2785967808744902;0.1403498267212867;0.2241530171367663
2;-0.070709437260215;0.0669694815051472;0.1596695032950434;0.018683327343021;0.0922992504317491;0.059679284131716;-0.0056602060839309;0.0723385262202618;0.037062465833055;0.0254903669327386;0.0705960226086022;0.0577874925405447;0.0137535877688463;0.0332960295341514;0.1119605617441264;0.0506018917589847;0.0115849863046148
20;0.1064910087057025;0.2618185346534627;0.2806679105567666;0.1370495987771622;0.277179269657203;0.1918527176826245;0.271374199526047;0.1972398044188879;0.1561646584062662;0.1185054009558232;0.2300735580118573;0.1817015492557266;0.1386489473857645;0.1246070769278223;0.2795247959548378;0.1428685892850172;0.2306385990010492
21;0.1137826966529321;0.2763134478688595;0.2818498445842746;0.141548459398138;0.2802329100629377;0.1929165195171385;0.2762117683219556;0.2016858075400451;0.1714545338548089;0.1213441300516592;0.2432749416911028;0.1823957569454331;0.1512083697899708;0.1286531488601778;0.2807794637803583;0.1482201676982277;0.2434821274069639
22;0.118135876234726;0.2767434192410363;0.2825837265851354;0.1445197567316684;0.2887298206779151;0.1982024744192011;0.2836566000869853;0.2071629974455581;0.1794495362579705;0.1252993874621018;0.2494204361144946;0.1853941840568753;0.151277514391673;0.1322733725344036;0.2891776156271279;0.1489473100547937;0.2486091112421598
23;0.124221984378098;0.2845312516632672;0.2904752683583071;0.1461530295747763;0.2901225603013085;0.1996989639341362;0.2857604292985968;0.2090030308431543;0.1819853932038618;0.138077429259767;0.2509736281855232;0.1941684649608141;0.1577321474255299;0.1423018954232158;0.2929710311920606;0.1713268142644023;0.2500017297202578
24;0.1298970212749288;0.2979684883377986;0.2913293759076354;0.1482498633322202;0.2998866880986006;0.2077895461181406;0.2940504382724275;0.2124848799636514;0.1822114512833668;0.1447154503765319;0.2511081511431808;0.1969254954797423;0.159878333484435;0.1450410451814636;0.2948711170935292;0.1754663886018582;0.2603694798608218
25;0.1303812516844299;0.299236892176496;0.2949303266964672;0.1487927571615266;0.3070867752403095;0.216283339218497;0.2979181498616941;0.2125104582764072;0.1912114418287963;0.151312700713664;0.2551961501219916;0.2013326132720225;0.1650867866414187;0.1499954612241691;0.2965159149367112;0.1791386666381396;0.2704001693658969
26;0.1421049775915654;0.3003312933678678;0.2985128725916658;0.1499954612241691;0.3080632907074292;0.2198095686980863;0.3083157938445534;0.2144926814614538;0.2014888972923679;0.1571682395243458;0.2552072653240662;0.2130933551082552;0.1655861236490168;0.1527894458147608;0.2974054173880618;0.1836358637921399;0.2705776355707801
27;0.1461226027872681;0.3020882280262018;0.2998166760162762;0.160271705526462;0.3089601120018358;0.2203654435383329;0.3093370890198386;0.2285701772005263;0.2098905171736985;0.1669840371948543;0.2594372608313854;0.2133881655675804;0.1714342797273249;0.1609295307266378;0.3006518321732798;0.1838792161247036;0.2730222877234193
28;0.1482498633322202;0.3021959075160698;0.306540737376091;0.1717136031919713;0.309816413033998;0.2210185521841348;0.3100573733909567;0.2288662450459234;0.2139299763866387;0.1676203004972619;0.2704697334921532;0.2138808810812025;0.1754663886018582;0.1669840371948543;0.3052972560596582;0.1849393592003352;0.2733347749803442
29;0.1540575237940016;0.3025789309146198;0.3132757502627219;0.1989597038917413;0.3115248218780098;0.2303376533342309;0.3105979267399565;0.2307481260793728;0.2246028175082959;0.1773045559774073;0.2835808058831708;0.2156039240732095;0.1837524553249485;0.1874467110896215;0.3083014744406218;0.191854000181322;0.277122444706354
3;-0.0357960832734756;0.0762578274594422;0.1650330099033011;0.0300828202218925;0.0990136150735215;0.0698700960387981;0.0302526229193135;0.0808975135885911;0.0604131706624789;0.037062465833055;0.0741249316661101;0.0761439139756152;0.0237828782386796;0.0513183910952631;0.1125225067522507;0.0553982777194681;0.0373384321371855
30;0.1627777683254764;0.3082114360066232;0.3262759613977468;0.201608826650446;0.3126509632584507;0.2345849475246277;0.3110426772339099;0.234488222443838;0.227541095461504;0.1782964916438236;0.2840325231465389;0.2180361790896095;0.2000780975018407;0.1910554946524284;0.3091885469255996;0.2024261232150144;0.2836134606149504
31;0.1702638261493335;0.3100620186062022;0.3276947719246837;0.2016877936358443;0.3154959679730329;0.2371480819670415;0.3191736387739921;0.2413963486978986;0.2288360014873465;0.1910554946524284;0.284900231633879;0.2212436178629355;0.2075854780677645;0.192431344748179;0.317198816303904;0.2069772051059757;0.2853376420146696
32;0.1761042498581848;0.311534481207585;0.3276954562759469;0.2034546477496723;0.3177106333566047;0.2383165631102207;0.3213685932785382;0.2422952177871822;0.229731670018211;0.2099627639923758;0.2989361098227824;0.2218340839065143;0.2145656683792437;0.2057210919925299;0.3200942730118141;0.2196640295871694;0.2878544676831563
33;0.1764768194313637;0.3155604481472752;0.3327572206132047;0.2046954034501702;0.3185269693329799;0.2485815524478218;0.322275679232436;0.2440277430069505;0.2297852157787994;0.2248222530994584;0.3032782640254476;0.223829666878209;0.2232533362585599;0.2226158744166602;0.3309487574576981;0.2201427767920062;0.2908950810001801
34;0.1800037225736156;0.3240701637214612;0.3345656837687112;0.2149113813255294;0.3198866354335832;0.2580683465460969;0.3232154063882634;0.251427625709065;0.2352303510900942;0.2271806526491217;0.3125338766167272;0.2537967263696328;0.2286245147431623;0.2331390878176619;0.337218386925429;0.2208020861621585;0.2931656785071086
35;0.181195444615693;0.3272076279867995;0.3347284015510091;0.2151576090762148;0.3326674880615455;0.2800854176072211;0.3283363486510364;0.2595888686374008;0.2373497688845134;0.2293093200163158;0.3145775884352535;0.2606611802150066;0.232693466234033;0.2333905154292177;0.337593204143126;0.2278843120069555;0.2937415679938475
36;0.1842584388876769;0.3287951482036215;0.3374100937561466;0.2245880375828273;0.3381826100797243;0.2853905742354046;0.3299798677007556;0.2760076804290905;0.2401984408158511;0.2333385075110215;0.3164152593136189;0.2661927714476448;0.2335288847214822;0.2350729418028896;0.3410304287876164;0.2289003389001987;0.2944027815495446
