;mean;std
31;0.21403134781494185;0.17960773846350872
30;0.15145809403350946;0.1913923628323243
29;0.13024200015527698;0.1831732575501556
28;0.17606112158312132;0.17040462928818684
27;0.15455470956991416;0.18755832661643929
26;0.18601077029410376;0.18611850520219944
25;0.17703690971494554;0.18806522884071641
24;0.17560700240754412;0.18748041533718612
23;0.16555515323760164;0.17009237024052204
22;0.1786158832609372;0.17269996982647967
21;0.18466442303031577;0.16627323552993659
20;0.20020497989945527;0.19090779231272273
19;0.21548973326503826;0.16688851318526396
18;0.19087772228681268;0.18438072340580855
17;0.19573043353464184;0.16440520406470985
16;0.21273142568817777;0.15530157996153188
15;0.20132467959925143;0.16314813306614767
14;0.17984536820257288;0.16766115794751715
13;0.17077539775515185;0.17225172371963293
12;0.18727135159978786;0.1663981230962528
11;0.14465270893900029;0.18520775332761624
10;0.1914596021629878;0.17117455391256498
9;0.16989810072769387;0.18537896082755925
8;0.17809995927483166;0.16986542042814223
7;0.20014954388922593;0.17661473291011043
6;0.1776281504973032;0.16877024376645192
5;0.15807440238146303;0.1723869284498766
4;0.2064085294030163;0.19632835916275468
3;0.22415090919160355;0.19209991392322748
2;0.13016242787696844;0.17135058725958452
1;0.14837299733777576;0.19064510816424576
0;-0.08121587442280456;0.20072590192549727
