;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
20;20;the;294;293;322;313;303.0;0.5;2;[2135.0];[6.395839999999964];0.3884;0.3884;1;19.4059;20.5151;417.3554297249172;19.96;0.3884
21;21;setting;330;294;389;318;306.0;3.0;2;[];[];0.0;0.0;0;;;356.76813243459725;;
22;22;of;398;293;415;313;303.0;3.0;2;[2136.0];[3.5167999999999324];0.2752;0.2752;1;18.7885;19.2153;337.8877273901352;19.0;0.2752
23;23;your;421;298;461;318;308.0;5.0;2;[];[];0.0;0.0;0;;;298.25221997643257;;
24;24;game?;468;294;527;318;306.0;2.0;2;[2137.0];[21.08352000000002];0.3236;0.3236;1;16.6523;18.737;250.85327568295844;17.69;0.3236
25;25;Does;536;294;578;313;303.5;2.5;2;[];[];0.0;0.0;0;;;225.17606871261958;;
26;26;it;587;294;597;313;303.5;0.0;2;[];[];0.0;0.0;0;;;216.25132304998823;;
27;27;take;604;293;642;313;303.0;0.5;2;[];[];0.0;0.0;0;;;200.7833128546055;;
28;28;place;650;293;695;318;305.5;2.5;2;[];[];0.0;0.0;0;;;189.66848;;
29;29;on;703;298;723;313;305.5;0.0;2;[];[];0.0;0.0;0;;;195.0273363425507;;
30;30;a;732;298;740;313;305.5;0.0;2;[];[];0.0;0.0;0;;;198.90336025535217;;
31;31;certain;749;294;808;313;303.5;2.0;2;[];[];0.0;0.0;0;;;203.07539762578432;;
32;32;planet,;817;293;877;318;305.5;2.0;2;[2146.0];[19.858559999999954];0.0808;0.0808;1;16.7269;17.3808;227.609784325873;17.05;0.0808
33;33;or;886;298;904;313;305.5;0.0;2;[];[];0.0;0.0;0;;;275.4139276087367;;
34;34;during;911;293;966;318;305.5;0.0;2;[2145.0];[0.0];0.2752;0.2752;1;18.0585;20.3394;290.3401913632876;19.2;0.2752
35;35;a;975;298;983;313;305.5;0.0;2;[];[];0.0;0.0;0;;;344.16970860444775;;
36;36;certain;992;294;1051;313;303.5;2.0;2;[];[];0.0;0.0;0;;;358.3180971160548;;
37;37;timeframe?;211;398;313;418;408.0;104.5;3;[2147.0];[10.057600000000036];0.291;0.291;1;18.7757;19.3908;388.65963659849;19.08;0.291
38;38;2;321;399;330;417;408.0;0.0;3;[];[];0.0;0.0;0;;;372.38114947036496;;
39;39;-;339;408;345;410;409.0;1.0;3;[];[];0.0;0.0;0;;;359.6885419371464;;
40;40;What;353;398;399;418;408.0;1.0;3;[2148.0];[17.225600000000043];0.1134;0.1134;1;8.3308;20.9297;305.6244694406361;14.63;0.1134
41;41;are;406;403;434;418;410.5;2.5;3;[];[];0.0;0.0;0;;;272.3584188544028;;
42;42;the;441;398;469;418;408.0;2.5;3;[];[];0.0;0.0;0;;;239.58693687442633;;
43;43;mechanics;478;398;570;418;408.0;0.0;3;[2149.0];[11.890559999999994];0.2753;0.2753;1;18.4958;18.9712;150.7437279652801;18.73;0.2753
44;44;of;578;398;595;418;408.0;0.0;3;[];[];0.0;0.0;0;;;131.49126024519794;;
45;45;the;601;398;629;418;408.0;0.0;3;[2157.0];[8.808106468384661];0.3722;0.3722;1;17.3456;17.9881;109.11504168019358;17.67;0.3722
46;46;game?;637;399;695;422;410.5;2.5;3;[2150.0];[54.71072000000004];0.2587;0.2587;1;18.3473;19.9574;85.66847999999999;19.15;0.2587
47;47;What;703;398;749;418;408.0;2.5;3;[];[];0.0;0.0;0;;;90.44490655017783;;
48;48;actions;756;399;818;418;408.5;0.5;3;[2158.0];[5.179840000000013];0.5984;0.5984;1;17.212;19.527;110.64716318492044;18.37;0.5984
49;49;can;826;403;855;418;410.5;2.0;3;[2159.0];[1.6399999999998727];0.356;0.356;1;19.731;21.9057;161.92090266815595;20.82;0.356
50;50;players;865;398;928;422;410.0;0.5;3;[2160.0];[18.17792000000003];0.3236;0.3236;1;20.3341;22.3397;193.78964802297992;21.34;0.3236
51;51;take?;935;398;982;418;408.0;2.0;3;[2161.0];[0.0];0.4041;0.4041;1;19.352;20.8957;259.7909919933146;20.12;0.4041
52;52;3;991;398;1000;418;408.0;0.0;3;[];[];0.0;0.0;0;;;312.9470030546234;;
53;53;-;1009;408;1014;410;409.0;1.0;3;[2162.0];[0.0];0.5176;0.5176;1;17.8938;20.6626;332.49397588658724;19.28;0.5176
54;54;How;1024;399;1060;418;408.5;0.5;3;[];[];0.0;0.0;0;;;344.6930755336847;;
55;55;is;224;508;236;522;515.0;106.5;4;[];[];0.0;0.0;0;;;455.174520728995;;
56;56;an;244;508;263;522;515.0;0.0;4;[2163.0];[15.712000000000046];0.2911;0.2911;1;20.9667;21.8451;428.1745283419721;21.41;0.2911
57;57;enemy;272;508;331;527;517.5;2.5;4;[2164.0];[2.45920000000001];0.3882;0.3882;1;18.0616;19.2478;360.17455257259684;18.65;0.3882
58;58;or;339;508;357;522;515.0;2.5;4;[];[];0.0;0.0;0;;;334.17456444330156;;
59;59;an;364;508;384;522;515.0;0.0;4;[2165.0];[0.0];1.0194;1.0194;1;19.2236;20.9782;307.17457889752257;20.1;1.0194
60;60;ally;393;503;422;527;515.0;0.0;4;[2166.0];[0.0];0.4854;0.4854;1;19.8948;23.3289;269.1743999999999;21.61;0.4854
61;61;determined?;430;503;541;522;512.5;2.5;4;[2167.0];[0.0];0.3235;0.3235;1;18.1184;20.6211;150.17439999999988;19.37;0.3235
62;62;4;549;504;559;522;513.0;0.5;4;[];[];0.0;0.0;0;;;132.17439999999988;;
63;63;-;568;513;573;515;514.0;1.0;4;[];[];0.0;0.0;0;;;118.29460647413461;;
64;64;How;583;504;619;522;513.0;1.0;4;[];[];0.0;0.0;0;;;72.17439999999988;;
65;65;do;628;503;648;522;512.5;0.5;4;[2168.0];[15.729600000000005];0.3562;0.3562;1;19.7913;21.2809;43.17439999999988;20.54;0.3562
66;66;players;657;503;720;527;515.0;2.5;4;[2192.0];[0.0];0.291;0.291;1;19.0365;21.3679;0.0;20.2;0.291
67;67;progress;729;508;805;527;517.5;2.5;4;[];[];0.0;0.0;0;;;37.827052764792676;;
68;68;in;813;504;827;522;513.0;4.5;4;[];[];0.0;0.0;0;;;121.82560000000012;;
69;69;the;835;503;863;522;512.5;0.5;4;[];[];0.0;0.0;0;;;143.82560000000012;;
70;70;game?;871;504;929;527;515.5;3.0;4;[];[];0.0;0.0;0;;;179.82560000000012;;
71;71;How;938;504;974;522;513.0;2.5;4;[2169.0];[4.63972408558955];0.4529;0.4529;1;17.7042;19.2153;246.82560000000012;18.46;0.4529
72;72;do;983;503;1003;522;512.5;0.5;4;[2170.0];[1.380800000000022];0.4691;0.4691;1;18.5508;19.4736;291.8256000000001;19.01;0.4691
73;73;they;1011;503;1049;527;515.0;2.5;4;[];[];0.0;0.0;0;;;319.8256000000001;;
74;74;win?;208;608;247;627;617.5;102.5;5;[];[];0.0;0.0;0;;;455.3650310694381;;
75;75;5;256;609;264;627;618.0;0.5;5;[2172.0];[12.005293121685913];0.4529;0.4529;1;18.6057;19.4054;439.02852408570254;19.01;0.4529
76;76;-;273;618;279;620;619.0;1.0;5;[];[];0.0;0.0;0;;;426.6858098424065;;
77;77;What;288;608;333;627;617.5;1.5;5;[];[];0.0;0.0;0;;;371.9614425190739;;
78;78;events;341;609;399;627;618.0;0.5;5;[2173.0];[0.0];0.3881;0.3881;1;17.8431;19.62;309.2474041295583;18.73;0.3881
79;79;take;406;608;444;627;617.5;0.5;5;[];[];0.0;0.0;0;;;266.7613126389776;;
80;80;place;453;608;497;632;620.0;2.5;5;[2174.0];[0.235520000000065];0.2747;0.2747;1;17.7166;19.579;218.56374704161337;18.65;0.2747
81;81;in;506;608;519;627;617.5;2.5;5;[];[];0.0;0.0;0;;;199.27477994184403;;
82;82;the;528;608;555;627;617.5;0.0;5;[];[];0.0;0.0;0;;;169.14455687627188;;
83;83;game;563;613;612;632;622.5;5.0;5;[];[];0.0;0.0;0;;;131.76993101944913;;
84;84;independent;621;608;731;632;620.0;2.5;5;[2171.0];[38.430720000000065];0.1943;0.1943;1;17.9362;17.6902;100.33152000000001;17.81;0.1943
85;85;of;738;608;755;627;617.5;2.5;5;[];[];0.0;0.0;0;;;110.72059754567086;;
86;86;player;763;608;817;632;620.0;2.5;5;[];[];0.0;0.0;0;;;123.39096693384982;;
87;87;actions;824;608;886;627;617.5;2.5;5;[2175.0];[11.960320000000024];0.2266;0.2266;1;18.1188;20.6863;166.4603674178044;19.4;0.2266
88;88;that;894;608;929;627;617.5;0.0;5;[];[];0.0;0.0;0;;;226.2844182016748;;
89;89;help;937;608;973;632;620.0;2.5;5;[];[];0.0;0.0;0;;;265.5120327233221;;
90;90;guide;981;608;1029;632;620.0;0.0;5;[2176.0];[0.0];0.3402;0.3402;1;18.7875;20.9604;306.70065588594764;19.87;0.3402
91;91;the;1037;608;1065;627;617.5;2.5;5;[];[];0.0;0.0;0;;;360.08576689570845;;
92;92;gameplay?;222;713;318;737;725.0;107.5;6;[];[];0.0;0.0;0;;;425.9344620019262;;
93;93;By;327;713;348;737;725.0;0.0;6;[];[];0.0;0.0;0;;;399.9121177469749;;
94;94;incorporating;356;713;472;737;725.0;0.0;6;[2177.0];[0.0];0.4852;0.4852;1;18.6136;20.9525;300.3305690749284;19.78;0.4852
95;95;these;481;713;529;732;722.5;2.5;6;[];[];0.0;0.0;0;;;261.65161784493205;;
96;96;kinds;538;713;583;732;722.5;0.0;6;[2178.0];[0.0];0.3882;0.3882;1;17.729;19.9356;232.08346326455572;18.83;0.3882
97;97;of;591;713;608;732;722.5;0.0;6;[];[];0.0;0.0;0;;;221.53783857587484;;
98;98;elements;614;713;695;732;722.5;0.0;6;[2179.0];[12.37450519324304];0.178;0.178;1;7.2061;15.8238;205.33152;11.51;0.178
99;99;to;703;714;719;732;723.0;0.5;6;[];[];0.0;0.0;0;;;206.67012595164886;;
100;100;your;727;718;767;737;727.5;4.5;6;[2181.0];[0.0];0.275;0.275;1;15.3983;17.3798;213.36077877827128;16.39;0.275
101;101;initial;775;713;821;732;722.5;5.0;6;[2180.0];[0.0];0.291;0.291;1;16.7588;17.87;221.78314706232848;17.31;0.291
102;102;outline,;830;713;895;737;725.0;2.5;6;[2182.0, 2191.0];[0.0, 23.622720000000072];0.436;0.226;2;19.4107;20.9918;247.857984178179;20.2;0.218
103;103;you'll;904;713;949;737;725.0;0.0;6;[2183.0, 2184.0];[2.0400000000000773, 12.235840000000053];0.5177;0.275;2;17.1432;19.5376;295.72921587301863;18.34;0.2589
104;104;eventually;958;713;1050;737;725.0;0.0;6;[];[];0.0;0.0;0;;;336.685214883087;;
105;105;reach;304;817;350;837;827.0;102.0;7;[2185.0];[0.0];0.372;0.372;1;22.9833;26.1849;460.52791498547657;24.58;0.372
106;106;the;359;817;386;837;827.0;0.0;7;[];[];0.0;0.0;0;;;434.5312459200953;;
107;107;point;395;818;439;842;830.0;3.0;7;[2186.0];[35.60256000000004];0.372;0.372;1;21.8718;25.1425;399.8719549066555;23.51;0.372
108;108;of;446;817;463;837;827.0;3.0;7;[];[];0.0;0.0;0;;;384.38203142299767;;
109;109;being;471;817;517;842;829.5;2.5;7;[];[];0.0;0.0;0;;;354.996775873909;;
110;110;able;526;817;562;837;827.0;2.5;7;[2187.0];[35.39162136361653];0.4204;0.4204;1;20.2604;25.9136;335.21935338054453;23.09;0.4204
111;111;to;570;819;586;837;828.0;1.0;7;[];[];0.0;0.0;0;;;328.6167521001788;;
112;112;put;595;819;623;842;830.5;2.5;7;[];[];0.0;0.0;0;;;318.70843126731114;;
113;113;code;630;817;671;837;827.0;3.5;7;[2188.0];[0.0];0.3236;0.3236;1;17.7954;22.3891;309.988702505221;20.09;0.3236
114;114;in;680;818;693;837;827.5;0.5;7;[];[];0.0;0.0;0;;;310.33152;;
115;115;place;702;817;747;842;829.5;2.0;7;[];[];0.0;0.0;0;;;309.520892478796;;
116;116;to;755;819;771;837;828.0;1.5;7;[2189.0];[0.0];0.5496;0.5496;1;20.3283;23.6291;317.8065804241165;21.98;0.5496
117;117;accomplish;779;817;877;842;829.5;1.5;7;[2190.0];[0.0];0.4044;0.4044;1;20.9053;22.8218;321.5576546762189;21.86;0.4044
118;118;your;886;822;926;842;832.0;2.5;7;[];[];0.0;0.0;0;;;369.81254559691513;;
119;119;goal.;933;817;974;842;829.5;2.5;7;[];[];0.0;0.0;0;;;392.6392874902745;;
