;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
19;19;dark;542;241;581;260;250.5;0.0;2;[3753];[0.0];0.4851;0.4851;1;14.4772;16.8129;536.5220636373582;15.65;0.4851
20;20;energy.;589;246;655;265;255.5;5.0;2;[3754];[20.402559999999994];0.4688;0.4688;1;14.15;16.1082;491.36152715662377;15.13;0.4688
21;21;Dark;665;241;706;260;250.5;5.0;2;[3755];[0.0];0.1135;0.1135;1;13.831;9.0408;472.25895943824037;11.44;0.1135
22;22;matter;714;242;773;260;251.0;0.5;2;[];[];0.0;0.0;0;;;448.4919602063002;;
23;23;is;781;242;793;260;251.0;0.0;2;[];[];0.0;0.0;0;;;443.11697594392564;;
24;24;the;801;241;828;260;250.5;0.5;2;[3756];[29.728319999999997];0.5662;0.5662;1;13.0122;14.8174;435.7648246126453;13.91;0.5662
25;25;leading;837;241;899;265;253.0;2.5;2;[3757];[17.64511999999999];0.647;0.647;1;13.5475;13.7643;424.3124621899404;13.66;0.647
26;26;theory;908;241;965;265;253.0;0.0;2;[3758];[7.425600000000003];0.5498;0.5498;1;14.0291;14.5066;424.32710586255223;14.27;0.5498
27;27;to;972;242;989;260;251.0;2.0;2;[3759];[0.7216000000000804];0.3721;0.3721;1;10.9619;15.2426;434.8353913490593;13.1;0.3721
28;28;explain;997;241;1059;265;253.0;2.0;2;[];[];0.0;0.0;0;;;434.62441713471367;;
29;29;why;221;346;257;370;358.0;105.0;3;[3750];[34.11136138238986];0.4856;0.4856;1;12.92;16.9635;720.4301259453892;14.94;0.4856
30;30;the;264;346;292;365;355.5;2.5;3;[];[];0.0;0.0;0;;;691.5604441910262;;
31;31;movements;300;347;404;365;356.0;0.5;3;[3751];[69.77247999999997];0.6633;0.6633;1;13.3284;16.949;594.9609210441384;15.14;0.6633
32;32;of;412;346;429;365;355.5;0.5;3;[3752];[72.6792724068809];0.5173;0.5173;1;13.2812;16.719;574.16288417982;15.0;0.5173
33;33;galaxies;436;346;507;370;358.0;2.5;3;[3764];[0.0];0.5337;0.5337;1;14.3072;16.6904;508.5418039548858;15.5;0.5337
34;34;and;515;346;546;365;355.5;2.5;3;[];[];0.0;0.0;0;;;482.1623908702228;;
35;35;stars;555;347;597;365;356.0;0.5;3;[3765];[1.123519999999985];1.2292;1.2292;1;14.2524;16.499;445.7431906038381;15.38;1.2292
36;36;in;606;346;619;365;355.5;0.5;3;[];[];0.0;0.0;0;;;430.9470612148197;;
37;37;galaxies;628;346;700;370;358.0;2.5;3;[3766, 3767];[0.0, 20.726400000000012];0.4207;0.146;2;11.8632;16.7463;378.26083694943827;14.3;0.2103
38;38;do;708;346;728;365;355.5;2.5;3;[];[];0.0;0.0;0;;;368.4099303353393;;
39;39;not;737;347;765;365;356.0;0.5;3;[3768, 3771];[35.16127999999998, 0.0];0.6792;0.4851;2;12.7301;15.6418;352.36198201521336;14.19;0.3396
40;40;seem;772;351;818;365;358.0;2.0;3;[];[];0.0;0.0;0;;;335.20165388865485;;
41;41;correspond;827;346;925;370;358.0;0.0;3;[3769];[37.182079999999985];0.5176;0.5176;1;14.3141;16.828;319.29535999999996;15.57;0.5176
42;42;to;933;347;950;365;356.0;2.0;3;[];[];0.0;0.0;0;;;325.69762168258086;;
43;43;the;958;346;985;365;355.5;0.5;3;[3770];[0.0];0.5659;0.5659;1;14.0638;16.6592;328.95814440394935;15.36;0.5659
44;44;known;994;346;1050;365;355.5;0.0;3;[];[];0.0;0.0;0;;;336.87263107840863;;
45;45;laws;208;450;245;470;460.0;104.5;4;[];[];0.0;0.0;0;;;693.4002630297233;;
46;46;of;253;450;270;470;460.0;0.0;4;[];[];0.0;0.0;0;;;669.7301283126582;;
47;47;gravity.;277;451;343;475;463.0;3.0;4;[3760, 3761, 3762, 3772, 3773];[37.27328, 24.585919999999987, 39.1472, 38.5973982957401, 21.680960000000027];2.5232;0.5659;5;11.167;13.9151;599.4241316210831;12.54;0.5046
48;48;Dark;354;450;395;470;460.0;3.0;4;[3763];[75.72800000000001];0.3882;0.3882;1;13.6413;15.95;553.1374555837722;14.8;0.3882
49;49;energy;402;456;463;475;465.5;5.5;4;[3774];[0.0];0.3882;0.3882;1;13.7219;15.3844;489.2391905496631;14.55;0.3882
50;50;is;472;451;484;470;460.5;5.0;4;[];[];0.0;0.0;0;;;472.74933735510353;;
51;51;the;491;450;519;470;460.0;0.5;4;[];[];0.0;0.0;0;;;442.04102068664344;;
52;52;leading;528;450;590;475;462.5;2.5;4;[3775];[3.699200000000019];0.323;0.323;1;11.9189;12.2106;379.1732416319611;12.06;0.323
53;53;theory;598;450;655;475;462.5;0.0;4;[3815];[0.0];0.1616;0.1616;1;9.8733;12.2667;327.61577979347936;11.07;0.1616
54;54;to;663;452;679;470;461.0;1.5;4;[];[];0.0;0.0;0;;;313.3387814645509;;
55;55;explain;688;450;750;475;462.5;1.5;4;[];[];0.0;0.0;0;;;263.19816710928967;;
56;56;why;758;450;794;475;462.5;0.0;4;[];[];0.0;0.0;0;;;240.3373262098286;;
57;57;the;801;450;829;470;460.0;2.5;4;[3776];[71.85983999999996];0.4209;0.4209;1;16.324;12.2982;231.38347384739814;14.31;0.4209
58;58;observable;837;450;934;470;460.0;0.0;4;[3777, 3779];[81.55712000000005, 19.285120000000006];0.938;0.6467;2;16.3728;15.6883;219.29535999999996;16.03;0.469
59;59;objects;942;450;1005;475;462.5;2.5;4;[3780, 3781];[19.592319999999972, 3.7040000000000646];0.615;0.2427;2;14.7853;17.1149;217.84946355153045;15.95;0.3075
60;60;of;1013;450;1030;470;460.0;2.5;4;[];[];0.0;0.0;0;;;245.42285787939477;;
61;61;the;1036;450;1064;470;460.0;0.0;4;[];[];0.0;0.0;0;;;256.5738442820889;;
62;62;universe;234;556;309;575;565.5;105.5;5;[3782];[9.765440000000012];0.5007;0.5007;1;16.5476;19.0974;604.7092444883652;17.82;0.5007
63;63;are;317;560;344;575;567.5;2.0;5;[];[];0.0;0.0;0;;;570.378469412801;;
64;64;accelerating;352;555;458;580;567.5;0.0;5;[3783, 3792, 3795];[2.2512725731017476, 38.03520000000003, 28.532479999999964];0.9058;0.4043;3;14.9634;20.0936;458.0404523289286;17.53;0.3019
65;65;away;467;560;512;580;570.0;2.5;5;[3784, 3796];[0.0, 49.52782950292092];1.1809;0.7283;2;17.9027;20.4512;405.804902840872;19.18;0.5905
66;66;from;520;555;560;575;565.0;5.0;5;[];[];0.0;0.0;0;;;361.3611090995952;;
67;67;its;570;556;589;575;565.5;0.5;5;[3785];[12.808959999999956];0.4529;0.4529;1;14.6274;17.1766;333.9758889047075;15.9;0.4529
68;68;center.;597;557;657;575;566.0;0.5;5;[3797];[45.87167999999997];0.3071;0.3071;1;21.3219;23.4349;271.0826235111531;22.38;0.3071
69;69;As;666;556;686;575;565.5;0.5;5;[];[];0.0;0.0;0;;;245.09147673815497;;
70;70;the;694;555;722;575;565.0;0.5;5;[3786, 3787, 3798];[0.0, 3.3302400000000034, 52.73248000000001];1.0354;0.1941;3;15.8022;18.2746;213.9054482001091;17.04;0.3451
71;71;word;730;555;772;575;565.0;0.0;5;[3788, 3799];[19.796159999999986, 63.801919999999996];0.4688;0.3716;2;18.4389;20.5584;173.70832095696963;19.5;0.2344
72;72;dark;781;555;820;575;565.0;0.0;5;[3789];[7.712959999999953];0.6631;0.6631;1;16.3751;19.6911;141.14127379930218;18.03;0.6631
73;73;is;828;556;840;575;565.5;0.5;5;[];[];0.0;0.0;0;;;130.41654484646335;;
74;74;meant;849;557;904;575;566.0;0.5;5;[3790, 3801];[0.05279999999993379, 20.824640000000045];0.7275;0.291;2;13.4357;19.4998;114.29535999999996;16.47;0.3638
75;75;to;911;557;928;575;566.0;0.0;5;[3802];[52.67103999999995];0.3721;0.3721;1;17.1576;21.0608;114.58844605670151;19.11;0.3721
76;76;imply,;937;555;990;580;567.5;1.5;5;[3778, 3791, 3800];[1.705600000000004, 5.019840000000045, 37.24671999999998];1.2939;0.5662;3;16.7823;19.4355;114.51837917858249;18.11;0.4313
77;77;dark;999;555;1038;575;565.0;2.5;5;[];[];0.0;0.0;0;;;149.38548245960718;;
78;78;matter;251;662;311;680;671.0;106.0;6;[];[];0.0;0.0;0;;;591.8825950893382;;
79;79;and;318;660;348;680;670.0;1.0;6;[];[];0.0;0.0;0;;;554.8874624369247;;
80;80;dark;357;660;396;680;670.0;0.0;6;[];[];0.0;0.0;0;;;506.89483561157886;;
81;81;energy;404;665;465;685;675.0;5.0;6;[3794];[22.379727880526165];0.3396;0.3396;1;15.9513;17.3353;437.83067043057815;16.64;0.3396
82;82;cannot;473;662;532;680;671.0;4.0;6;[];[];0.0;0.0;0;;;370.9260885536222;;
83;83;be;540;660;560;680;670.0;1.0;6;[];[];0.0;0.0;0;;;342.93559974095655;;
84;84;directly;568;660;633;685;672.5;2.5;6;[];[];0.0;0.0;0;;;269.8437888291846;;
85;85;observed,;641;660;728;684;672.0;0.5;6;[];[];0.0;0.0;0;;;174.88978554989876;;
86;86;and;737;660;767;680;670.0;2.0;6;[];[];0.0;0.0;0;;;136.12733439573987;;
87;87;in;777;661;790;679;670.0;0.0;6;[];[];0.0;0.0;0;;;113.27841934671221;;
88;88;fact;799;660;831;680;670.0;0.0;6;[];[];0.0;0.0;0;;;72.4087174978924;;
89;89;they;838;660;877;685;672.5;2.5;6;[];[];0.0;0.0;0;;;26.164586174629175;;
90;90;have;885;660;926;680;670.0;2.5;6;[3816];[9.29535999999996];0.2266;0.2266;1;22.4412;12.2667;9.29535999999996;17.35;0.2266
91;91;no;935;665;955;680;672.5;2.5;6;[];[];0.0;0.0;0;;;33.50560504885121;;
92;92;known;964;660;1020;680;670.0;2.5;6;[];[];0.0;0.0;0;;;61.892396703388435;;
93;93;interaction;251;766;344;784;775.0;105.0;7;[3803];[1.952639999999974];0.5501;0.5501;1;19.084;19.1592;564.0494400756812;19.12;0.5501
94;94;with;353;765;388;784;774.5;0.5;7;[3804];[18.73951999999997];0.3232;0.3232;1;17.773;19.3046;520.3461509127261;18.54;0.3232
95;95;the;397;765;424;784;774.5;0.0;7;[];[];0.0;0.0;0;;;484.75749150445273;;
96;96;observable;432;765;529;784;774.5;0.0;7;[3805];[22.794560000000047];0.5984;0.5984;1;18.2407;21.9109;381.3984918293327;20.08;0.5984
97;97;bodies;538;765;594;784;774.5;0.0;7;[3806];[19.056960000000004];0.4529;0.4529;1;17.3292;19.847;317.95370979073283;18.59;0.4529
98;98;of;602;765;619;784;774.5;0.0;7;[];[];0.0;0.0;0;;;293.733010691154;;
99;99;the;625;765;653;784;774.5;0.0;7;[3811];[0.0];0.0647;0.0647;1;17.6958;19.8705;261.02878915876227;18.78;0.0647
100;100;universe;662;766;736;784;775.0;0.5;7;[3807];[39.584640000000036];0.3557;0.3557;1;16.372;19.1172;183.60022998267073;17.74;0.3557
101;101;besides;745;765;810;784;774.5;0.5;7;[];[];0.0;0.0;0;;;119.76983914863372;;
102;102;affecting;818;765;893;789;777.0;2.5;7;[3808];[51.37440000000004];0.2585;0.2585;1;17.1597;20.501;76.3375449545609;18.83;0.2585
103;103;movement;903;766;998;784;775.0;2.0;7;[3809];[29.262719999999945];0.4045;0.4045;1;13.0585;18.9847;76.70487630972106;16.02;0.4045
104;104;at;1005;766;1022;784;775.0;0.0;7;[];[];0.0;0.0;0;;;127.77511357729102;;
105;105;cosmological;549;870;662;894;882.0;107.0;8;[3810];[30.61695999999995];0.4526;0.4526;1;17.1749;20.1473;301.07047409151494;18.66;0.4526
106;106;scales.;671;870;729;889;879.5;2.5;8;[];[];0.0;0.0;0;;;250.72683137169344;;
