;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
43;43;Python;1150;304;1236;328;[3314];0.6145;1;13.3365;15.4469;316.0;0.0;3;586.8231351368158;0.6145;14.39;0.6145
44;44;for;64;404;104;422;[];0.0;0;;;413.0;97.0;4;856.8684950748286;;;0.0
45;45;loop;123;403;180;427;[3315, 3316];0.7929;2;15.1524;17.0906;415.0;2.0;4;788.534079068116;0.3964;16.12;0.3394
46;46;that;198;403;254;422;[3317];0.4043;1;13.9107;16.3409;412.5;2.5;4;729.0483233996233;0.4043;15.13;0.4043
47;47;loops;273;403;344;427;[];0.0;0;;;415.0;2.5;4;653.7415638092791;;;0.0
48;48;over;363;408;419;422;[3318, 3319];0.7117;2;14.0198;15.9713;415.0;0.0;4;600.4190885138494;0.3558;15.0;0.3558
49;49;a;438;408;449;422;[];0.0;0;;;415.0;0.0;4;579.016968535294;;;0.0
50;50;range;471;407;539;427;[3320];0.3075;1;14.794;15.8524;417.0;2.0;4;515.9721157696428;0.3075;15.32;0.3075
51;51;from;559;404;615;422;[];0.0;0;;;413.0;4.0;4;477.62104167614063;;;0.0
52;52;1;633;404;644;422;[];0.0;0;;;413.0;0.0;4;463.7454494135782;;;0.0
53;53;to;663;405;689;422;[3321];0.3073;1;14.6489;15.1623;413.5;0.5;4;445.1080698569749;0.3073;14.91;0.3073
54;54;10:;708;404;745;422;[];0.0;0;;;413.0;0.5;4;427.43185123689796;;;0.0
55;55;~**python;771;403;899;427;[3322, 3323];0.566;2;14.0439;14.2197;415.0;2.0;4;408.11296000000004;0.283;14.13;0.2748
56;56;for;919;404;959;422;[3324];0.2264;1;14.5135;10.4117;413.0;2.0;4;418.085974234728;0.2264;12.46;0.2264
57;57;i;979;403;985;422;[];0.0;0;;;412.5;0.5;4;431.405862097169;;;0.0
58;58;in;1009;403;1034;422;[];0.0;0;;;412.5;0.0;4;440.985924777426;;;0.0
59;59;range(10):;1056;403;1195;427;[3325, 3326, 3327];1.1318;3;12.7137;13.3679;415.0;2.5;4;455.0549191600961;0.3773;13.04;0.4043
60;60;print(i);41;502;155;526;[3328];0.615;1;13.2766;14.1763;514.0;99.0;5;764.9450880761322;0.615;13.73;0.615
61;61;~~~;179;502;214;506;[];0.0;0;;;504.0;10.0;5;720.2923410475789;;;0.0
62;62;If;237;503;262;521;[3329];0.2749;1;13.2178;14.3837;512.0;8.0;5;670.7971202769148;0.2749;13.8;0.2749
63;63;the;281;502;322;521;[];0.0;0;;;511.5;0.5;5;618.420498182104;;;0.0
64;64;index;342;502;412;521;[3330];0.2588;1;12.7583;15.3664;511.5;0.0;5;542.8228224492792;0.2588;14.06;0.2588
65;65;of;431;503;457;521;[];0.0;0;;;512.0;0.5;5;506.79183948816865;;;0.0
66;66;the;476;502;517;521;[];0.0;0;;;511.5;0.5;5;461.2083093048104;;;0.0
67;67;loop;536;502;593;526;[3331];0.3558;1;12.271;14.7867;514.0;2.5;5;405.0203458738853;0.3558;13.53;0.3558
68;68;is;612;502;637;521;[];0.0;0;;;511.5;2.5;5;382.1823865274297;;;0.0
69;69;not;656;504;697;521;[3332];0.3718;1;14.4656;15.1537;512.5;1.0;5;351.48045830714636;0.3718;14.81;0.3718
70;70;required;719;502;832;526;[3333];0.2913;1;13.0523;13.5899;514.0;1.5;5;309.94586458251325;0.2913;13.32;0.2913
71;71;it;852;502;877;521;[];0.0;0;;;511.5;2.5;5;314.11296000000004;;;0.0
72;72;can;896;507;937;521;[3334];0.3556;1;13.1432;13.4867;514.0;2.5;5;316.81547779709507;0.3556;13.31;0.3556
73;73;be;956;502;982;521;[];0.0;0;;;511.5;2.5;5;330.041183751061;;;0.0
74;74;ignored;1002;502;1102;526;[3335];0.3234;1;14.0914;14.4761;514.0;2.5;5;342.4120193156216;0.3234;14.28;0.3234
75;75;with;1119;502;1177;521;[3336];0.356;1;8.0475;11.0643;511.5;2.5;5;410.508995969396;0.356;9.56;0.356
76;76;an;1196;507;1222;521;[];0.0;0;;;514.0;2.5;5;463.8401955111282;;;0.0
77;77;underscore:;41;601;198;620;[3337];0.5013;1;14.1431;15.4426;610.5;96.5;6;691.0411942075535;0.5013;14.79;0.5013
78;78;~~*python;224;601;351;625;[3338];0.3073;1;14.8548;13.9894;613.0;2.5;6;545.773212325231;0.3073;14.42;0.3073
79;79;for;371;602;412;620;[3339];0.291;1;13.8426;16.0399;611.0;2.0;6;492.20244868529625;0.291;14.94;0.291
80;80;_;429;622;443;623;[];0.0;0;;;622.5;11.5;6;463.13575367466683;;;0.0
81;81;in;461;601;486;620;[];0.0;0;;;610.5;12.0;6;426.87068872411663;;;0.0
82;82;range(10):;508;601;648;625;[3340, 3341];0.9382;2;13.5699;15.4509;613.0;2.5;6;294.74620013123433;0.4691;14.51;0.5339
83;83;pass;671;606;726;625;[3342];0.4366;1;14.1616;14.105;615.5;2.5;6;246.40007973172743;0.4366;14.13;0.4366
84;84;~~~;749;601;783;605;[];0.0;0;;;603.0;12.5;6;241.02675555174704;;;0.0
85;85;It;806;602;831;620;[3343];0.3234;1;14.9034;14.9274;611.0;8.0;6;216.4153804418753;0.3234;14.92;0.3234
86;86;is;851;601;876;620;[];0.0;0;;;610.5;0.5;6;215.11296000000004;;;0.0
87;87;important;896;601;1026;625;[3344];0.647;1;14.0586;14.3665;613.0;2.5;6;214.1320884216133;0.647;14.21;0.647
88;88;to;1046;603;1072;620;[3345, 3347];0.372;2;10.404;12.3204;611.5;1.5;6;287.86545623225027;0.186;11.36;0.2264
89;89;note;1091;603;1147;620;[3346];0.2264;1;13.461;13.9778;611.5;0.0;6;319.5432253886813;0.2264;13.72;0.2264
90;90;that;1166;601;1221;620;[];0.0;0;;;610.5;1.0;6;378.38709398154896;;;0.0
91;91;in;49;700;74;719;[];0.0;0;;;709.5;99.0;7;789.2945911456644;;;0.0
92;92;Python,;93;700;190;724;[3348];0.259;1;12.7101;12.9374;712.0;2.5;7;673.9300791712756;0.259;12.82;0.259
93;93;the;213;700;254;719;[];0.0;0;;;709.5;2.5;7;611.8262495282478;;;0.0
94;94;statements;274;702;419;719;[3349, 3350];0.6466;2;11.6682;14.0106;710.5;1.0;7;450.91349903479454;0.3233;12.84;0.3553
95;95;in;439;700;464;719;[];0.0;0;;;709.5;1.0;7;407.595799305883;;;0.0
96;96;the;483;700;524;719;[3351];0.5178;1;11.8486;13.359;709.5;0.0;7;350.49888960138185;0.5178;12.6;0.5178
97;97;loop;543;700;600;724;[];0.0;0;;;712.0;2.5;7;277.8881926455344;;;0.0
98;98;body;618;700;675;724;[3352];0.3398;1;12.739;13.804;712.0;0.0;7;211.28361889129414;0.3398;13.27;0.3398
99;99;are;693;705;734;719;[];0.0;0;;;712.0;0.0;7;167.48864920286874;;;0.0
100;100;denoted;753;700;854;719;[3353];0.4045;1;12.2164;12.3541;709.5;2.5;7;116.11511362351419;0.4045;12.29;0.4045
101;101;by;873;700;900;724;[];0.0;0;;;712.0;2.5;7;112.60868710628682;;;0.0
102;102;indentation,;919;700;1090;722;[3354, 3355, 3356, 3358];2.3283;4;14.1211;14.7906;711.0;1.0;7;130.10805452316012;0.5821;14.46;0.2582
103;103;and;1113;700;1154;719;[3357];0.3234;1;15.9641;16.8376;709.5;1.5;7;283.191437038272;0.3234;16.4;0.3234
104;104;are;1173;705;1214;719;[];0.0;0;;;712.0;2.5;7;338.81045735307754;;;0.0
105;105;executed;48;799;164;818;[3359];0.3883;1;6.074;13.2177;808.5;96.5;8;690.9191628054629;0.3883;9.65;0.3883
106;106;once;183;804;239;818;[];0.0;0;;;811.0;2.5;8;615.9449728115343;;;0.0
107;107;for;259;800;299;818;[3360];0.2752;1;12.8085;14.5337;809.0;2.0;8;555.9706336955232;0.2752;13.67;0.2752
108;108;each;318;799;374;818;[];0.0;0;;;808.5;0.5;8;481.0117103894682;;;0.0
109;109;item;394;799;450;818;[3361];0.3397;1;13.0159;14.6665;808.5;0.0;8;405.0688473973303;0.3397;13.84;0.3397
110;110;in;469;799;494;818;[];0.0;0;;;808.5;0.0;8;361.1129152104666;;;0.0
111;111;the;513;799;554;818;[3362];0.2425;1;10.9801;13.8061;808.5;0.0;8;301.193747497855;0.2425;12.39;0.2425
112;112;sequence.;574;804;700;823;[3363];0.307;1;12.7831;13.3265;813.5;5.0;8;155.18067383473246;0.307;13.05;0.307
113;113;Also,;721;799;790;821;[3364];0.4689;1;14.7211;14.4795;810.0;3.5;8;66.22837286089405;0.4689;14.6;0.4689
114;114;the;813;799;854;818;[3365, 3373];0.7117;2;12.5535;11.2017;808.5;1.5;8;17.127566429636218;0.3558;11.88;0.4854
115;115;loop;873;799;930;823;[3366];0.3396;1;14.6491;13.9592;811.0;2.5;8;21.939697623294606;0.3396;14.3;0.3396
116;116;continues;948;799;1079;818;[3367];0.3232;1;13.0759;14.2053;808.5;2.5;8;94.84935388183511;0.3232;13.64;0.3232
117;117;until;1098;799;1168;818;[3368];0.2428;1;12.0978;13.1614;808.5;0.0;8;243.8939112233054;0.2428;12.63;0.2428
118;118;it;1189;799;1214;818;[];0.0;0;;;808.5;0.0;8;334.7305327152;;;0.0
119;119;has;311;898;352;917;[];0.0;0;;;907.5;99.0;9;506.6254126391625;;;0.0
120;120;processed;371;898;502;922;[3369];0.275;1;11.8879;13.8833;910.0;2.5;9;358.26965923979895;0.275;12.89;0.275
121;121;all;521;898;561;917;[3370];0.3075;1;11.473;12.652;907.5;2.5;9;300.3642773896417;0.3075;12.06;0.3075
122;122;the;581;898;622;917;[];0.0;0;;;907.5;0.0;9;241.054808563948;;;0.0
123;123;items;642;898;712;917;[];0.0;0;;;907.5;0.0;9;155.9491094293315;;;0.0
124;124;in;732;898;757;917;[3371];0.2588;1;11.7962;11.9253;907.5;0.0;9;116.19585505430736;0.2588;11.86;0.2588
125;125;the;776;898;817;917;[];0.0;0;;;907.5;0.0;9;73.32538940777334;;;0.0
126;126;sequence.;837;903;963;922;[3372];0.3395;1;13.0955;12.6031;912.5;5.0;9;67.88703999999996;0.3395;12.85;0.3395
