;x;y;duration;pupil_r;pupil_l;word;word_number
216;622.8992000000001;504.30976;1.89255;13.4093;12.3941;;
217;227.7376;384.84992;0.21036;14.037;13.5109;to;3.0
218;133.6576;385.55648;0.45285;14.8634;13.5812;try;2.0
219;161.79200000000003;379.36128;0.53424;16.1597;15.2371;try;2.0
220;311.1936;362.20928;0.27496;16.5012;14.8725;Keep;5.0
221;440.2176;341.49376;0.25879;14.5679;14.4512;mind,;7.0
222;609.8816;345.04704;0.27496;15.3016;15.0359;however,;8.0
223;736.96;337.03936;0.37186;14.6254;14.3608;I;10.0
224;799.744;345.11872;0.38834;14.1934;14.505;just;12.0
225;884.6208;349.696;0.32333;15.4147;14.6856;an;13.0
226;1056.7552;354.59072;0.43674;14.8591;14.4477;am;17.0
227;1096.384;350.18752;0.22647;11.9405;9.1237;therefore;18.0
228;130.23999999999998;476.22144;0.51776;14.9416;14.1241;trained;19.0
229;214.7712;473.0368;0.38791;13.9277;13.7483;data;21.0
230;337.67679999999996;466.13504;0.37189;15.0193;14.2583;that;22.0
231;499.968;449.50528;0.37192;15.664;14.0854;have;24.0
232;600.9472000000001;457.49248;0.48529;14.8276;14.0938;"""bias""";26.0
233;686.3104;473.25184;0.38803;14.4571;13.7076;it.;28.0
234;808.1664000000001;447.17056;0.38821;15.234;15.5977;Meaning;29.0
235;916.8000000000001;443.43296;0.37204;14.5277;14.9561;that;30.0
236;1022.4384;448.37888;0.88937;15.9129;15.3229;my;32.0
237;1128.1536;439.10144;0.38846;15.717;15.7184;training;33.0
238;1181.5552;454.26688;0.74396;13.1323;12.7077;data;34.0
239;101.64479999999999;576.43008;0.58237;15.092;13.6748;consisted;35.0
240;306.0096;560.46592;0.45279;15.0137;13.8315;considerably;37.0
241;457.8816;568.41216;0.3718;15.3429;14.3538;more;38.0
242;501.2992;535.76704;0.27536;12.4026;16.1077;left;39.0
243;930.3168;542.78144;0.27487;14.4446;14.4372;my;44.0
244;1072.8192;537.82528;0.22626;15.4309;15.5245;political;45.0
245;1125.0944;531.00544;0.27493;15.9858;15.4257;responses;46.0
246;404.7744;641.18784;0.30743;16.7102;15.2536;more;49.0
247;475.0464;653.03552;0.33966;15.6112;13.4951;more;49.0
248;570.24;649.53344;0.30719;15.0604;14.257;or;51.0
249;697.3312;645.82656;0.25867;14.1362;14.7471;leaning;53.0
250;768.3199999999999;642.00704;0.69571;15.4331;15.9997;leaning;53.0
251;884.2496;664.6784;0.80893;7.367;13.2834;respectively.;54.0
