;1;2;3;4;5;6;7;8
31;0.1128888268306054;0.11992493590254756;0.1351586799892094;0.08454707923106487;0.039731846656209;0.10933986160200324;0.0690023636413477;0.26048798796330574
30;0.08808498029791982;0.08179866554289529;0.10571848642740496;0.06654430260781652;0.0048106219713941545;0.07907062195495047;0.027530291102172512;0.24851708732350067
29;0.09998777258569089;0.09877578139003167;0.1151140687163629;0.09338125905372797;0.06130514395234921;0.1317805785388618;0.11082731558648279;0.22073015819753047
28;0.128156834705465;0.0997841411629428;0.11939746922115568;0.059713718866701765;0.023151900489454594;0.058318421371108924;0.1179012740897578;0.23730260337077125
27;0.11551010006513064;0.12564628257700725;0.13065952952747034;0.12529135907500877;0.08330341224618237;0.1286056537029809;0.09425587264630951;0.2901151363809601
26;0.1957158578056669;0.16039023209031747;0.16137928272062985;0.14405418981193277;0.12704191773851925;0.20521195320247662;0.16381470402416898;0.23063442287659197
25;0.16745149360275818;0.10995576693243429;0.11278005960220203;0.1364165757213393;0.06192349482260155;0.10877451429256595;0.15108603901685067;0.13446004934900083
24;0.1650121580977264;0.13115677441391302;0.16837443349049033;0.1529532408997152;0.06308772698247761;0.17742074784536196;0.13992784194448965;0.2762155384550199
23;0.15717141936637377;0.15667640184312412;0.18219829545710883;0.14871686258508934;0.10576886980051475;0.17957744544988216;0.20495689973363548;0.3100894497862759
22;0.20866447720292755;0.2098626378984729;0.21789615218374503;0.18730819878475755;0.14843563326646755;0.18513697062291593;0.24474227480631303;0.24050007386781605
21;0.2222322581492411;0.17565083429699083;0.21817240410957978;0.17260634933049104;0.0745720943774243;0.16556103631261376;0.1981614789743812;0.34260180657001216
20;0.17995724153047382;0.18611293550378552;0.20590445901315152;0.1525555851703034;0.1349701147757856;0.19911197214965087;0.22542903138893236;0.13998431872735276
19;0.15051925156804521;0.13262094097803293;0.15421560916331928;0.14417149468002158;0.1145743206100181;0.14816530660774113;0.2030921038173721;0.30214174753713224
18;0.129416630338385;0.16169900384992103;0.1891645859312386;0.14342768680440476;0.0875321221502797;0.14882367751789674;0.1879154346367591;0.32494106435996867
17;0.1692983240550434;0.17972254274815125;0.20853445968584988;0.16082889247956136;0.12412617312220564;0.16323228463285763;0.21827103220334962;0.30295418734429563
16;0.14118624112180936;0.17454689637081125;0.15948536837277302;0.13448835532212303;0.12092433264625496;0.15728464375351361;0.18432316975657395;0.1449078378161401
15;0.09571842720443333;0.16639536381229142;0.15613377219740876;0.09637171750505837;0.13339163106810578;0.1432207755387557;0.1751773904302565;0.1290102879854827
14;0.13651954491921922;0.17626627128348915;0.17644392674312728;0.145970283065641;0.13097996472994325;0.2015838184725057;0.1709326761396172;0.1548330953488344
13;0.12655397354462364;0.1705027121111697;0.15034928527222582;0.1612326266900725;0.14728752229857853;0.16769088982568783;0.20817229335843718;0.1476795489875101
12;0.09064642030577844;0.17226313199815702;0.15190651370056468;0.1237935120514584;0.13975342058167858;0.12499684600953043;0.18413114610115758;0.18156128258093027
11;0.17149264242744686;0.18754307819035423;0.17323483376430454;0.14548858409338625;0.12280355211675711;0.15177841330944886;0.1660854582112382;0.183967621796328
10;0.10633759392177235;0.14932530119360157;0.1495922171536878;0.14666139515110704;0.12776277544577494;0.15175356666936554;0.1552535655069183;0.16942389847994682
9;0.1481347147520649;0.1718085537693546;0.16198030216150877;0.1079153093193642;0.13285772512114902;0.180331514529035;0.1497758624437681;0.1728540107179024
8;0.15274396291495612;0.17397822030213952;0.16764280789137254;0.0948157286885443;0.153363063157354;0.18107049507236195;0.13481962246509366;0.18804031414051026
7;0.17397851437018935;0.19184308364978483;0.18694174670149985;0.17099139919160608;0.14754111575255976;0.17978778016475197;0.12148753917878952;0.1771210024734628
6;0.12866644888084122;0.17203225400148872;0.14809314202262752;0.1330235353529573;0.12544434007215766;0.12123487808523287;0.11738252435762328;0.2840169385042376
5;0.2486624632912078;0.2575198424451956;0.24203862591896272;0.16893264167669386;0.1958183577050492;0.23319691794657824;0.18512332586476524;0.3718117904736879
4;0.13195238472339674;0.18259466025805027;0.15380983019215208;0.126087484010502;0.10929276397514455;0.170241020182406;0.1522819540422672;0.32507060953688016
3;0.28198885646305294;0.24353210345885196;0.2677006107876501;0.2665364821578843;0.21463676006717342;0.30421959688008404;0.23558487848857013;0.39147491744247115
2;0.1500877411226223;0.24490544476063955;0.20914524429847364;0.19702040773277352;0.163661686788185;0.18061233365758553;0.12874766825359732;0.3990335765527795
1;0.2878474461986212;0.23325522833106496;0.2768526834929193;0.2437086789105428;0.1665972425007024;0.24583439457629463;0.22969178909175766;0.35019173313802826
0;0.04481860649682847;0.149531991930741;0.16424757495132808;0.095706843712858;-0.0029673590061843613;0.0936440332634223;0.08144235628743612;0.30116705404362093
