;1;2;3;4;5;6;7;8
39;0.15568247311883912;0.21703570257671415;0.25625094728141484;0.16463186405521701;0.06186919225542422;0.16143202316887725;0.15253824321743947;0.3278630286587518
38;0.07861374834954156;0.1543093356830435;0.16229273916346082;0.08619043574331736;-0.010021178723169533;0.11324302915184283;0.12434886753979302;0.19345280434239928
37;0.0735651723770337;0.1463588549812742;0.1518860692087235;0.09062545153687741;-0.007139489056219669;0.09016367640803741;0.12249293776302529;0.18844070492849802
36;0.06540039497450213;0.1250024735238509;0.12215005016814429;0.09996639947389913;0.008084234210325421;0.1004981763072247;0.07740442478146377;0.12123126723341736
35;0.08789878333827611;0.13567043710519053;0.13597392727510665;0.10715153494099029;0.025792241834656903;0.1108005578637983;0.12242731488848556;0.15026464637980133
34;0.0678558309819711;0.13672992508503837;0.13972235371699307;0.12182785481279551;0.00630653156850606;0.11025277683954744;0.12752821002358192;0.12744545929249113
33;0.10326457063400417;0.14425138749728697;0.14422786320322048;0.12953015973589738;0.015706000571077818;0.09497294553825016;0.12583941914013322;0.15731382861257728
32;0.10943252895166272;0.1483279831062366;0.14577161961278637;0.13257151349666127;0.018561352651801342;0.08939210149282152;0.12615587701570397;0.12819986439394
31;0.1143786503072938;0.15000543244710662;0.16629696534255592;0.12432200142174303;0.019861163488007958;0.09151276620349036;0.12627830289917405;0.128643122039544
30;0.0905165310655207;0.14625907181853434;0.14276392401442775;0.10885878022725975;0.020466994219926336;0.09010981005884872;0.09106176197574865;0.12567985781731458
29;0.14403962243329216;0.15409340608754943;0.16560978658462341;0.13859855975075147;0.049756390995088634;0.10303021121770971;0.14484563467184244;0.12981868271454555
28;0.1358404179654157;0.16103505354502248;0.17578359860917572;0.1250380605286373;0.05914104864029453;0.1345469599378849;0.1478536501091236;0.1300310891272786
27;0.13616272597912432;0.1600435203937445;0.17310219535234045;0.11092689407792929;0.044226503393358436;0.12178993563010403;0.09654737868684454;0.1264489113492804
26;0.12336064368256343;0.1583494073400917;0.16963468194240605;0.0966257779687179;0.0441993305901555;0.11422609278701831;0.10078218887709056;0.12348161271460648
25;0.11640375400678628;0.1472597548290149;0.1653938884061576;0.13492916361085702;0.06342134321321254;0.12258638786394128;0.12996188396207128;0.15871122411639943
