;mean;std
31;0.1597975940541708;0.16065260333749826
30;0.19015785359247755;0.15547349181871903
29;0.15353100907146786;0.15285116823738318
28;0.14089994272061132;0.16557863345995738
27;0.1837975203337861;0.1570514660722957
26;0.19437328237922763;0.1472438298305121
25;0.17508586294914316;0.1524728095048522
24;0.20818433630873323;0.15271799375927392
23;0.25725385468146617;0.156252024362674
22;0.2084254978056196;0.1473253211366067
21;0.2245756444563424;0.15352407630875728
20;0.21555658606371936;0.14488705567062063
19;0.23455122145370835;0.15339145784979838
18;0.23238059895005767;0.14991271341037185
17;0.2081186295658119;0.15756336828566972
16;0.21672290033131686;0.15130316329915391
15;0.21032059789572388;0.16065760501803203
14;0.20031708254681435;0.1526229715511862
13;0.17936694267838485;0.15992423119506569
12;0.18534098911850397;0.1599484325600044
11;0.1756295051588539;0.15305901624402649
10;0.17801264681704218;0.15292607814694478
9;0.20841547966025123;0.15326626231913934
8;0.18192478425544684;0.14845599153569508
7;0.17435899334726998;0.15407239939653933
6;0.16286536176033412;0.16068440487253463
5;0.1818579285263949;0.1534762651841859
4;0.21456703151054174;0.15709034025464155
3;0.14145824382966882;0.16323098434824546
2;0.20265738258262897;0.16903758413670017
1;0.03880738072311414;0.17043863390367553
0;0.05656049652318071;0.16838771172389685
