;1;2;3;4;5;6;7;8
31;0.22120487702736477;0.1609231506788571;0.2306876066597429;0.21399866441785706;0.21856129748341574;0.24232843316792516;0.2210377773599282;0.24200934411739694
30;0.16683918959127442;0.14759282724648193;0.1834217699116169;0.17001425060996067;0.16888192489522466;0.1865759750142199;0.18106698975561664;0.2171814765165469
29;0.13076616625835044;0.13179093587679666;0.1562343073772972;0.1482365383248252;0.14159287775999285;0.1628877851883438;0.14923459193756403;0.1952159235276299
28;0.1854937828897187;0.1471805414963442;0.21095444107914627;0.18036776352055797;0.18999667122426633;0.2165029902667361;0.19205220437558254;0.24705053649302253
27;0.17164698914995044;0.12676099054011117;0.19500883987204393;0.17256574244700063;0.1809970721776845;0.21048912168495518;0.19769574482787658;0.22137280551801494
26;0.2165655220481351;0.1865961210618526;0.21715378016450976;0.2020267412447554;0.2018508069918;0.24290867928437435;0.21596791370378068;0.24171330763113993
25;0.19796029232105042;0.16379496724779466;0.21132655432471603;0.1850415304302216;0.21136072751260745;0.23607270697743668;0.2170544717218171;0.256665843396933
24;0.1975303799995151;0.163003795518603;0.21552556886758625;0.20489669644316985;0.20405044652343665;0.21032243571731038;0.1979189582424471;0.23926010210660761
23;0.18349034020267846;0.1605931798535265;0.21378744003358854;0.2211576261950887;0.18766919718394984;0.20707149256929508;0.17432750761646038;0.25654095332945837
22;0.1794293396727266;0.14856235191642755;0.18934188625304232;0.19260775249870923;0.20096828685829035;0.2254913472463712;0.19048543472469076;0.2507520096308287
21;0.20081721359640303;0.16455254586845672;0.1932526948891534;0.20531158448315667;0.2015002064953638;0.23188157411485186;0.19981231479971084;0.24756199426540512
20;0.1867772469778802;0.15568353021518985;0.2014881012570438;0.21802422370460264;0.2010249509518697;0.22841482980958058;0.19015611169595908;0.2479084136358488
19;0.21055256240551468;0.17091377209503622;0.21747517208883754;0.22446193938293255;0.22302322698389854;0.2555025400806208;0.21891728665541754;0.2570615001142495
18;0.17575486944748497;0.17464683027921307;0.20429118651961925;0.18409855406619233;0.21047924858190367;0.2166691055875703;0.20351777510438612;0.25916868361471956
17;0.21361122029904447;0.1675274327902819;0.23212629998456843;0.21312383501187548;0.2163519248035243;0.2541195583533194;0.22112295986324135;0.2555861506833434
16;0.22302813207139466;0.18873697555514385;0.21560172591851626;0.1930431637181152;0.2102667537617407;0.24754552623277606;0.22485712726944915;0.25214959254547487
15;0.20211894467762723;0.16449757820220903;0.20546510790044176;0.22405062090871866;0.20508224292943542;0.22904388284362595;0.21379142034624915;0.2550883645796123
14;0.18411838159401786;0.14609261695661663;0.1853867257596698;0.19634644089073436;0.19061531155195124;0.20316183913230626;0.21310959041756955;0.22838653395005565
13;0.17411411844374913;0.1316374566747899;0.17838851654860335;0.1862687434759802;0.18111608601468038;0.21359818541931416;0.2046274593302933;0.22869235803940227
12;0.20576765413598072;0.1596633737480953;0.20179883307832833;0.1992394914161287;0.20323049373933827;0.21788458501336694;0.2181063476626527;0.2441962561800471
11;0.1475573183354004;0.13491168583462732;0.13152690926468974;0.1731413651172554;0.14924131801056023;0.17344469023916342;0.16644552076129546;0.21483819111124908
10;0.19494426220875594;0.1510651811355146;0.193072878396146;0.18202877034768408;0.18747630093329343;0.23664900865931346;0.21468747898231857;0.24513804930402947
9;0.18363512700621998;0.1470381516036296;0.18200525654037397;0.191586622581023;0.18802748638589745;0.20534813754771353;0.20645819686378963;0.24029985995214678
8;0.19238418094801177;0.1541083412118396;0.18265072973727003;0.19315814497918168;0.1893671724476093;0.1981739187640817;0.20467454761354842;0.23753412301379193
7;0.19103953887834244;0.18407003313360404;0.1959118449042217;0.2113546736192073;0.20314566214140853;0.21661054076253675;0.21037002920148998;0.24989615247235333
6;0.1837152052906629;0.15759858831421703;0.15996821261948763;0.20703296957059591;0.20135721091118555;0.17577662872962407;0.17919353803839932;0.2442144059896899
5;0.16056964422626807;0.12926488667447467;0.14505785720846542;0.205281694372759;0.18046521765720727;0.16596415464163103;0.16004102958004923;0.22085210847812617
4;0.21607281838432416;0.18297619386136174;0.21791582938273182;0.2382562417797604;0.23152164200154254;0.21831664348224936;0.2163713077101502;0.259214781160937
3;0.23052857457040607;0.1964967224245488;0.23140921588378482;0.2649412722445499;0.23993910166499707;0.23655373129931406;0.2215823444677328;0.2781851655222033
2;0.13803385626543155;0.1289532792149875;0.14164907318255443;0.20266641801839833;0.1627646528787319;0.1545498132197476;0.11835177333593783;0.19203571961119845
1;0.18914614546629716;0.15390723177909593;0.17381838362567742;0.21825412453890372;0.16575933604497745;0.17522906473935823;0.14170954294569574;0.22926494084233603
0;-0.08118616269350765;-0.06184655406390477;-0.049816831548410406;-0.026098372156499315;-0.047134385178194044;-0.07552001959605004;-0.052528483561797214;0.022400093003789194
