;mean;std
39;0.21803798960623813;0.21414916209527146
38;0.1525973196247323;0.21955614211523827
37;0.1378457858387105;0.21109022889543202
36;0.13922185364829168;0.21631361278672154
35;0.15457967365375344;0.21315068113625735
34;0.14811606711001293;0.21430442287196555
33;0.15503212161950117;0.21280191686438896
32;0.1606020387634277;0.21010973734819002
31;0.16399250638488105;0.20923244098539875
30;0.16318415026057193;0.2101139987362995
29;0.18418043278238586;0.20562529973649624
28;0.18642667764295404;0.20823727769436068
27;0.1785097438023694;0.20485627202448078
26;0.17580095829962433;0.2013315772805181
25;0.18912575697188544;0.2010404482903499
24;0.18501614342882644;0.2063102082024187
23;0.1914967538982502;0.20156412180267896
22;0.18186753841466102;0.20476500297670153
21;0.2132614430481144;0.1974476495019945
20;0.20981992563701032;0.19373599346146703
19;0.22812137765426663;0.19590263526415636
18;0.23230920616958428;0.19379292656228478
17;0.24414639949656516;0.19752865589911567
16;0.20545138458801462;0.19167322685946395
15;0.219080154290104;0.19557471227731488
14;0.23414387882566923;0.20074254138736897
13;0.2244513807173168;0.19517546974859734
12;0.22670964087858594;0.18904769823135822
11;0.21568727777674784;0.19046638912802044
10;0.21506463097411777;0.18958411034029074
9;0.20296747484042968;0.1962973997874247
8;0.25111563296464995;0.19251970973434185
7;0.23143052338381367;0.182522582298282
6;0.2433750743117405;0.18656438103671313
5;0.2695380454330085;0.18965807508185673
4;0.2287524691052121;0.1942974601945008
3;0.2552092835587323;0.18353787536138416
2;0.25475108639205357;0.19257866050221498
1;0.22315238257565126;0.20571818949085882
0;0.04506511999726495;0.23156096055457262
