;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
25;25;cat,-,video;965;403;1096;422;[1875];0.4208;412.5;3.0;2;553.8934127715187;1;0.4208;14.0271;15.3081;14.67
26;26;and;1115;403;1156;422;[1876];0.2909;412.5;0.0;2;688.1245183189449;1;0.2909;12.9624;8.0635;10.51
27;27;have;1175;403;1231;422;[];0.0;412.5;0.0;2;743.5067778518767;0;;;;
28;28;more;48;507;105;521;[];0.0;514.0;101.5;3;418.18021846051016;0;;;;
29;29;energy,.;124;506;221;526;[1877];0.291;516.0;2.0;3;314.01028121970785;1;0.291;12.7791;15.6915;14.24
30;30;But;244;503;285;521;[1878];0.5501;512.0;4.0;3;265.961694820288;1;0.5501;12.0309;15.1065;13.57
31;31;often;304;503;375;521;[];0.0;512.0;0.0;3;207.28262616939222;0;;;;
32;32;that,'s;394;502;480;521;[1879];0.4528;511.5;0.5;3;176.19107557331043;1;0.4528;11.9905;14.0787;13.03
33;33;not;499;504;540;521;[];0.0;512.5;1.0;3;176.75360678549106;0;;;;
34;34;what;557;502;615;521;[1880];0.2748;511.5;1.0;3;190.56210093216328;1;0.2748;11.9471;14.2109;13.08
35;35;is;635;502;660;521;[1881];0.372;511.5;0.0;3;231.82532888293284;1;0.372;13.6201;15.5028;14.56
36;36;going;678;502;751;526;[];0.0;514.0;2.5;3;258.4916321888969;0;;;;
37;37;to;769;504;795;521;[1882];0.2424;512.5;1.5;3;334.80326986408;1;0.2424;13.9813;15.1927;14.59
38;38;happen;814;502;900;526;[];0.0;514.0;1.5;3;371.493027541137;0;;;;
39;39;though,.;919;502;1016;526;[1883, 1884];0.5337;514.0;0.0;3;467.19832781344576;2;0.2668;13.289;13.7058;13.5
40;40;And;1037;502;1080;521;[];0.0;511.5;2.5;3;580.1118188002033;0;;;;
41;41;when;1097;502;1155;521;[1885];0.1298;511.5;0.0;3;637.5395660754554;1;0.1298;13.66;13.6968;13.68
42;42;I,'m;1175;503;1216;521;[1886];0.8085;512.0;0.5;3;712.8294095445838;1;0.8085;9.4501;10.0732;9.76
43;43;not;56;603;96;620;[];0.0;611.5;99.5;4;395.8637229043349;0;;;;
44;44;seeing;116;601;202;625;[1887];0.4214;613.0;1.5;4;291.3474776133818;1;0.4214;13.3893;15.2618;14.33
45;45;a;221;606;232;620;[];0.0;613.0;0.0;4;263.80529318359027;0;;;;
46;46;funny;251;602;322;625;[1888];0.3235;613.5;0.5;4;177.58745651559968;1;0.3235;12.6175;14.8185;13.72
47;47;video;339;601;412;620;[];0.0;610.5;3.0;4;105.70790278725617;0;;;;
48;48;I;431;602;441;620;[];0.0;611.0;0.5;4;88.44885025640524;0;;;;
49;49;just;461;601;516;625;[1889];0.2587;613.0;2.0;4;72.13919999999996;1;0.2587;12.4524;15.403;13.93
50;50;found;536;601;607;620;[1890];0.3557;610.5;2.5;4;92.87578323588981;1;0.3557;13.8258;15.5424;14.68
51;51;about;626;601;696;620;[1891];0.2914;610.5;0.0;4;161.35790997555708;1;0.2914;14.2363;15.179;14.71
52;52;people;716;601;802;625;[1892];0.3881;613.0;2.5;4;242.69414313427504;1;0.3881;15.1482;15.8243;15.49
53;53;falling;821;601;922;625;[1893];0.2911;613.0;0.0;4;344.36558351798163;1;0.2911;9.7335;7.8155;8.77
54;54;on;940;606;966;620;[];0.0;613.0;0.0;4;462.2072581771948;0;;;;
55;55;a;986;606;997;620;[1894];0.631;613.0;0.0;4;507.62016420910624;1;0.631;13.572;15.4293;14.5
56;56;very;1014;606;1072;625;[1895];0.2588;615.5;2.5;4;534.6142795620782;1;0.2588;13.5426;15.8126;14.68
57;57;slippery;1091;601;1207;625;[1896];0.4854;613.0;2.5;4;610.9984018896284;1;0.4854;11.3361;14.5599;12.95
58;58;slope;394;700;465;724;[1897, 1902];0.8252;712.0;99.0;5;19.486341670000602;2;0.4126;12.9627;16.5495;14.76
59;59;I,'ll;484;700;539;719;[1903];0.3396;709.5;2.5;5;2.86080000000004;1;0.3396;11.4544;9.5708;10.51
60;60;tell;559;700;614;719;[1898];0.4369;709.5;0.0;5;74.77954206653042;1;0.4369;13.288;16.4456;14.87
61;61;you;633;705;674;724;[1899];0.4043;714.5;5.0;5;148.93239510489312;1;0.4043;13.5695;16.5958;15.08
62;62;more;692;705;750;719;[1900, 1901];1.0029;712.0;2.5;5;207.8734824639256;2;0.5015;12.7661;14.9596;13.86
63;63;reasons,.;771;705;881;719;[];0.0;712.0;0.0;5;286.83253496017494;0;;;;
