;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
31;31;tab;1188;255;1230;274;[];0.0;264.5;0.5;2;732.5589281808649;0;;;;
32;32;in;55;354;80;373;[];0.0;363.5;99.0;3;800.9991428069679;0;;;;
33;33;the;100;354;141;373;[];0.0;363.5;0.0;3;752.5159418759828;0;;;;
34;34;ribbon;162;354;245;373;[4578];0.3723;363.5;0.0;3;674.5567928480874;1;0.3723;17.4226;21.1458;19.28
35;35;at;265;355;290;373;[];0.0;364.0;0.5;3;643.1122660760698;0;;;;
36;36;the;310;354;351;373;[];0.0;363.5;0.5;3;603.2362744211405;0;;;;
37;37;top;370;355;411;378;[4579];0.291;366.5;3.0;3;563.5460453037512;1;0.291;15.1208;18.8298;16.98
38;38;of;429;355;456;373;[];0.0;364.0;2.5;3;543.8528135235649;0;;;;
39;39;the;475;354;516;373;[];0.0;363.5;0.5;3;516.4796634694318;0;;;;
40;40;screen,.;535;359;632;373;[4580, 4581];0.3232;366.0;2.5;3;480.6796633700011;2;0.1616;14.3849;13.5712;13.98
41;41;4.Click;654;354;756;373;[4582];0.6309;363.5;2.5;3;471.02176;1;0.6309;14.9005;17.0254;15.96
42;42;on;774;359;800;373;[];0.0;366.0;2.5;3;473.2750688315386;0;;;;
43;43;the;820;354;861;373;[4577, 4583];0.7436;363.5;2.5;3;479.9469416274028;2;0.3718;13.5809;17.1612;15.37
44;44;""",Filter,""";881;354;994;373;[4584, 4586];0.6636;363.5;0.0;3;495.2874748845337;2;0.3318;12.8495;17.2948;15.07
45;45;button;1015;354;1100;373;[4585];0.291;363.5;0.0;3;551.6375501880719;1;0.291;15.5084;18.1855;16.85
46;46;in;1120;354;1145;373;[];0.0;363.5;0.0;3;612.8832407379872;0;;;;
47;47;the;1165;354;1206;373;[];0.0;363.5;0.0;3;642.6059342843774;0;;;;
48;48;""",Sort";57;454;126;472;[];0.0;463.0;99.5;4;707.5663179501252;0;;;;
49;49;&;144;454;157;472;[4587, 4588];0.6311;463.0;0.0;4;681.391979918679;2;0.3155;15.2062;18.2497;16.73
50;50;"Filter,""";176;453;274;472;[4589];0.291;462.5;0.5;4;586.8560149623564;1;0.291;14.0121;17.1315;15.57
51;51;group,.;294;456;377;477;[4590];0.3721;466.5;4.0;4;507.7559775103564;1;0.3721;13.7515;16.8687;15.31
52;52;5,.;400;454;422;472;[];0.0;463.0;3.5;4;481.6200476490753;0;;;;
53;53;A;444;454;457;472;[];0.0;463.0;0.0;4;460.1867341607074;0;;;;
54;54;drop,-,down;474;453;606;477;[4591];0.4045;465.0;2.0;4;386.7269795314229;1;0.4045;12.6157;16.8538;14.73
55;55;arrow;625;458;698;472;[4592];0.2588;465.0;0.0;4;373.2191397791619;1;0.2588;14.1878;16.1972;15.19
56;56;will;713;453;770;472;[4593];0.2752;462.5;2.5;4;372.02176;1;0.2752;14.0835;16.0739;15.08
57;57;appear;790;458;876;477;[];0.0;467.5;5.0;4;372.2430129599448;0;;;;
58;58;in;896;453;921;472;[];0.0;462.5;5.0;4;408.24896117136365;0;;;;
59;59;the;940;453;981;472;[];0.0;462.5;0.0;4;428.25048546090125;0;;;;
60;60;column;1000;453;1086;472;[4594, 4595];0.7429;462.5;0.0;4;460.92715074889827;2;0.3715;12.3314;14.3084;13.32
61;61;header,.;1105;453;1202;472;[];0.0;462.5;0.0;4;529.7411804810889;0;;;;
62;62;Click;55;552;127;571;[];0.0;561.5;99.0;5;659.9909407086566;0;;;;
63;63;on;145;557;171;571;[];0.0;564.0;2.5;5;620.1994081079871;0;;;;
64;64;it;191;552;216;571;[4596];0.4199;561.5;2.5;5;580.1325933073383;1;0.4199;14.0425;16.8006;15.42
65;65;to;236;553;262;571;[4597];0.469;562.0;0.5;5;539.9792605438635;1;0.469;12.8754;16.0862;14.48
66;66;display;280;552;382;576;[];0.0;564.0;2.0;5;437.56497142424183;0;;;;
67;67;the;401;552;442;571;[4598];0.2263;561.5;2.5;5;395.30201342454296;1;0.2263;13.2332;17.0142;15.12
68;68;filter;461;552;547;571;[4599];0.4368;561.5;0.0;5;327.4989493380056;1;0.4368;13.2733;16.7612;15.02
69;69;options,.;565;552;678;576;[4600, 4601];0.7603;564.0;2.5;5;272.6222298667106;2;0.3801;13.4437;16.1938;14.82
70;70;6,.;700;553;723;571;[4602];0.2749;562.0;2.0;5;273.06522630590956;1;0.2749;12.5127;14.6227;13.57
71;71;Select;745;552;831;571;[4603];0.2588;561.5;0.5;5;273.55849432524957;1;0.2588;13.4666;14.9794;14.22
72;72;the;851;552;892;571;[];0.0;561.5;0.0;5;299.50189618347594;0;;;;
73;73;criteria;911;552;1027;571;[4604];0.3396;561.5;0.0;5;328.75027880976404;1;0.3396;13.6221;14.9911;14.31
74;74;you;1045;557;1086;576;[4605];0.469;566.5;5.0;5;415.21781298193076;1;0.469;9.4269;13.4805;11.45
75;75;want;1104;553;1161;571;[];0.0;562.0;4.5;5;464.77215258392755;0;;;;
76;76;to;1181;553;1207;571;[];0.0;562.0;0.0;5;529.0235021409707;0;;;;
77;77;filter;26;651;112;670;[4606];0.3398;660.5;98.5;6;639.9858540135848;1;0.3398;13.4016;15.7221;14.56
78;78;by;131;651;157;675;[];0.0;663.0;2.5;6;595.3681178376094;0;;;;
79;79;from;176;652;233;670;[4607, 4608];0.8894;661.0;2.0;6;524.5778010338386;2;0.4447;13.4318;16.7561;15.09
80;80;the;251;651;292;670;[];0.0;660.5;0.5;6;469.3271495849111;0;;;;
81;81;drop,-,down;310;651;441;675;[4609, 4610];0.9382;663.0;2.5;6;332.9623097852031;2;0.4691;13.0434;16.6656;14.85
82;82;list,.;460;651;528;670;[4611];0.2749;660.5;2.5;6;265.0139417794799;1;0.2749;13.936;17.3026;15.62
83;83;7,.;550;652;573;670;[];0.0;661.0;0.5;6;232.95688300090552;0;;;;
84;84;To;594;652;622;670;[4612];0.4526;661.0;0.0;6;203.69696447786743;1;0.4526;11.7412;14.325;13.03
85;85;remove;643;656;727;670;[];0.0;663.0;2.0;6;174.0239447245625;0;;;;
86;86;the;746;651;787;670;[];0.0;660.5;2.5;6;174.96341714054853;0;;;;
87;87;filter,,;806;651;903;673;[4613];0.291;662.0;1.5;6;188.02241030658445;1;0.291;12.7377;15.1016;13.92
88;88;click;926;651;997;670;[4615];0.1777;660.5;1.5;6;263.70111364478083;1;0.1777;8.6986;11.7003;10.2
89;89;on;1015;656;1041;670;[];0.0;663.0;2.5;6;335.74701984901907;0;;;;
90;90;the;1061;651;1102;670;[4614];0.3071;660.5;2.5;6;375.84283595340435;1;0.3071;12.2406;14.2011;13.22
91;91;""",Filter,""";1122;651;1235;670;[];0.0;660.5;0.0;6;430.8369219757026;0;;;;
92;92;button;41;750;127;769;[];0.0;759.5;99.0;7;605.5373026143786;0;;;;
93;93;in;147;750;172;769;[4616];0.3562;759.5;0.0;7;560.9117086115225;1;0.3562;13.6108;15.7834;14.7
94;94;the;191;750;232;769;[];0.0;759.5;0.0;7;501.51500960339916;0;;;;
95;95;""",Sort";253;751;322;769;[4617];0.4045;760.0;0.5;7;412.7473135678748;1;0.4045;13.7083;16.6615;15.18
96;96;&;340;751;353;769;[];0.0;760.0;0.0;7;382.30521950072506;0;;;;
97;97;"Filter,""";372;750;470;769;[4618];0.3074;759.5;0.5;7;268.5632753328302;1;0.3074;12.3879;16.1929;14.29
98;98;group;490;753;563;774;[];0.0;763.5;4.0;7;179.1251608722169;0;;;;
99;99;again;581;750;652;774;[4619];0.3074;762.0;1.5;7;103.24537402468737;1;0.3074;12.4553;15.3837;13.92
100;100;and;671;750;712;769;[];0.0;759.5;2.5;7;76.68236340578969;0;;;;
101;101;select;732;750;817;769;[4620];0.2749;759.5;0.0;7;75.13524377745503;1;0.2749;13.2903;14.8208;14.06
102;102;""",Clear";838;750;922;769;[4621];0.2588;759.5;0.0;7;133.2532958597933;1;0.2588;14.0471;15.0701;14.56
103;103;Filter;942;750;1027;769;[4622, 4624];0.4685;759.5;0.0;7;226.8899840396169;2;0.2343;12.232;15.3785;13.81
104;104;from;1047;751;1103;769;[];0.0;760.0;0.5;7;327.82761454382944;0;;;;
105;105;[,Column;1124;750;1222;774;[4623];0.2749;762.0;2.0;7;402.26911297972856;1;0.2749;13.2666;15.6143;14.44
106;106;"Name,],""";409;849;493;873;[];0.0;861.0;99.0;8;234.9247523303953;0;;;;
107;107;from;515;850;571;868;[4625];0.2913;859.0;2.0;8;156.98587113972258;1;0.2913;11.5848;14.6432;13.11
108;108;the;589;849;630;868;[];0.0;858.5;0.5;8;97.99852681289445;0;;;;
109;109;drop,-,down;648;849;780;873;[4626, 4627];0.6792;861.0;2.5;8;4.978240000000028;2;0.3396;11.8063;13.5838;12.7
110;110;menu,.;798;854;866;868;[];0.0;861.0;0.0;8;70.83432541852576;0;;;;
