;mean;std
31;0.2080342898995069;0.16628404152049714
30;0.18811974553671082;0.1670775750297682
29;0.21694002926444358;0.16161077850410885
28;0.18454034692026075;0.16731558679152023
27;0.2030008076569234;0.17298134597591583
26;0.23091711782697733;0.16024020322890203
25;0.23003341967929444;0.16832898205024213
24;0.23325269694146272;0.1624328214180987
23;0.26125111267941176;0.15710607535106505
22;0.2675502814147387;0.15803395328983225
21;0.2614715423945438;0.15771610963296098
20;0.2640935023815702;0.16013879489576588
19;0.23184619896867262;0.16390728703948687
18;0.2389052312037267;0.16175295134422893
17;0.24196244649391352;0.14857839183055968
16;0.23512716356594318;0.1688848073747131
15;0.21076609228079304;0.16768420307888313
14;0.2250767134991084;0.15857033958588507
13;0.22738870173723646;0.15407050982175696
12;0.20854982409856998;0.15463574926342283
11;0.22317554217993552;0.15333317187056478
10;0.20730415156501927;0.14722310451208137
9;0.21739684587387179;0.15386032170326508
8;0.2335737253808602;0.1550340528858022
7;0.23187193558804509;0.16793448910082692
6;0.18754026534121548;0.1523958244846787
5;0.2576357484698111;0.1580357148434918
4;0.20814209993773944;0.1606194730938963
3;0.27154360052208554;0.15431693993661352
2;0.19333519502497207;0.16535809323676479
1;0.24415874505005766;0.15688248948511288
0;0.1485764123592257;0.17380216754414102
