;mean;std
31;0.22267908055673188;0.18024870246780902
30;0.15507805113868656;0.18731240082151457
29;0.14259952783670607;0.175520241262463
28;0.1783770252539785;0.17972719422218328
27;0.1561230134566883;0.1776837755505507
26;0.20447895478093142;0.20131126997178747
25;0.1798041190763766;0.18548942959062473
24;0.18102823026834308;0.17129411580189838
23;0.16777388904036436;0.18286305501728772
22;0.17831332447308587;0.17131756823449043
21;0.19152458702861996;0.17776136798562417
20;0.18929296874290738;0.17345071459603706
19;0.214507302579165;0.16828461136138204
18;0.20369417653050353;0.18580314203557005
17;0.21387229394887616;0.1639229736092458
16;0.19935029666207946;0.15521246638922803
15;0.19810737627658961;0.17457303594432388
14;0.18304234116306142;0.16894485037413243
13;0.1698560872830831;0.18082174502791695
12;0.195329508660682;0.15822727774515408
11;0.14195385647452893;0.19597707624624658
10;0.19306691523138533;0.16521279004077305
9;0.17290689006155818;0.18776960658730726
8;0.1741463061415285;0.16984823216585276
7;0.2053080848834208;0.18559953473966997
6;0.176471860706948;0.16757958820517438
5;0.16378577250896628;0.1805474125527294
4;0.1969460860977688;0.18431714297831372
3;0.2162805811899636;0.19060664254578366
2;0.12084331736325789;0.16729354546904734
1;0.17256858991890395;0.18857326718814496
0;-0.08884859329058;0.20593714566879864
