;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
25;25;hour,;706;346;751;370;358.0;2.5;2;[2822];[50.93439999999998];0.7439;0.7439;1;16.0624;16.2489;457.6964091090671;16.16;0.7439
26;26;then;760;346;798;365;355.5;2.5;2;[];[];0.0;0.0;0;;;457.4482122725309;;
27;27;y;806;351;816;370;360.5;5.0;2;[];[];0.0;0.0;0;;;451.7314012898976;;
28;28;=;825;354;835;361;357.5;3.0;2;[];[];0.0;0.0;0;;;460.6371200000001;;
29;29;10x;846;346;876;365;355.5;2.0;2;[2823, 2824];[44.50368000000003, 24.064640000000054];1.0024;0.469;2;15.8925;16.3176;457.10928902324275;16.11;0.5012
30;30;represents;885;347;978;370;358.5;3.0;2;[];[];0.0;0.0;0;;;455.5751140167058;;
31;31;the;986;346;1014;365;355.5;3.0;2;[];[];0.0;0.0;0;;;484.1124230086793;;
32;32;total;1021;346;1060;365;355.5;0.0;2;[];[];0.0;0.0;0;;;496.83379727161724;;
33;33;amount;217;452;285;470;461.0;105.5;3;[2829, 2830, 2831];[6.119680000000017, 1.2720000000000482, 4.4403200000000425];1.6168;0.6948;3;13.346;15.576;644.5896528112553;14.46;0.5389
34;34;of;293;450;310;470;460.0;1.0;3;[];[];0.0;0.0;0;;;623.7863260054155;;
35;35;money;317;455;376;475;465.0;5.0;3;[];[];0.0;0.0;0;;;567.4185472042085;;
36;36;earned;384;450;444;470;460.0;5.0;3;[2832];[29.60704000000004];0.5341;0.5341;1;14.3322;16.6762;518.6367342479074;15.5;0.5341
37;37;after;453;450;494;470;460.0;0.0;3;[2833];[56.53824000000003];0.356;0.356;1;15.7106;16.4439;483.0747169034357;16.08;0.356
38;38;x;501;456;510;470;463.0;3.0;3;[];[];0.0;0.0;0;;;472.2476686139748;;
39;39;hours.;519;450;573;470;460.0;3.0;3;[];[];0.0;0.0;0;;;432.7447650883076;;
40;40;The;581;450;613;470;460.0;0.0;3;[2834];[57.79776000000004];0.4204;0.4204;1;14.4865;14.8754;410.7185504835818;14.68;0.4204
41;41;y-intercept;621;451;719;475;463.0;3.0;3;[2835, 2849];[58.80799999999999, 37.985389192456516];1.0188;0.7118;2;14.3988;16.2758;362.5491013798469;15.34;0.5094
42;42;represents;727;452;821;475;463.5;0.5;3;[2836];[44.81664000000001];0.5499;0.5499;1;14.7754;14.508;346.6629136659047;14.64;0.5499
43;43;the;828;450;856;470;460.0;3.5;3;[];[];0.0;0.0;0;;;351.64803953859104;;
44;44;amount;864;452;932;470;461.0;1.0;3;[2837];[42.58431999999999];0.4044;0.4044;1;14.6206;14.0446;353.7681021676975;14.33;0.4044
45;45;earned;939;450;999;470;460.0;1.0;3;[2838];[44.40384];0.4044;0.4044;1;15.1781;13.8104;369.58429364805863;14.49;0.4044
46;46;when;1008;450;1054;470;460.0;0.0;3;[2839];[25.807999999999993];0.4211;0.4211;1;13.6413;14.3792;396.30036047338444;14.01;0.4211
47;47;no;218;560;237;575;567.5;107.5;4;[];[];0.0;0.0;0;;;637.8424492861342;;
48;48;hours;246;555;295;575;565.0;2.5;4;[2840, 2841];[20.27744000000007, 26.237120000000004];0.712;0.275;2;13.2811;15.095;584.7841048723319;14.19;0.356
49;49;have;303;555;344;575;565.0;0.0;4;[];[];0.0;0.0;0;;;540.750429413916;;
50;50;been;353;555;394;575;565.0;0.0;4;[];[];0.0;0.0;0;;;496.7777641071856;;
51;51;worked;403;555;466;575;565.0;0.0;4;[2842];[35.54528000000005];0.4369;0.4369;1;15.9135;16.0484;435.74671508955123;15.98;0.4369
52;52;(0;476;555;493;580;567.5;2.5;4;[2843];[50.242338010311606];0.4528;0.4528;1;14.3424;15.4778;410.8095341047168;14.91;0.4528
53;53;in;502;556;515;575;565.5;2.0;4;[];[];0.0;0.0;0;;;396.32281956926795;;
54;54;this;523;555;555;575;565.0;0.5;4;[];[];0.0;0.0;0;;;365.85990940704954;;
55;55;case).;563;555;615;580;567.5;2.5;4;[];[];0.0;0.0;0;;;320.2883796070886;;
56;56;The;623;555;655;575;565.0;2.5;4;[2844];[57.05952000000002];0.6307;0.6307;1;14.6557;15.933;299.67935082573587;15.29;0.6307
57;57;x-intercept;663;556;761;580;568.0;3.0;4;[2845];[62.544640000000015];0.5167;0.5167;1;14.3294;14.8891;250.02767149124608;14.61;0.5167
58;58;represents;769;557;863;580;568.5;0.5;4;[2846];[63.12479999999999];0.2909;0.2909;1;15.8174;15.4282;241.6371200000001;15.62;0.2909
59;59;the;870;555;898;575;565.0;3.5;4;[];[];0.0;0.0;0;;;250.66776679767673;;
60;60;number;907;555;975;575;565.0;0.0;4;[2847];[56.486080000000015];0.3235;0.3235;1;15.8751;14.3933;259.839177398895;15.13;0.3235
61;61;of;982;555;999;575;565.0;0.0;4;[];[];0.0;0.0;0;;;292.24489407230783;;
62;62;hours;1007;555;1055;575;565.0;0.0;4;[2848];[23.260638291362497];0.7277;0.7277;1;15.9419;17.1373;306.38315572389814;16.54;0.7277
63;63;worked;207;660;270;680;670.0;105.0;5;[2850, 2859];[5.530880000000025, 77.71903999999995];1.1477;0.7113;2;13.5582;14.4183;573.0096806436471;13.99;0.5738
64;64;when;279;660;325;680;670.0;0.0;5;[2858, 2860];[66.68554802478864, 62.34907150423331];0.6974;0.2443;2;14.8341;15.8106;519.8941489489322;15.32;0.3487
65;65;no;334;665;354;680;672.5;2.5;5;[];[];0.0;0.0;0;;;492.05452514059306;;
66;66;money;363;665;422;685;675.0;2.5;5;[2851, 2861];[50.01631999999995, 39.09087999999997];0.7118;0.2913;2;15.1899;16.2678;425.75012355997563;15.73;0.3559
67;67;has;430;660;459;680;670.0;5.0;5;[];[];0.0;0.0;0;;;392.66347896301033;;
68;68;been;468;660;509;680;670.0;0.0;5;[2852];[54.58048000000008];0.5016;0.5016;1;15.0761;15.4047;346.4992463358824;15.24;0.5016
69;69;earned;518;660;577;680;670.0;0.0;5;[2862];[50.4450406733665];0.6149;0.6149;1;15.1594;15.3004;285.79470063549894;15.23;0.6149
70;70;(also;587;660;629;685;672.5;2.5;5;[];[];0.0;0.0;0;;;239.11387352333713;;
71;71;0;637;660;646;680;670.0;2.5;5;[2853, 2863];[52.115469628677374, 46.220800000000054];1.3911;0.2264;2;15.4398;15.4837;228.43825535871713;15.46;0.6956
72;72;in;655;661;669;679;670.0;0.0;5;[];[];0.0;0.0;0;;;211.54854277761987;;
73;73;this;677;660;708;680;670.0;0.0;5;[];[];0.0;0.0;0;;;183.85773117096394;;
74;74;case).;716;660;768;685;672.5;2.5;5;[2854, 2864];[52.26624000000004, 20.256000000000085];0.712;0.3723;2;15.416;15.4323;148.1379023455322;15.42;0.356
75;75;The;777;660;809;680;670.0;2.5;5;[2865];[0.7385600000000068];0.3074;0.3074;1;15.248;15.197;142.56383731975802;15.22;0.3074
76;76;slope;817;660;863;685;672.5;2.5;5;[2855, 2866];[47.7811200000001, 22.317759999999907];0.7764;0.4042;2;15.3814;14.7532;136.6371200000001;15.07;0.3882
77;77;represents;871;662;965;685;673.5;1.0;5;[2856, 2867];[39.428480000000036, 57.952960000000076];0.6946;0.4036;2;15.4014;14.9674;144.09963674948807;15.18;0.3473
78;78;the;972;660;1000;680;670.0;3.5;5;[2857];[28.960000000000036];0.3716;0.3716;1;14.7115;15.5566;203.96778890632314;15.13;0.3716
79;79;rate;1009;662;1042;680;671.0;1.0;5;[];[];0.0;0.0;0;;;232.01923995939302;;
80;80;of;1050;660;1067;680;670.0;1.0;5;[];[];0.0;0.0;0;;;265.67492563532295;;
81;81;change;349;765;412;789;777.0;107.0;6;[2869];[46.665919999999915];0.5015;0.5015;1;12.7106;14.6004;414.51564837932773;13.66;0.5015
82;82;in;420;766;434;784;775.0;2.0;6;[];[];0.0;0.0;0;;;393.0350197518467;;
83;83;money;443;770;502;789;779.5;4.5;6;[2871];[61.00191999999993];0.2916;0.2916;1;15.5984;15.0817;324.8723422382005;15.34;0.2916
84;84;earned;510;765;570;784;774.5;5.0;6;[];[];0.0;0.0;0;;;257.98893997870226;;
85;85;for;578;765;603;784;774.5;0.0;6;[2872];[56.74495999999999];0.7277;0.7277;1;14.3191;13.7878;225.39341683229006;14.05;0.7277
86;86;each;610;765;650;784;774.5;0.0;6;[];[];0.0;0.0;0;;;179.22523581051425;;
87;87;hour;659;765;699;784;774.5;0.0;6;[2873];[42.480639999999994];0.4205;0.4205;1;14.8268;16.0953;131.72039610984484;15.46;0.4205
88;88;worked;706;765;769;784;774.5;0.0;6;[];[];0.0;0.0;0;;;67.66262447861757;;
89;89;(10;779;765;807;789;777.0;2.5;6;[2868, 2874];[4.802879999999959, 37.382760081813245];0.5662;0.1943;2;16.0163;15.4422;37.382760081813245;15.73;0.2831
90;90;in;816;766;830;784;775.0;2.0;6;[];[];0.0;0.0;0;;;37.637120000000095;;
91;91;this;838;765;869;784;774.5;0.5;6;[];[];0.0;0.0;0;;;39.744890883412985;;
92;92;case).;877;765;929;789;777.0;2.5;6;[];[];0.0;0.0;0;;;61.19998979848278;;
