;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
20;20;is;425;451;437;470;460.5;0.5;2;[];[];0.0;0.0;0;;;189.24026402017518;;
21;21;equivalent;445;450;538;475;462.5;2.0;2;[4257.0];[12.823680000000024];0.3721;0.3721;1;14.5145;15.0678;180.77984000000004;14.79;0.3721
22;22;to;545;452;561;470;461.0;1.5;2;[];[];0.0;0.0;0;;;199.23527179298753;;
23;23;a;570;455;578;470;462.5;1.5;2;[];[];0.0;0.0;0;;;209.56739614364065;;
24;24;radius;587;450;640;470;460.0;2.5;2;[4258.0];[34.10239999999999];0.5984;0.5984;1;14.6343;15.7085;217.9556778944417;15.17;0.5984
25;25;of;648;450;665;470;460.0;0.0;2;[];[];0.0;0.0;0;;;255.2072677774393;;
26;26;432,690;672;451;745;475;463.0;3.0;2;[];[];0.0;0.0;0;;;268.8360078680414;;
27;27;mi,;754;451;780;475;463.0;0.0;2;[];[];0.0;0.0;0;;;334.1090587314651;;
28;28;a;789;455;797;470;462.5;0.5;2;[];[];0.0;0.0;0;;;366.5446514770412;;
29;29;diameter;806;450;885;470;460.0;2.5;2;[];[];0.0;0.0;0;;;381.2966896347588;;
30;30;of;893;450;910;470;460.0;0.0;2;[4264.0];[0.0];0.2583;0.2583;1;13.8771;15.1525;459.2319561250345;14.51;0.2583
31;31;865,380;916;451;989;475;463.0;3.0;2;[];[];0.0;0.0;0;;;478.444445182955;;
32;32;mi,;998;451;1024;475;463.0;0.0;2;[];[];0.0;0.0;0;;;555.2307188245492;;
33;33;and;1033;450;1064;470;460.0;3.0;2;[];[];0.0;0.0;0;;;589.989211364433;;
34;34;a;212;560;221;575;567.5;107.5;3;[4265.0, 4266.0];[40.523908044511245, 19.649473927777365];0.582;0.3071;2;14.3837;15.2522;264.65350767829545;14.82;0.291
35;35;mass;230;560;275;575;567.5;0.0;3;[];[];0.0;0.0;0;;;213.866517076483;;
36;36;of;279;551;299;584;567.5;0.0;3;[];[];0.0;0.0;0;;;188.24637581219355;;
37;37;4.384x1030;306;556;427;575;565.5;2.0;3;[4267.0];[0.551680000000033];0.3721;0.3721;1;13.7791;14.4513;92.97091548664886;14.12;0.3721
38;38;lb.;436;555;455;575;565.0;0.5;3;[4268.0];[3.995840000000044];0.2749;0.2749;1;14.3159;14.896;82.76621971810484;14.61;0.2749
39;39;Keep;466;556;508;580;568.0;3.0;3;[];[];0.0;0.0;0;;;75.77984000000004;;
40;40;in;517;556;530;575;565.5;2.5;3;[];[];0.0;0.0;0;;;91.97429600940474;;
41;41;mind;539;555;581;575;565.0;0.5;3;[4269.0];[5.439679999999953];0.4854;0.4854;1;14.2958;14.0977;104.29868228518329;14.2;0.4854
42;42;that;590;555;625;575;565.0;0.0;3;[];[];0.0;0.0;0;;;142.15754333283058;;
43;43;these;632;555;680;575;565.0;0.0;3;[4270.0];[7.948480000000018];0.356;0.356;1;14.5337;14.1153;178.32204329926685;14.32;0.356
44;44;measurements;689;557;820;575;566.0;1.0;3;[4271.0, 4273.0];[13.473121127697192, 5.90495999999996];0.6148;0.3235;2;13.443;13.5209;230.58841065072113;13.48;0.3074
45;45;are;828;560;856;575;567.5;1.5;3;[4272.0];[0.0];0.4209;0.4209;1;14.3536;14.4397;364.05129188951605;14.4;0.4209
46;46;close;864;555;907;575;565.0;2.5;3;[];[];0.0;0.0;0;;;399.2337850513476;;
47;47;approximations,;915;556;1059;580;568.0;3.0;3;[];[];0.0;0.0;0;;;448.42543273818177;;
48;48;and;502;660;533;680;670.0;102.0;4;[4274.0];[29.28170634415965];0.6956;0.6956;1;14.4565;14.7812;29.28170634415965;14.62;0.6956
49;49;may;542;665;579;685;675.0;5.0;4;[];[];0.0;0.0;0;;;69.5895101752096;;
50;50;be;588;660;607;680;670.0;5.0;4;[];[];0.0;0.0;0;;;115.05342379271292;;
51;51;off;615;660;639;680;670.0;0.0;4;[];[];0.0;0.0;0;;;142.03870714148871;;
52;52;by;646;660;666;685;672.5;2.5;4;[];[];0.0;0.0;0;;;173.02747275050166;;
53;53;a;674;665;682;680;672.5;0.0;4;[];[];0.0;0.0;0;;;201.18738510757973;;
54;54;few;690;660;720;680;670.0;2.5;4;[];[];0.0;0.0;0;;;217.01703694969572;;
55;55;units.;729;661;776;680;670.5;0.5;4;[];[];0.0;0.0;0;;;256.0292222509485;;
