;mean;std
11;0.25667225566979857;0.1821983837082647
10;0.22103468449450236;0.1799350542389273
9;0.2060121650704596;0.17743776755903298
8;0.17202328189457294;0.18622643021190377
7;0.13918949136149092;0.18644278064260913
6;0.23413579100809076;0.1861191457703417
5;0.21120990333692385;0.18724008154637614
4;0.1714863128363225;0.18060959226956105
3;0.10029772358684753;0.17648632389619823
2;0.11820876225454306;0.18689960775133893
1;0.06160808499433616;0.1935511555767544
0;0.3322055771921892;0.1908135418523472
