;mean;std
31;0.11250917139050186;0.2013027256500218
30;0.08064748835733647;0.20408356160027954
29;0.1196216063198815;0.19236004243382324
28;0.09664198481315753;0.18791305419069915
27;0.11962940966183037;0.19367824202893374
26;0.12975249722857185;0.21144279365866744
25;0.1460834479420032;0.1771576708053975
24;0.14631136629063096;0.19576337348430609
23;0.16646041297818268;0.1964259042218478
22;0.18796169068549692;0.19756328570464002
21;0.1839103828457193;0.19115499069877653
20;0.18339450261128706;0.18837363695432519
19;0.15319995849144297;0.19385091195987778
18;0.158456647493483;0.2043647196470235
17;0.17469573163221563;0.19131672954082352
16;0.1635290310338763;0.198603603079945
15;0.13624654418533697;0.21065985883968014
14;0.156440196922442;0.19218573864375435
13;0.15508199933442504;0.18928243335071954
12;0.13904960309182748;0.2005128371076817
11;0.16148683569925112;0.19256108105799669
10;0.13590597167273127;0.19865947785045263
9;0.13808384951896618;0.21061446548199503
8;0.14427350909912476;0.20833830207931592
7;0.16038695195858202;0.1945714591783174
6;0.12592012139390216;0.19581341864118734
5;0.1982222824916242;0.19894680246625737
4;0.14585399904336388;0.1940662190502046
3;0.22401033073881801;0.19748564666839089
2;0.15012872328871396;0.19943387983675503
1;0.21146397919880563;0.20192499049555454
0;0.11413145958871358;0.2014682829897431
