;mean;std
11;0.26365085666138116;0.18029424046702344
10;0.23620197493978987;0.18008882775865737
9;0.22862203250658797;0.18472858518258428
8;0.1809518920872956;0.18186219117228705
7;0.1388831340163418;0.18495869456708122
6;0.24048392633005505;0.18538859685452289
5;0.2205188387219311;0.18407741940955577
4;0.19682491142627312;0.1855026952226878
3;0.1305102362514378;0.1892127735580122
2;0.14400148699043952;0.20019941660505966
1;0.08261466814973362;0.21799708082754515
0;0.3364918994331726;0.1839818473563274
